Gene_ID	A._thaliana_best_hit	Symbol	Description	TF	Leaf_development
BraA08000892	AT2G06520	PSBX	photosystem II subunit X	-	-
BraA08000893	AT5G35530	AT5G35530	Ribosomal protein S3 family protein	-	-
BraA08000894	AT1G19835	AT1G19835	filament-like protein (DUF869)	-	-
BraA08000895	AT2G06520	PSBX	photosystem II subunit X	-	-
BraA08000896	AT3G10050	OMR1	L-O-methylthreonine resistant 1	-	-
BraA01002961	AT1G43730	AT1G43730	RNA-directed DNA polymerase (reverse transcriptase)-related family protein	-	-
BraA08000897	AT5G39910	AT5G39910	Pectin lyase-like superfamily protein	-	-
BraA08000898	AT5G35400	AT5G35400	Pseudouridine synthase family protein	-	-
BraA08000899	AT5G35390	PRK1	Leucine-rich repeat protein kinase family protein	-	-
BraA08000900	AT5G35380	AT5G35380	kinase with adenine nucleotide alpha hydrolases-like domain-containing protein	-	-
BraA08000901	AT1G18680	AT1G18680	HNH endonuclease domain-containing protein	-	-
BraA08000902	AT3G13460	ECT2	evolutionarily conserved C-terminal region 2	-	-
BraA08000903	AT1G48160	AT1G48160	signal recognition particle 19 kDa protein, putative / SRP19	-	-
BraA08000904	AT1G59470	#N/A	#N/A	-	-
BraA08000905	AT5G35330	MBD02	methyl-CPG-binding domain protein 02	-	-
BraA08000906	AT5G35200	AT5G35200	ENTH/ANTH/VHS superfamily protein	-	-
BraA01002962	AT5G45570	AT5G45570	Ulp1 protease family protein	-	-
BraA08000907	AT5G35180	AT5G35180	ENHANCED DISEASE RESISTANCE protein (DUF1336)	-	-
BraA08000908	AT5G35170	AT5G35170	adenylate kinase family protein	-	-
BraA08000909	AT2G41640	AT2G41640	Glycosyltransferase family 61 protein	-	-
BraA08000910	AT5G35110	AT5G35110	hypothetical protein	-	-
BraA08000911	AT5G35100	AT5G35100	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein	-	-
BraA08000912	AT5G35090	AT5G35090	hypothetical protein	-	-
BraA08000913	AT5G34940	GUS3	glucuronidase 3	-	-
BraA08000914	AT5G34850	PAP26	purple acid phosphatase 26	-	-
BraA08000915	AT3G05850	MUG7	MuDR family transposase	-	-
BraA08000916	AT5G33280	AT5G33280	Voltage-gated chloride channel family protein	-	-
BraA01002963	AT5G16080	CXE17	carboxyesterase 17	-	-
BraA08000917	AT5G33290	XGD1	xylogalacturonan deficient 1	-	-
BraA08000918	AT5G33300	AT5G33300	chromosome-associated kinesin-like protein	-	-
BraA08000919	AT3G01500	CA1	carbonic anhydrase 1	-	-
BraA08000920	AT5G33320	CUE1	Glucose-6-phosphate/phosphate translocator-like protein	-	YES
BraA08000921	AT5G33340	CDR1	Eukaryotic aspartyl protease family protein	-	YES
BraA08000923	AT5G33340	CDR1	Eukaryotic aspartyl protease family protein	-	YES
BraA08000924	AT5G33370	AT5G33370	GDSL-like Lipase/Acylhydrolase superfamily protein	-	-
BraA08000925	AT5G32470	AT5G32470	heme oxygenase-like, multi-helical	-	-
BraA08000926	AT5G32470	AT5G32470	heme oxygenase-like, multi-helical	-	-
BraA01002964	AT1G67340	AT1G67340	HCP-like superfamily protein with MYND-type zinc finger	-	-
BraA08000927	AT5G37310	AT5G37310	Endomembrane protein 70 protein family	-	-
BraA08000928	AT2G30810	AT2G30810	Gibberellin-regulated family protein	-	-
BraA08000929	AT1G23170	AT1G23170	transmembrane protein (Protein of unknown function DUF2359, transmembrane)	-	-
BraA08000930	AT4G08840	PUM11	pumilio 11	-	-
BraA08000931	AT5G02610	AT5G02610	Ribosomal L29 family protein	-	-
BraA08000932	AT3G23750	AT3G23750	Leucine-rich repeat protein kinase family protein	-	-
BraA08000933	AT4G08840	PUM11	pumilio 11	-	-
BraA08000934	AT5G37340	AT5G37340	ZPR1 zinc-finger domain protein	-	-
BraA08000935	AT5G37380	AT5G37380	Chaperone DnaJ-domain superfamily protein	-	-
BraA08000936	AT4G13990	AT4G13990	Exostosin family protein	-	-
BraA01002965	AT5G06670	AT5G06670	P-loop containing nucleoside triphosphate hydrolases superfamily protein	-	-
BraA08000937	AT4G14020	AT4G14020	Rapid alkalinization factor (RALF) family protein	-	-
BraA08000938	AT3G50530	CRK	CDPK-related kinase	-	-
BraA08000939	AT4G14030	SBP1	selenium-binding protein 1	-	-
BraA08000940	AT4G14040	SBP2	selenium-binding protein 2	-	-
BraA08000941	AT4G14030	SBP1	selenium-binding protein 1	-	-
BraA08000942	AT4G14030	SBP1	selenium-binding protein 1	-	-
BraA08000943	AT4G14040	SBP2	selenium-binding protein 2	-	-
BraA08000944	AT4G14050	AT4G14050	Pentatricopeptide repeat (PPR) superfamily protein	-	-
BraA08000945	AT4G14080	MEE48	O-Glycosyl hydrolases family 17 protein	-	-
BraA08000946	AT5G48450	sks3	SKU5 similar 3	-	-
BraA01002966	AT3G05850	MUG7	MuDR family transposase	-	-
BraA08000947	AT3G58390	AT3G58390	Eukaryotic release factor 1 (eRF1) family protein	-	-
BraA08000948	AT4G37445	AT4G37445	calcium ion-binding protein	-	-
BraA08000949	AT3G58390	AT3G58390	Eukaryotic release factor 1 (eRF1) family protein	-	-
BraA08000950	AT3G58390	AT3G58390	Eukaryotic release factor 1 (eRF1) family protein	-	-
BraA08000951	AT4G14110	COP9	COP9 signalosome, subunit CSN8	-	YES
BraA08000952	AT1G22060	AT1G22060	sporulation-specific protein	-	-
BraA08000953	AT4G14145	AT4G14145	cytochrome C oxidase assembly protein	-	-
BraA08000954	AT1G11420	DUF2	agenet domain protein (DOMAIN OF UNKNOWN FUNCTION 724 2)	-	-
BraA08000955	AT1G31812	ACBP6	acyl-CoA-binding protein 6	-	-
BraA01002967	AT5G55630	KCO1	Outward rectifying potassium channel protein	-	-
BraA08000956	AT1G31810	AFH14	Formin Homology 14	-	-
BraA08000957	AT1G31800	CYP97A3	cytochrome P450, family 97, subfamily A, polypeptide 3	-	YES
BraA08000958	AT2G04063	AT2G04063	glycine-rich protein	-	-
BraA08000959	AT5G66320	GATA5	GATA transcription factor 5	YES	-
BraA08000960	AT1G34160	AT1G34160	Tetratricopeptide repeat (TPR)-like superfamily protein	-	-
BraA08000961	AT1G17040	SHA	SH2 domain protein A	YES	-
BraA08000962	AT1G31720	AT1G31720	chitin synthase, putative (DUF1218)	-	-
BraA08000963	AT4G24260	GH9A3	glycosyl hydrolase 9A3	-	-
BraA08000964	AT3G42060	AT3G42060	myosin heavy chain-like protein	-	-
BraA08000965	AT1G31710	AT1G31710	Copper amine oxidase family protein	-	-
BraA01002968	AT5G55630	KCO1	Outward rectifying potassium channel protein	-	-
BraA08000966	AT1G31690	AT1G31690	Copper amine oxidase family protein	-	-
BraA08000967	AT1G31670	AT1G31670	Copper amine oxidase family protein	-	-
BraA01002888	AT1G67235	#N/A	#N/A	-	-
BraA01002969	AT1G43760	AT1G43760	DNAse I-like superfamily protein	-	-
BraA01002970	AT3G60600	VAP27-1	vesicle associated protein	-	-
BraA01002971	AT1G58470	RBP1	RNA-binding protein 1	-	-
BraA01002972	AT1G58520	RXW8	GDSL-like lipase/acylhydrolase superfamily protein	-	-
BraA01002973	AT1G59359	AT1G59359	Ribosomal protein S5 family protein	-	-
BraA01002974	AT1G59520	CW7	CW7	-	-
BraA01002975	AT1G59580	MPK2	mitogen-activated protein kinase homolog 2	-	-
BraA01002976	AT2G44980	ASG3	SNF2 domain-containing protein / helicase domain-containing protein	-	-
BraA01002977	AT2G44980	ASG3	SNF2 domain-containing protein / helicase domain-containing protein	-	-
BraA01002978	AT1G59590	ZCF37	ZCF37	-	-
BraA08000291	AT1G74150	AT1G74150	Galactose oxidase/kelch repeat superfamily protein	-	-
BraA08000282	AT5G20730	NPH4	Transcriptional factor B3 family protein / auxin-responsive factor AUX/IAA-like protein	YES	YES
BraA08000192	AT3G07900	AT3G07900	O-fucosyltransferase family protein	-	-
BraA10002593	AT5G05310	AT5G05310	TLC ATP/ADP transporter	-	-
BraA10002594	AT5G05330	AT5G05330	HMG-box (high mobility group) DNA-binding family protein	-	-
BraA10002595	AT5G05340	PRX52	Peroxidase superfamily protein	-	-
BraA10002596	AT5G05350	AT5G05350	PLAC8 family protein	-	-
BraA10002597	AT5G05350	AT5G05350	PLAC8 family protein	-	-
BraA10002598	AT5G05360	AT5G05360	hypothetical protein	-	-
BraA10002599	AT5G05365	AT5G05365	Heavy metal transport/detoxification superfamily protein	-	-
BraA10002600	AT5G05370	AT5G05370	Cytochrome b-c1 complex, subunit 8 protein	-	-
BraA10002601	AT5G05380	PRA1.B3	prenylated RAB acceptor 1.B3	-	-
BraA10002602	AT5G05390	LAC12	laccase 12	-	YES
BraA08000191	AT1G52910	AT1G52910	fiber (DUF1218)	-	-
BraA10002603	AT5G05410	DREB2A	DRE-binding protein 2A	YES	YES
BraA10002604	AT5G05440	PYL5	Polyketide cyclase/dehydrase and lipid transport superfamily protein	-	YES
BraA10002605	AT5G05450	AT5G05450	P-loop containing nucleoside triphosphate hydrolases superfamily protein	-	-
BraA10002606	AT5G05490	SYN1	Rad21/Rec8-like family protein	-	-
BraA10002607	AT5G05500	MOP10	Pollen Ole e 1 allergen and extensin family protein	-	-
BraA10002608	AT5G05510	AT5G05510	Mad3/BUB1 homology region 1	-	-
BraA10002609	AT5G05520	AT5G05520	Outer membrane OMP85 family protein	-	-
BraA10002610	AT5G05550	AT5G05550	sequence-specific DNA binding transcription factor	YES	-
BraA10002611	AT5G05570	AT5G05570	transducin family protein / WD-40 repeat family protein	-	-
BraA10002612	AT5G05610	AL1	alfin-like 1	-	-
BraA08000190	AT3G15380	AT3G15380	Plasma-membrane choline transporter family protein	-	-
BraA10002613	AT5G05630	RMV1	Amino acid permease family protein	-	-
BraA10002614	AT5G05660	NFXL2	NF-X1-type zinc finger protein NFXL2	YES	-
BraA10002615	AT5G05670	AT5G05670	signal recognition particle binding protein	-	-
BraA10002616	AT5G05680	MOS7	nuclear pore complex protein-like protein	-	-
BraA10002617	AT5G05690	CPD	Cytochrome P450 superfamily protein	-	YES
BraA10002618	AT5G05700	ATE1	arginine-tRNA protein transferase 1	-	YES
BraA10002619	AT5G05730	ASA1	anthranilate synthase alpha subunit 1	-	-
BraA10002620	AT3G57340	AT3G57340	DnaJ heat shock amino-terminal domain protein (DUF1977)	-	-
BraA10002621	AT5G05770	WOX7	WUSCHEL related homeobox 7	YES	-
BraA10002622	AT3G11260	WOX5	WUSCHEL related homeobox 5	YES	YES
BraA08000189	AT1G48070	AT1G48070	Thioredoxin superfamily protein	-	-
BraA10002623	AT5G05780	RPN8A	RP non-ATPase subunit 8A	-	YES
BraA10002624	AT5G05790	AT5G05790	Duplicated homeodomain-like superfamily protein	YES	-
BraA10002625	AT5G05800	AT5G05800	Myb/SANT-like DNA-binding domain protein	-	-
BraA10002626	AT5G05810	ATL43	RING/U-box superfamily protein	-	-
BraA10002627	AT5G20220	AT5G20220	zinc knuckle (CCHC-type) family protein	-	-
BraA10002628	AT3G11320	AT3G11320	Nucleotide-sugar transporter family protein	-	-
BraA10002629	AT5G05830	AT5G05830	RING/FYVE/PHD zinc finger superfamily protein	-	-
BraA10002630	AT5G05840	AT5G05840	replication factor C subunit, putative (DUF620)	-	-
BraA10002631	AT5G05850	PIRL1	plant intracellular ras group-related LRR 1	-	-
BraA10002632	AT5G40060	AT5G40060	Disease resistance protein (NBS-LRR class) family	-	-
BraA08000188	AT4G03728	AT4G03728	hypothetical protein	-	-
BraA10002633	AT5G05860	UGT76C2	UDP-glucosyl transferase 76C2	-	-
BraA10002634	AT5G05870	UGT76C1	UDP-glucosyl transferase 76C1	-	-
BraA10002635	AT5G05900	AT5G05900	UDP-Glycosyltransferase superfamily protein	-	-
BraA10002636	AT5G05880	AT5G05880	UDP-Glycosyltransferase superfamily protein	-	-
BraA10002637	AT5G05880	AT5G05880	UDP-Glycosyltransferase superfamily protein	-	-
BraA10002638	AT5G05880	AT5G05880	UDP-Glycosyltransferase superfamily protein	-	-
BraA10002639	AT3G26180	CYP71B20	cytochrome P450, family 71, subfamily B, polypeptide 20	-	-
BraA10002640	AT3G26180	CYP71B20	cytochrome P450, family 71, subfamily B, polypeptide 20	-	-
BraA10002641	AT5G05920	DHS	deoxyhypusine synthase	-	YES
BraA10002642	AT5G05930	GC1	guanylyl cyclase 1	-	-
BraA08000187	AT1G53000	CKS	Nucleotide-diphospho-sugar transferases superfamily protein	-	-
BraA10002643	AT5G05940	ROPGEF5	ROP guanine nucleotide exchange factor 5	-	-
BraA10002644	AT5G05950	MEE60	maternal effect embryo arrest 60	-	-
BraA10002645	AT5G05960	AT5G05960	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	-	-
BraA10002646	AT5G05965	AT5G05965	cell wall RBR3-like protein	-	-
BraA10002647	AT5G05970	NEDD1	Transducin/WD40 repeat-like superfamily protein	-	-
BraA10002648	AT5G05980	DFB	DHFS-FPGS homolog B	-	-
BraA10002649	AT5G06050	AT5G06050	Putative methyltransferase family protein	-	-
BraA10002650	AT5G06060	AT5G06060	NAD(P)-binding Rossmann-fold superfamily protein	-	-
BraA10002651	AT5G06070	RBE	C2H2 and C2HC zinc fingers superfamily protein	YES	-
BraA10002652	AT5G06080	LBD33	LOB domain-containing protein 33	YES	-
BraA08000186	AT1G53025	AT1G53025	Ubiquitin-conjugating enzyme family protein	-	-
BraA10002653	AT5G06090	GPAT7	glycerol-3-phosphate acyltransferase 7	-	-
BraA10002654	AT5G06120	AT5G06120	ARM repeat superfamily protein	-	-
BraA10002655	AT3G11510	AT3G11510	Ribosomal protein S11 family protein	-	-
BraA10002656	AT5G06140	SNX1	sorting nexin 1	-	-
BraA10002657	AT1G66570	SUC7	sucrose-proton symporter 7	-	-
BraA10002658	AT5G06180	AT5G06180	fission ELM1-like protein (DUF1022)	-	-
BraA10002659	AT5G06220	AT5G06220	LETM1-like protein	-	-
BraA10002660	AT5G06240	emb2735	embryo defective 2735	-	-
BraA10002661	AT5G06250	DPA4	AP2/B3-like transcriptional factor family protein	YES	YES
BraA10002662	AT5G06260	AT5G06260	TLD-domain containing nucleolar protein	-	-
BraA08000185	AT3G01980	AT3G01980	NAD(P)-binding Rossmann-fold superfamily protein	-	-
BraA10002663	AT5G06265	AT5G06265	hyaluronan mediated motility receptor-like protein	-	-
BraA10002664	AT5G06500	AGL96	AGAMOUS-like 96	YES	-
BraA10002665	AT5G06500	AGL96	AGAMOUS-like 96	YES	-
BraA10002666	AT5G06500	AGL96	AGAMOUS-like 96	YES	-
BraA10002667	AT5G06500	AGL96	AGAMOUS-like 96	YES	-
BraA10002668	AT5G06270	AT5G06270	hypothetical protein	-	-
BraA10002669	AT5G42560	AT5G42560	Abscisic acid-responsive (TB2/DP1, HVA22) family protein	-	-
BraA10002670	AT5G06280	AT5G06280	hypothetical protein	-	-
BraA10002671	AT5G06290	2-Cys Prx B	2-cysteine peroxiredoxin B	-	YES
BraA10002672	AT5G06300	LOG7	Putative lysine decarboxylase family protein	-	-
BraA08000184	AT1G53040	AT1G53040	tRNA (met) cytidine acetyltransferase, putative (DUF616)	-	-
BraA10002673	AT5G06290	2-Cys Prx B	2-cysteine peroxiredoxin B	-	YES
BraA10002674	AT5G06300	LOG7	Putative lysine decarboxylase family protein	-	-
BraA10002675	AT5G06310	AtPOT1b	Nucleic acid-binding, OB-fold-like protein	-	-
BraA10002676	AT5G06320	NHL3	NDR1/HIN1-like 3	-	-
BraA10002677	AT5G06340	NUDX27	nudix hydrolase homolog 27	-	-
BraA10002678	AT5G06350	AT5G06350	ARM repeat superfamily protein	-	-
BraA10002679	AT5G06360	AT5G06360	Ribosomal protein S8e family protein	-	-
BraA10002680	AT5G06380	AT5G06380	hypothetical protein	-	-
BraA10002681	AT5G06390	FLA17	FASCICLIN-like arabinogalactan protein 17 precursor	-	-
BraA10002682	AT5G06400	AT5G06400	Pentatricopeptide repeat (PPR) superfamily protein	-	-
BraA08000183	AT1G53050	AT1G53050	Protein kinase superfamily protein	-	-
BraA10002683	AT5G06410	AT5G06410	DNAJ heat shock N-terminal domain-containing protein	-	-
BraA10002684	AT3G11710	ATKRS-1	lysyl-tRNA synthetase 1	-	-
BraA10002685	AT5G06430	AT5G06430	Thioredoxin superfamily protein	-	-
BraA10002686	AT5G06440	AT5G06440	polyketide cyclase/dehydrase/lipid transport superfamily protein	-	-
BraA10002687	AT5G06460	UBA 2	ubiquitin activating enzyme 2	-	-
BraA10002688	AT5G06470	AT5G06470	Glutaredoxin family protein	-	-
BraA10002689	AT5G06480	AT5G06480	Immunoglobulin E-set superfamily protein	-	-
BraA10002690	AT5G06480	AT5G06480	Immunoglobulin E-set superfamily protein	-	-
BraA10002691	AT5G06500	AGL96	AGAMOUS-like 96	YES	-
BraA10002692	AT5G06510	NF-YA10	nuclear factor Y, subunit A10	YES	-
BraA08000281	AT1G51355	AT1G51355	cyclin-dependent kinase inhibitor SMR3-like protein	-	-
BraA08000182	AT1G53050	AT1G53050	Protein kinase superfamily protein	-	-
BraA10002693	AT5G52820	AT5G52820	WD-40 repeat family protein / notchless protein	-	-
BraA10002694	AT1G71410	AT1G71410	ARM repeat superfamily protein	-	-
BraA10002695	AT5G06530	ABCG22	ABC-2 type transporter family protein	-	-
BraA10002696	AT5G06540	AT5G06540	Pentatricopeptide repeat (PPR) superfamily protein	-	-
BraA10002697	AT5G06550	AT5G06550	transferring glycosyl group transferase	-	-
BraA10002698	AT5G06560	AT5G06560	myosin-binding protein (Protein of unknown function, DUF593)	-	-
BraA10002699	AT5G06570	AT5G06570	alpha/beta-Hydrolases superfamily protein	-	-
BraA10002700	AT5G06580	AT5G06580	FAD-linked oxidases family protein	-	-
BraA10002701	AT5G06590	AT5G06590	hypothetical protein	-	-
BraA10002702	AT5G06600	UBP12	ubiquitin-specific protease 12	-	-
BraA08000181	AT1G53100	AT1G53100	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	-	-
BraA10002703	AT1G13825	#N/A	#N/A	-	-
BraA10002704	AT2G40290	AT2G40290	Eukaryotic translation initiation factor 2 subunit 1	-	-
BraA10002705	AT2G40290	AT2G40290	Eukaryotic translation initiation factor 2 subunit 1	-	-
BraA10002706	AT2G43790	MPK6	MAP kinase 6	-	-
BraA10002707	AT5G03480	AT5G03480	RNA-binding (RRM/RBD/RNP motifs) family protein	-	-
BraA10002708	AT5G06600	UBP12	ubiquitin-specific protease 12	-	-
BraA10002709	AT5G05470	EIF2 ALPHA	eukaryotic translation initiation factor 2 alpha subunit	-	-
BraA10002710	AT5G06680	SPC98	spindle pole body component 98	-	-
BraA10002711	AT5G06680	SPC98	spindle pole body component 98	-	-
BraA10002712	AT5G06690	WCRKC1	WCRKC thioredoxin 1	-	-
BraA08000180	AT1G53100	AT1G53100	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	-	-
BraA10002713	AT5G06700	AT5G06700	trichome birefringence-like protein (DUF828)	-	-
BraA10002714	AT5G06700	AT5G06700	trichome birefringence-like protein (DUF828)	-	-
BraA10002715	AT5G06710	HAT14	homeobox leucine zipper protein	YES	-
BraA10002716	AT5G06720	PA2	peroxidase 2	-	-
BraA10002717	AT5G06730	AT5G06730	Peroxidase superfamily protein	-	-
BraA10002718	AT1G09700	HYL1	dsRNA-binding domain-like superfamily protein	-	YES
BraA10002719	AT5G06740	AT5G06740	Concanavalin A-like lectin protein kinase family protein	-	-
BraA10002720	AT5G06750	AT5G06750	Protein phosphatase 2C family protein	-	-
BraA10002721	AT5G06780	EML2	Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein	-	-
BraA10002722	AT5G06800	AT5G06800	myb-like HTH transcriptional regulator family protein	YES	-
BraA08000179	AT5G55890	AT5G55890	hypothetical protein (DUF295)	-	-
BraA10002723	AT4G34710	ADC2	arginine decarboxylase 2	-	YES
BraA10002724	AT5G06800	AT5G06800	myb-like HTH transcriptional regulator family protein	YES	-
BraA10002725	AT5G06810	AT5G06810	transcription termination factor family protein	-	-
BraA10002726	AT5G06820	SRF2	STRUBBELIG-receptor family 2	-	YES
BraA10002727	AT5G06830	AT5G06830	hypothetical protein	-	-
BraA10002728	AT5G06839	TGA10	bZIP transcription factor family protein	YES	-
BraA10002729	AT5G06860	PGIP1	polygalacturonase inhibiting protein 1	-	-
BraA10002730	AT5G06860	PGIP1	polygalacturonase inhibiting protein 1	-	-
BraA10002731	AT5G06860	PGIP1	polygalacturonase inhibiting protein 1	-	-
BraA10002732	AT5G06860	PGIP1	polygalacturonase inhibiting protein 1	-	-
BraA08000178	AT5G55890	AT5G55890	hypothetical protein (DUF295)	-	-
BraA10002733	AT5G06930	AT5G06930	nucleolar-like protein	-	-
BraA10002734	AT5G06940	AT5G06940	Leucine-rich repeat receptor-like protein kinase family protein	-	-
BraA10002735	AT3G12250	TGA6	TGACG motif-binding factor 6	YES	-
BraA10002736	AT5G06500	AGL96	AGAMOUS-like 96	YES	-
BraA10002737	AT5G07710	AT5G07710	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	-	-
BraA10002738	AT5G61410	RPE	D-ribulose-5-phosphate-3-epimerase	-	YES
BraA10002739	AT5G07690	MYB29	myb domain protein 29	YES	-
BraA10002740	AT5G07680	NAC080	NAC domain containing protein 80	YES	YES
BraA10002741	AT5G07670	AT5G07670	RNI-like superfamily protein	-	-
BraA10002742	AT5G07630	AT5G07630	lipid transporter	-	-
BraA08000177	AT2G34210	AT2G34210	Transcription elongation factor Spt5	-	-
BraA10002743	AT5G07620	AT5G07620	Protein kinase superfamily protein	-	-
BraA10002744	AT5G07590	AT5G07590	Transducin/WD40 repeat-like superfamily protein	-	-
BraA10002745	AT5G07580	AT5G07580	ethylene-responsive transcription factor	YES	YES
BraA10002746	AT5G07550	GRP19	glycine-rich protein 19	-	-
BraA10002747	AT5G07540	GRP16	glycine-rich protein 16	-	-
BraA10002748	AT5G07530	GRP17	glycine rich protein 17	-	-
BraA10002749	AT5G07572	AT5G07572	hypothetical protein	-	-
BraA10002750	AT5G07520	GRP18	glycine-rich protein 18	-	-
BraA10002751	AT5G07500	PEI1	Zinc finger C-x8-C-x5-C-x3-H type family protein	YES	-
BraA10002752	AT5G07480	KUOX1	KAR-UP oxidoreductase 1	-	-
BraA08000176	AT5G55890	AT5G55890	hypothetical protein (DUF295)	-	-
BraA10002753	AT5G07470	PMSR3	peptidemethionine sulfoxide reductase 3	-	-
BraA10002754	AT5G07460	PMSR2	peptidemethionine sulfoxide reductase 2	-	-
BraA10002755	AT5G07450	CYCP4;3	cyclin p4;3	-	-
BraA10002756	AT5G50375	CPI1	cyclopropyl isomerase	-	YES
BraA10002757	AT5G07420	AT5G07420	Pectin lyase-like superfamily protein	-	-
BraA10002758	AT1G69940	PPME1	Pectin lyase-like superfamily protein	-	-
