"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.D_Avg_CPM","phyB.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA04002224",2.56791609384343,8.80375122789547,81.8428856411857,4.47705091336173e-09,9.64193123823591e-08,FALSE," 54.89885","325.70755","BraA04002224","AT2G30570","PSBW","photosystem II reaction center W","-","-"
"BraA10000296",2.73540893306347,6.72670231523367,81.8411416637397,4.47792359285289e-09,9.64193123823591e-08,FALSE," 21.39607","142.77414","BraA10000296","AT1G04420","AT1G04420","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA06002534",1.90232133700639,6.47544888512324,81.6487816300696,4.57532360315997e-09,9.82477401278826e-08,FALSE," 27.36999","102.30147","BraA06002534","AT3G47960","GTR1","Major facilitator superfamily protein","-","-"
"BraA05003514",2.69009979747921,8.83639684937162,81.5890715973291,4.60602353810716e-09,9.83907965116844e-08,FALSE," 83.61002","539.75438","BraA05003514","AT3G16000","MFP1","MAR binding filament-like protein 1","-","-"
"BraA05003496",6.36175817275185,5.78086937502547,81.5871995824092,4.60698964606807e-09,9.83907965116844e-08,FALSE," 1.156571","95.784606","BraA05003496","AT3G16250","PnsB3","NDH-dependent cyclic electron flow 1","-","-"
"BraA08000572",5.72359364402041,10.3430779839718,81.4915533629468,4.6566448326797e-09,9.89390008241013e-08,FALSE,"  43.31840","2291.14648","BraA08000572","AT1G44575","NPQ4","Chlorophyll A-B binding family protein","-","YES"
"BraA10000699",3.12723283771299,3.54000158194421,81.4557959897648,4.67535749576264e-09,9.89450423887813e-08,FALSE," 1.983198","17.363331","BraA10000699","AT1G45688","AT1G45688","transmembrane protein","-","-"
"BraA06000783",2.18185503776766,5.78073762519027,81.4552632066934,4.67563693041194e-09,9.89450423887813e-08,FALSE,"14.73590","66.82157","BraA06000783","AT1G53240","mMDH1","Lactate/malate dehydrogenase family protein","-","YES"
"BraA01002647",1.81028015966062,5.17370106517968,81.4527699749188,4.67694482447607e-09,9.89450423887813e-08,FALSE,"16.74489","58.74258","BraA01002647","AT3G46790","CRR2","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA05003570",2.23159701447651,5.02532437877014,81.4343008944092,4.6866456797277e-09,9.90171852334417e-08,FALSE,"20.83187","97.94362","BraA05003570","AT3G15430","AT3G15430","Regulator of chromosome condensation (RCC1) family protein","-","-"
"BraA06004060",2.0231334142626,5.12668459637087,81.4133422037692,4.69768068327636e-09,9.91172841216755e-08,FALSE,"10.061140","41.010325","BraA06004060","AT5G47820","FRA1","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA10003132",2.83609130761401,5.46818424415487,81.3105521293167,4.7522111304974e-09,9.98662258932298e-08,FALSE," 9.865092","70.514187","BraA10003132","AT5G02270","ABCI20","non-intrinsic ABC protein 9","-","-"
"BraA09000504",2.49960311768981,5.75015490446139,81.279028880683,4.76907179256018e-09,1.00086920019863e-07,FALSE,"15.77086","89.31227","BraA09000504","AT5G30510","RPS1","ribosomal protein S1","-","YES"
"BraA08000995",3.93252262359167,6.09278866840834,81.2560624334451,4.78139664349232e-09,1.0021196160928e-07,FALSE,"  7.362548","112.498076","BraA08000995","AT5G40850","UPM1","urophorphyrin methylase 1","-","-"
"BraA07004092",2.54166720718631,3.96964411571511,81.1580169159768,4.83440291187394e-09,1.01188167330979e-07,FALSE," 2.919459","17.130679","BraA07004092","AT1G79230","MST1","mercaptopyruvate sulfurtransferase 1","-","-"
"BraA09004941",2.59042932955357,9.02503029013618,81.1041080523268,4.86381933702854e-09,1.01587299910278e-07,FALSE,"113.09178","681.29896","BraA09004941","AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"BraA03000965",2.05455057416618,4.97795834268883,81.0994317803447,4.86638018629922e-09,1.01587299910278e-07,FALSE," 9.530716","39.611248","BraA03000965","AT5G19370","AT5G19370","rhodanese-like domain-containing protein / PPIC-type PPIASE domain-containing protein","-","-"
"BraA01001614",3.66055228052516,3.86106739967907,81.0498888368611,4.89360134669277e-09,1.02020245293966e-07,FALSE," 1.369409","17.456141","BraA01001614","AT4G24460","CLT2","CRT (chloroquine-resistance transporter)-like transporter 2","-","-"
"BraA09001002",1.96123790919307,5.06669893744689,81.0184396671513,4.91096676086635e-09,1.02142568401433e-07,FALSE,"13.29292","51.84842","BraA09001002","AT5G66760","SDH1-1","succinate dehydrogenase 1-1","-","-"
"BraA01000207",1.53074925014178,7.65722501245036,80.8669145184809,4.99557856711068e-09,1.0346106137674e-07,FALSE," 82.36352","237.95773","BraA01000207","AT4G37200","HCF164","Thioredoxin superfamily protein","-","-"
"BraA02000080",8.7407679435512,3.46846918190894,80.8506427240217,5.0047584947771e-09,1.03514978591053e-07,FALSE," 0.02810561","18.73294785","BraA02000080","AT5G02890","AT5G02890","HXXXD-type acyl-transferase family protein","-","-"
"BraA03002142",1.55207659193404,5.59906796951182,80.8374668779047,5.0122052336147e-09,1.03532953250781e-07,FALSE,"20.35178","59.71059","BraA03002142","AT2G38680","AT2G38680","5'-nucleotidase / magnesium ion binding protein","-","-"
"BraA07003458",3.65598102016393,4.2954029545495,80.745692660524,5.0644093993805e-09,1.04337439720221e-07,FALSE," 2.431720","30.794386","BraA07003458","AT5G26780","SHM2","serine hydroxymethyltransferase 2","-","-"
"BraA02001794",2.52922278840835,4.97099375253901,80.6527782429413,5.1178644450261e-09,1.05163428674557e-07,FALSE," 7.532115","43.617696","BraA02001794","AT1G64980","CDI","Nucleotide-diphospho-sugar transferases superfamily protein","-","-"
"BraA06001811",2.25619294312428,6.24997332886736,80.433399687753,5.24652417517272e-09,1.07575731063779e-07,FALSE," 29.78149","142.29296","BraA06001811","AT1G16320","AT1G16320","plant/protein (DUF2358)","-","-"
"BraA07000914",3.53408388317705,5.70475920880163,80.4194248787801,5.25483824722575e-09,1.07575731063779e-07,FALSE," 6.404051","74.130005","BraA07000914","AT3G23410","FAO3","fatty alcohol oxidase 3","-","-"
"BraA10002350",2.80259485238166,6.16856075181567,80.405258401135,5.26328095987773e-09,1.07575731063779e-07,FALSE,"11.73957","81.87572","BraA10002350","AT5G12470","AT5G12470","UvrABC system C protein, putative (DUF3411)","-","-"
"BraA08000597",4.81826547107073,7.82738361701363,80.3794145855732,5.27872093372871e-09,1.07625735099598e-07,FALSE," 15.24234","431.24797","BraA08000597","AT4G13930","SHM4","serine hydroxymethyltransferase 4","-","-"
"BraA01001105",2.58578691776171,4.71521741621269,80.3176388233616,5.31582762106296e-09,1.07928020825441e-07,FALSE," 7.701711","46.353190","BraA01001105","AT4G18810","AT4G18810","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA09005565",1.93281656092681,9.36331371856095,80.1496312035613,5.41818524247106e-09,1.09476554193189e-07,FALSE,"189.3461","723.0360","BraA09005565","AT2G30390","FC2","ferrochelatase 2","-","-"
"BraA04000752",4.77574994704467,9.11424971917811,80.1298469672687,5.43037888336868e-09,1.09582261056696e-07,FALSE," 33.64946","922.84454","BraA04000752","AT3G52150","PSRP2","RNA-binding (RRM/RBD/RNP motifs) family protein","-","YES"
"BraA02002431",2.39024738967634,10.1879355056962,80.0888966013887,5.45571268855731e-09,1.09952519485137e-07,FALSE," 220.1071","1154.0866","BraA02002431","AT1G74470","AT1G74470","Pyridine nucleotide-disulfide oxidoreductase family protein","-","-"
"BraA02001054",3.6668570262296,6.49252209698655,79.9928204171402,5.51565531550803e-09,1.10876647083137e-07,FALSE,"  9.896510","125.842797","BraA02001054","AT5G22390","AT5G22390","FANTASTIC four-like protein (DUF3049)","-","-"
"BraA04002114",6.00264721297918,5.69428507166544,79.9321093700293,5.55390204093022e-09,1.11503084342145e-07,FALSE,"  1.603450","101.459671","BraA04002114","AT2G29090","CYP707A2","cytochrome P450, family 707, subfamily A, polypeptide 2","-","-"
"BraA06001896",2.24347263414779,9.11845423849081,79.82494513249,5.62211833296134e-09,1.12728844026511e-07,FALSE,"207.7955","983.9940","BraA06001896","AT1G17220","FUG1","Translation initiation factor 2, small GTP-binding protein","-","-"
"BraA05001005",9.94445089611246,6.37979523464461,79.7400353959558,5.6768146888048e-09,1.13680741987007e-07,FALSE,"  0.1247332","137.3373784","BraA05001005","AT2G36885","AT2G36885","translation initiation factor","-","-"
"BraA05003840",3.66514756800333,6.97906040598893,79.5759511996904,5.78415802875188e-09,1.15267290481094e-07,FALSE," 13.11459","166.91135","BraA05003840","AT3G12780","PGK1","phosphoglycerate kinase 1","-","-"
"BraA08000957",2.02736632741823,6.82991682729184,79.5323212599374,5.81307030245307e-09,1.15673484905956e-07,FALSE," 45.26277","184.49302","BraA08000957","AT1G31800","CYP97A3","cytochrome P450, family 97, subfamily A, polypeptide 3","-","YES"
"BraA01003096",2.48513838925096,6.24932315781406,79.3928264851582,5.90656777612711e-09,1.17102024382239e-07,FALSE," 19.25547","108.00006","BraA01003096","AT1G60990","AT1G60990","Glycine cleavage T-protein family","-","-"
"BraA04003220",2.10428737040464,5.94072261412008,79.3919215422457,5.90717962893886e-09,1.17102024382239e-07,FALSE,"17.42242","74.96791","BraA04003220","AT2G45300","AT2G45300","RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta","-","-"
"BraA01001570",3.89855950030998,5.28457514917348,79.3275432573024,5.95088446267555e-09,1.17672011862454e-07,FALSE," 2.679174","40.110542","BraA01001570","AT4G24130","AT4G24130","DUF538 family protein (Protein of unknown function, DUF538)","-","-"
"BraA10002589",6.2380424294371,5.05482892433235,79.312516509191,5.9611362378424e-09,1.1772683109616e-07,FALSE," 0.6247312","48.6802191","BraA10002589","AT5G05270","CHIL","Chalcone-flavanone isomerase family protein","-","-"
"BraA07000200",1.73159010912891,6.07252471329471,79.2017714600028,6.03728477581401e-09,1.18932243268226e-07,FALSE," 31.65942","105.16288","BraA07000200","AT2G18710","SCY1","SECY homolog 1","-","-"
"BraA02003129",1.64714694889847,9.14677366069954,79.1377220905598,6.08180709137329e-09,1.1965955452277e-07,FALSE,"226.3912","709.0950","BraA02003129","AT4G25130","PMSR4","peptide met sulfoxide reductase 4","-","-"
"BraA07003717",4.87483820629015,4.32151425870487,79.0338806457596,6.15474962820376e-09,1.2094351953549e-07,FALSE," 0.8676872","26.2270829","BraA07003717","AT1G74730","AT1G74730","transmembrane protein, putative (DUF1118)","-","-"
"BraA03003747",2.7019525348812,6.7614332899707,79.0160497986634,6.16737009085833e-09,1.21040405523828e-07,FALSE," 22.48203","146.48085","BraA03003747","AT3G11630","AT3G11630","Thioredoxin superfamily protein","-","-"
"BraA07000643",6.75105477503075,5.47207769469217,78.7601927714587,6.35159253562288e-09,1.23901737455153e-07,FALSE," 0.5208831","59.0267036","BraA07000643","AT2G05790","AT2G05790","O-Glycosyl hydrolases family 17 protein","-","-"
"BraA05004709",2.90977499179269,6.10250332650381,78.7573096820524,6.35370218011861e-09,1.23901737455153e-07,FALSE,"12.248623","92.353949","BraA05004709","AT3G01440","PnsL3","PsbQ-like 1","-","-"
"BraA02001802",1.53618655251573,5.49938353849831,78.7374348596658,6.36826592129725e-09,1.23901737455153e-07,FALSE,"22.04938","63.96240","BraA02001802","AT2G44870","AT2G44870","replicase polyprotein 1ab protein","-","-"
"BraA05000108",2.59049074167015,6.17614480411908,78.6774030655713,6.41247626540861e-09,1.24313925932022e-07,FALSE,"16.43980","99.02778","BraA05000108","AT2G47590","PHR2","photolyase/blue-light receptor 2","-","-"
"BraA10002283",1.83574185692743,6.12040335137368,78.6575577888375,6.42716453731934e-09,1.24313925932022e-07,FALSE," 27.09600"," 96.71449","BraA10002283","AT5G13640","PDAT","phospholipid:diacylglycerol acyltransferase","-","YES"
"BraA09000065",2.9572729022377,8.89691082771991,78.6551605817266,6.42894127755184e-09,1.24313925932022e-07,FALSE," 90.17307","700.68614","BraA09000065","AT4G01310","AT4G01310","Ribosomal L5P family protein","-","-"
"BraA08003353",1.53825813913921,8.86545551588108,78.6235185791255,6.45244348087053e-09,1.24484348693002e-07,FALSE,"243.2134","706.4167","BraA08003353","AT1G17220","FUG1","Translation initiation factor 2, small GTP-binding protein","-","-"
"BraA03002593",4.65001393306793,2.86786760047182,78.5794130297633,6.4853588846506e-09,1.249443682306e-07,FALSE," 0.6586885","17.3398135","BraA03002593","AT4G22100","BGLU3","beta glucosidase 2","-","-"
"BraA05003605",2.49936142417373,4.41925832229276,78.515252894125,6.53356688148333e-09,1.25565742020205e-07,FALSE," 4.971585","28.215992","BraA05003605","AT3G15110","AT3G15110","transmembrane protein","-","-"
"BraA10000194",2.38881286154369,4.9464396635821,78.4271179548319,6.60042459151224e-09,1.26695954963906e-07,FALSE," 4.440641","23.361925","BraA10000194","AT1G03310","DBE1","debranching enzyme 1","-","-"
"BraA07003365",3.27975956110604,4.78526576489209,78.3809276085841,6.63576035273632e-09,1.27219083985469e-07,FALSE," 1.736439","17.165621","BraA07003365","AT1G56130","AT1G56130","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA08000539",1.39241540685867,6.65729153606526,78.3363120681802,6.67008657586439e-09,1.27566418838524e-07,FALSE," 56.92650","149.49377","BraA08000539","AT1G45230","AT1G45230","DCL protein (DUF3223)","-","-"
"BraA06004547",4.4004657562926,5.54553945427641,78.3243024492153,6.67935943168103e-09,1.27588734775072e-07,FALSE,"  7.958119","167.622512","BraA06004547","AT2G01520","MLP328","MLP-like protein 328","-","-"
"BraA07001449",1.71591539962055,6.51335973227873,78.0471223307701,6.89731465263198e-09,1.30842345112948e-07,FALSE," 31.77085","104.33573","BraA07001449","AT1G22300","GRF10","general regulatory factor 10","-","-"
"BraA09006484",2.49268448781963,5.84649449435132,77.9646075047391,6.96368193757494e-09,1.31850864869243e-07,FALSE,"14.450104","81.551254","BraA09006484","AT1G11580","PMEPCRA","methylesterase PCR A","-","-"
"BraA07002705",3.19641158110825,7.54579766628444,77.9173352343156,7.00201570021838e-09,1.32306995343862e-07,FALSE," 24.63752","226.15367","BraA07002705","AT1G73655","AT1G73655","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA08001167",2.25403287211616,6.99533075169307,77.8196023045283,7.08199765806154e-09,1.33655709622279e-07,FALSE," 40.55436","193.56984","BraA08001167","AT4G14880","OASA1","O-acetylserine (thiol) lyase (OAS-TL) isoform A1","-","-"
"BraA05003365",4.52011669450453,5.43903457968176,77.8094339965409,7.09037595518445e-09,1.33655709622279e-07,FALSE," 1.922829","44.904109","BraA05003365","AT3G18000","XPL1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA02001948",3.71248208380753,8.75325498078816,77.785171626469,7.11041075207871e-09,1.33873044542726e-07,FALSE," 37.41216","490.59434","BraA02001948","AT1G67740","PSBY","photosystem II BY","-","-"
"BraA06004294",3.08207370757551,6.01117487494049,77.602749545096,7.26303114181961e-09,1.36257580658213e-07,FALSE," 11.80101","100.19932","BraA06004294","AT3G26710","CCB1","cofactor assembly of complex C","-","-"
"BraA03006513",2.61360433110382,4.19035747734168,77.5889866754053,7.27468914817586e-09,1.36313818086057e-07,FALSE," 4.751453","29.013053","BraA03006513","AT4G37608","AT4G37608","hypothetical protein","-","-"
"BraA02001431",2.74205779755433,6.37531960655939,77.4955527679272,7.3543729636543e-09,1.37316524849251e-07,FALSE," 18.31197","122.57793","BraA02001431","AT5G55710","Tic20-V","TIC 20-v-like protein","-","YES"
"BraA10002541",5.0206945286207,5.13200319362073,77.3874174740202,7.44778029649914e-09,1.38567449015244e-07,FALSE," 1.9187526","63.0202101","BraA10002541","AT5G10180","SULTR2;1","slufate transporter 2;1","-","-"
"BraA04001183",6.33928760807317,3.45030931115509,77.2806874988028,7.5412388152462e-09,1.39858366909773e-07,FALSE," 0.2624873","21.7823659","BraA04001183","AT5G38530","TSBtype2","tryptophan synthase beta type 2","-","-"
"BraA05000438",9.66617030252624,7.77915875848188,77.2777582771849,7.54382169672157e-09,1.39858366909773e-07,FALSE,"  0.5612995","473.6885980","BraA05000438","AT2G43100","IPMI2","isopropylmalate isomerase 2","-","-"
"BraA02002897",3.5953204245737,6.51953190612385,77.2366751514716,7.58014874928477e-09,1.40366519192638e-07,FALSE,"  8.199645"," 99.298695","BraA02002897","AT4G01150","AT4G01150","CURVATURE THYLAKOID 1A-like protein","-","-"
"BraA05003873",2.79764224877821,6.49652876525654,77.1840189734263,7.62698721821002e-09,1.40902322552378e-07,FALSE," 18.75891","130.65673","BraA05003873","AT3G12345","AT3G12345","FKBP-type peptidyl-prolyl cis-trans isomerase","-","-"
"BraA06003656",1.97854025620644,4.69133317805422,77.0958523754835,7.70611823024417e-09,1.41630281880392e-07,FALSE,"11.029934","43.522703","BraA06003656","AT5G24810","AT5G24810","ABC1 family protein","-","-"
"BraA06002958",4.69195207402356,4.53662541334846,77.0900225657758,7.71138192957406e-09,1.41630281880392e-07,FALSE," 2.229978","58.775427","BraA06002958","AT5G62070","IQD23","IQ-domain 23","-","-"
"BraA02002814",1.54701537225653,7.14767150480307,77.0316021571957,7.76434557582912e-09,1.42436829095047e-07,FALSE," 66.69019","194.91184","BraA02002814","AT1G80480","PTAC17","plastid transcriptionally active 17","-","-"
"BraA01001854",8.2837538300173,3.41704717566397,76.809687147346,7.96916361469604e-09,1.45847261777718e-07,FALSE," 0.03118331","13.71187422","BraA01001854","AT4G26790","AT4G26790","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA09001751",3.64375449667458,9.73880210003263,76.8002006628673,7.97804907183069e-09,1.45847261777718e-07,FALSE,"  81.85272","1023.58830","BraA09001751","AT1G60950","FED A","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA08001744",7.82678204800838,3.0153642867868,76.7884914445715,7.98903128259347e-09,1.45878599058029e-07,FALSE," 0.03118331"," 9.96622528","BraA08001744","AT4G33790","CER4","Jojoba acyl CoA reductase-related male sterility protein","-","-"
"BraA10000595",2.9177034932349,9.49621125357584,76.7168278490237,8.05660427007405e-09,1.46771934271951e-07,FALSE," 140.7179","1063.5485","BraA10000595","AT1G07320","RPL4","ribosomal protein L4","-","YES"
