"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.P_Avg_CPM","phyB.D_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA06000924",2.36420128940697,4.11813339337332,42.8698071401794,1.05807010277304e-06,6.8580039537801e-06,FALSE," 6.574589","33.906316","BraA06000924","AT1G51140","FBH3","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA08000082",1.15593440650117,4.61965478011877,42.8384416746389,1.06404053438572e-06,6.88651234014443e-06,FALSE,"19.42999","43.30463","BraA08000082","AT1G55250","HUB2","histone mono-ubiquitination 2","-","YES"
"BraA10001786",1.49365707687128,4.66603562436076,42.8270253959996,1.06622270974701e-06,6.89779919910314e-06,FALSE,"17.07630","48.08997","BraA10001786","AT5G19950","AT5G19950","tudor domain protein (DUF1767)","-","-"
"BraA05000759",1.36954530752228,6.67220053787901,42.7719024632196,1.07682790310611e-06,6.9606863223368e-06,FALSE," 71.16155","183.85839","BraA05000759","AT2G40020","AT2G40020","Nucleolar histone methyltransferase-related protein","-","-"
"BraA05004132",2.12402678051833,2.34267519749386,42.7369217047958,1.08361734144819e-06,6.99524130109511e-06,FALSE," 2.383888","10.459054","BraA05004132","AT3G09320","AT3G09320","DHHC-type zinc finger family protein","-","-"
"BraA08000124",1.28271239014277,4.1114910112606,42.7352072012783,1.08395130453437e-06,6.99524130109511e-06,FALSE,"12.03694","29.29898","BraA08000124","AT1G54060","ASIL1","6B-interacting protein 1-like 1","YES","-"
"BraA07003652",1.07186772804926,5.86791572045148,42.7227955620223,1.08637227002086e-06,7.0041898499761e-06,FALSE,"46.49813","97.75902","BraA07003652","AT1G73960","TAF2","TBP-associated factor 2","-","-"
"BraA03002217",1.25527914726542,4.87390693212982,42.6989966384043,1.09103084934794e-06,7.02652437346017e-06,FALSE,"20.88295","49.89175","BraA03002217","AT2G39840","TOPP4","type one serine/threonine protein phosphatase 4","-","-"
"BraA01001145",1.43618123325635,6.01873062022023,42.6960285004031,1.09161337608357e-06,7.02740062967501e-06,FALSE," 47.19936","127.72345","BraA01001145","AT4G19210","ABCE2","RNAse l inhibitor protein 2","-","-"
"BraA05001133",1.09834851954557,5.68540601019441,42.6799453060325,1.09477574814929e-06,7.039289523339e-06,FALSE,"40.15980","85.98180","BraA05001133","AT2G34900","IMB1","Transcription factor GTE6","-","-"
"BraA09003018",2.35095130634515,2.10286551143667,42.6798128854484,1.09480182675565e-06,7.039289523339e-06,FALSE," 2.068994","10.583407","BraA09003018","AT1G61415","AT1G61415","CAP-gly domain linker","-","-"
"BraA09004659",1.32467370559322,5.95045671227173,42.6763316509011,1.09548765536842e-06,7.04082306880314e-06,FALSE," 43.80827","109.75401","BraA09004659","AT3G52560","UEV1D-4","ubiquitin E2 variant 1D-4","-","-"
"BraA02001434",1.21803683145377,4.64314746143085,42.5902916255772,1.11258743832085e-06,7.14489036277853e-06,FALSE,"17.44563","40.60902","BraA02001434","AT5G55670","AT5G55670","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA08000431",1.3498104431002,3.95741586378902,42.5763963804265,1.115376117639e-06,7.15404241713035e-06,FALSE,"10.05109","25.65654","BraA08000431","AT1G48380","RHL1","root hair initiation protein root hairless 1 (RHL1)","-","YES"
"BraA02001647",2.6900854356164,1.96349837790797,42.5484301079695,1.12101181518152e-06,7.17848900364408e-06,FALSE," 1.592216","10.356988","BraA02001647","AT5G52860","ABCG8","ABC-2 type transporter family protein","-","-"
"BraA01003086",1.64229982629031,6.315613127031,42.512639948923,1.12826935883823e-06,7.2102962680121e-06,FALSE," 55.13763","172.15835","BraA01003086","AT1G60940","SNRK2.10","SNF1-related protein kinase 2.10","-","-"
"BraA05000849",1.39221129897155,6.16233071920096,42.4306772279035,1.14508292881714e-06,7.30587973229907e-06,FALSE," 52.54527","137.94652","BraA05000849","AT2G38770","EMB2765","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA06001440",1.42237133618941,8.05667014380338,42.4021178044635,1.15100533761446e-06,7.3377173001424e-06,FALSE,"177.1150","474.7243","BraA06001440","AT1G10890","AT1G10890","arginine/glutamate-rich 1 protein","-","-"
"BraA08002401",1.91794082429067,5.46289891102643,42.3874181275425,1.15406660209387e-06,7.354254379335e-06,FALSE,"23.98693","90.67379","BraA08002401","AT4G37820","AT4G37820","transmembrane protein","-","-"
"BraA09002015",1.17081625794871,4.63652425009315,42.3694893955583,1.15781231431829e-06,7.36917340370803e-06,FALSE,"21.09682","47.50154","BraA09002015","AT5G42400","SDG25","SET domain protein 25","-","-"
"BraA06004228",1.82733898431426,3.28693736749416,42.339250150245,1.16415994103155e-06,7.40059671721998e-06,FALSE," 5.081067","18.061842","BraA06004228","AT3G27560","ATN1","Protein kinase superfamily protein","-","-"
"BraA03006603",1.15027023566041,5.02511874218242,42.3286841522665,1.16638679617638e-06,7.4117594557191e-06,FALSE,"26.08474","57.89776","BraA03006603","AT1G59610","DL3","dynamin-like 3","-","-"
"BraA05003897",2.03744573223086,4.63082772521909,42.2897723055504,1.17462773850279e-06,7.45810431788382e-06,FALSE,"11.767978","48.349098","BraA05003897","AT3G12090","TET6","tetraspanin6","-","-"
"BraA06004212",1.11822955062042,5.26994495514791,42.2704391369994,1.17874572689813e-06,7.4782175499301e-06,FALSE,"30.19778","65.58279","BraA06004212","AT3G27670","RST1","ARM repeat superfamily protein","-","YES"
"BraA05002533",1.59274302238422,4.01971834223938,42.2251151243713,1.18846144372182e-06,7.52235025660308e-06,FALSE,"11.167356","33.718801","BraA05002533","AT3G22480","PDF2","prefoldin 2","-","-"
"BraA08001430",1.44515994288511,3.66885290204638,42.223392031678,1.18883252157917e-06,7.52235025660308e-06,FALSE," 9.205162","25.080453","BraA08001430","AT4G19210","ABCE2","RNAse l inhibitor protein 2","-","-"
"BraA06002313",3.19773462504338,7.14369930844424,42.2131899274058,1.19103218485319e-06,7.53187890300891e-06,FALSE," 49.17503","451.29876","BraA06002313","AT1G21400","AT1G21400","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein","-","-"
"BraA09004831",1.28176015266043,4.84169072764769,42.2046733685173,1.19287181771262e-06,7.53745580521741e-06,FALSE,"25.62426","62.32005","BraA09004831","AT3G54650","FBL17","RNI-like superfamily protein","-","-"
"BraA01001663",1.75973140103347,5.36867487877071,42.1398707036694,1.206971195556e-06,7.61737234083856e-06,FALSE,"23.19724","78.58946","BraA01001663","AT4G24990","ATGP4","Ubiquitin family protein","-","-"
"BraA08002277",1.02329097088074,8.39213708028563,42.1095403595297,1.21363243254689e-06,7.6532750353718e-06,FALSE,"248.6470","505.4001","BraA08002277","AT4G35800","NRPB1","RNA polymerase II large subunit","-","YES"
"BraA08002156",6.47447473674962,5.79679454600965,42.0874327109791,1.21851295282262e-06,7.67789987086794e-06,FALSE,"  2.969310","264.432430","BraA08002156","AT4G27450","AT4G27450","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA10001281",1.05062266142742,4.884106638955,42.069904819938,1.22239760044768e-06,7.69621529241857e-06,FALSE,"21.38082","44.32311","BraA10001281","AT5G57250","AT5G57250","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA05003954",2.07854841251165,3.09261661427122,42.0539886403934,1.22593671299831e-06,7.71232768289104e-06,FALSE," 4.280993","18.101649","BraA05003954","AT3G11530","AT3G11530","Vacuolar protein sorting 55 (VPS55) family protein","-","-"
"BraA05001416",2.39131021256766,3.23176968478893,42.039752235589,1.22911174923685e-06,7.72921251817337e-06,FALSE," 5.030666","26.409003","BraA05001416","AT2G31810","AT2G31810","ACT domain-containing small subunit of acetolactate synthase protein","-","-"
"BraA03002382",1.1366402142814,5.41162716390538,42.0289043409132,1.23153707191401e-06,7.73989928337823e-06,FALSE,"32.41813","71.29769","BraA03002382","AT2G43160","AT2G43160","ENTH/VHS family protein","-","-"
"BraA08002688",1.36700687004504,6.03357795836484,42.0277536437187,1.23179464452748e-06,7.73989928337823e-06,FALSE," 44.91605","115.90534","BraA08002688","AT4G38350","AT4G38350","Patched family protein","-","-"
"BraA07002347",2.68872896181743,4.13153884691273,41.9715976490196,1.2444360648526e-06,7.79133797167064e-06,FALSE," 6.570188","42.467258","BraA07002347","AT3G62770","AtATG18a","Transducin/WD40 repeat-like superfamily protein","-","YES"
"BraA06000779",1.96642497860681,5.96073780295927,41.9526563789326,1.24873172986085e-06,7.80891435359941e-06,FALSE," 37.15154","145.20834","BraA06000779","AT1G53280","DJ1B","Class I glutamine amidotransferase-like superfamily protein","-","-"
"BraA10002498",7.02807103123865,4.01732949965864,41.9492900864293,1.24949685215832e-06,7.81059589077521e-06,FALSE," 0.4357396","56.7460521","BraA10002498","AT5G10660","AT5G10660","calmodulin-binding protein-like protein","-","-"
"BraA10003004",1.44203249834478,4.16860638430703,41.9305610371411,1.25376307973975e-06,7.82677109838297e-06,FALSE,"11.789356","32.020915","BraA10003004","AT5G04170","AT5G04170","Calcium-binding EF-hand family protein","-","-"
"BraA01004345",2.5947455417214,3.91923140764819,41.9253755403803,1.25494706350825e-06,7.82911881871578e-06,FALSE," 6.001020","36.297620","BraA01004345","AT3G10500","NAC053","NAC domain containing protein 53","YES","YES"
"BraA08004019",2.71536920422615,4.85907672962119,41.9070464769247,1.25914181504762e-06,7.84595889503152e-06,FALSE,"10.714252","70.466907","BraA08004019","AT1G02305","AT1G02305","Cysteine proteinases superfamily protein","-","-"
"BraA10001166",1.10340246219386,4.02644625150111,41.8944687274068,1.26202914909332e-06,7.86083846724532e-06,FALSE,"12.93248","27.81193","BraA10001166","AT5G56190","AT5G56190","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA01000557",1.23627487237984,6.8994887552593,41.8807835036519,1.26517889090172e-06,7.87734008813017e-06,FALSE," 86.95060","204.86861","BraA01000557","AT4G32850","nPAP","nuclear poly(a) polymerase","-","-"
"BraA08003508",1.24779597664025,4.11876941221317,41.856195962436,1.27085935850942e-06,7.9064530841653e-06,FALSE,"13.57264","32.22602","BraA08003508","AT1G12760","AT1G12760","Zinc finger, C3HC4 type (RING finger) family protein","-","-"
"BraA07000848",1.22817712349926,4.92024274720664,41.8435860485561,1.27378338042977e-06,7.92151339706223e-06,FALSE,"23.05100","54.03167","BraA07000848","AT3G24150","AT3G24150","hypothetical protein","-","-"
"BraA09002467",1.42858738505373,5.6471752121175,41.8074091564306,1.28221283884301e-06,7.96449490267918e-06,FALSE,"36.36433","97.89717","BraA09002467","AT2G01980","SOS1","sodium proton exchanger, putative (NHX7) (SOS1)","-","YES"
"BraA08003181",1.57996727933295,5.77655182240518,41.7892569238629,1.28646525890011e-06,7.9877566765632e-06,FALSE," 39.19224","117.17370","BraA08003181","AT1G20650","ASG5","Protein kinase superfamily protein","-","-"
"BraA06003437",1.10257512533778,5.73993819866515,41.6886862469947,1.31030484036839e-06,8.11976306590489e-06,FALSE,"41.12549","88.33319","BraA06003437","AT2G17930","AT2G17930","Phosphatidylinositol 3- and 4-kinase family protein with FAT domain-containing protein","-","-"
"BraA02001983",2.03722311227368,3.7154908948491,41.6769898279304,1.31310841734331e-06,8.13393407673506e-06,FALSE," 6.824322","28.030176","BraA02001983","AT2G25710","HCS1","holocarboxylase synthase 1","-","-"
"BraA04002430",1.54954455799431,4.70848562394758,41.6661900707496,1.31570285895901e-06,8.14679897718917e-06,FALSE,"18.27566","53.50159","BraA04002430","AT2G33340","MAC3B","MOS4-associated complex 3B","-","-"
"BraA02001123",1.03792710554417,5.63574025498048,41.6630906850389,1.31644845754311e-06,8.14821027201282e-06,FALSE,"38.15608","78.35019","BraA02001123","AT5G60410","SIZ1","DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain-containing protein","-","YES"
"BraA01000153",1.05016522134565,5.49568810094243,41.6550514420879,1.31838454611351e-06,8.15698614615825e-06,FALSE,"35.85906","74.26017","BraA01000153","AT4G37460","SRFR1","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA10002178",2.34238685490059,3.94901624764427,41.6158713210534,1.32786468572767e-06,8.20596393928288e-06,FALSE," 6.928136","35.226951","BraA10002178","AT5G15260","AT5G15260","ribosomal protein L34e superfamily protein","-","-"
"BraA06004011",1.21337761189921,4.20096461730306,41.5895730194668,1.3342694479046e-06,8.23584357255626e-06,FALSE,"13.77115","31.92903","BraA06004011","AT3G07440","AT3G07440","hypothetical protein","-","-"
"BraA05003808",1.15423420000255,5.87051864856963,41.5503392909024,1.34388703961169e-06,8.29195688102232e-06,FALSE,"44.03385","98.04530","BraA05003808","AT3G13200","EMB2769","Cwf15 / Cwc15 cell cycle control family protein","-","-"
"BraA08002871",1.44418980566652,3.99576573911812,41.4589075574217,1.36659393608031e-06,8.40829553301301e-06,FALSE,"10.511487","28.631592","BraA08002871","AT1G27650","ATU2AF35A","U2 snRNP auxiliary factor small subunit","-","-"
"BraA05003396",2.15266863003452,5.15953658741066,41.4564630637603,1.36720671702676e-06,8.40829553301301e-06,FALSE,"18.02785","80.21330","BraA05003396","AT3G17700","CNBT1","cyclic nucleotide-binding transporter 1","-","-"
"BraA05004579",2.74582321474221,4.13797891327018,41.4326994929698,1.37317931151286e-06,8.43026237671296e-06,FALSE," 6.271245","42.208009","BraA05004579","AT3G03310","LCAT3","lecithin:cholesterol acyltransferase 3","-","-"
"BraA10002263",1.0078018908774,5.97810446199915,41.4302335920643,1.37380069861936e-06,8.43026237671296e-06,FALSE," 53.99997","108.58569","BraA10002263","AT5G13950","AT5G13950","nuclear factor kappa-B-binding protein","-","-"
"BraA07003441",1.79528487976566,5.25048116444693,41.40471287908,1.38024969288662e-06,8.45668994393733e-06,FALSE,"24.69582","85.74211","BraA07003441","AT1G71090","AT1G71090","Auxin efflux carrier family protein","-","-"
"BraA03002321",1.9731980825106,6.69552423130996,41.377500553274,1.38716242081765e-06,8.48578954670414e-06,FALSE," 62.72737","246.35263","BraA03002321","AT2G41700","ABCA1","ATP-binding cassette A1","-","-"
"BraA02000315",8.39600288896711,3.96933924043807,41.3256984817453,1.40042589747066e-06,8.55695016544573e-06,FALSE," 0.1223365","44.2916367","BraA02000315","AT5G09440","EXL4","EXORDIUM like 4","-","YES"
"BraA04002942",1.81816550429902,4.83112955716273,41.2685325485151,1.41522293773864e-06,8.62392916763691e-06,FALSE,"17.03710","60.05978","BraA04002942","AT2G40650","AT2G40650","PRP38 family protein","-","-"
"BraSca000490",1.47707118318287,4.08848772338968,41.1855969522487,1.4369932568941e-06,8.72624909825521e-06,FALSE,"12.17900","33.89826","BraSca000490","AT5G49665","AT5G49665","Zinc finger (C3HC4-type RING finger) family protein","-","-"
"BraA09000377",1.56846959967035,4.30001541549257,41.1738432347173,1.44010790679461e-06,8.73162498187485e-06,FALSE,"13.52016","40.11605","BraA09000377","AT3G28690","AT3G28690","Protein kinase superfamily protein","-","-"
"BraA07002138",2.29062390018659,3.68576525970371,41.1526294013916,1.44574800897669e-06,8.75907377263012e-06,FALSE," 6.373635","31.303893","BraA07002138","AT1G56145","AT1G56145","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA05004079",3.90504245231743,4.68983722189077,41.138388090049,1.44954780068557e-06,8.77533937799647e-06,FALSE," 6.460113","96.651520","BraA05004079","AT3G10020","AT3G10020","plant/protein","-","-"
"BraA02002881",2.04664245204011,4.36252364649495,41.135275301594,1.45037978334065e-06,8.77700030364547e-06,FALSE,"11.31252","46.79141","BraA02002881","AT4G00520","AT4G00520","Acyl-CoA thioesterase family protein","-","-"
"BraA06002729",1.58218639262059,6.98773219789318,41.1218285307428,1.45397979031102e-06,8.79540426575538e-06,FALSE," 69.13825","207.05937","BraA06002729","AT4G24710","AT4G24710","pachytene checkpoint-like protein","-","-"
"BraA06001719",3.37867159857117,4.40619869414,41.1188492563417,1.45477872362523e-06,8.79685636183677e-06,FALSE," 6.087506","63.586232","BraA06001719","AT1G15330","AT1G15330","Cystathionine beta-synthase (CBS) protein","-","-"
"BraA05003057",2.39218435683175,3.77141579096273,41.0711310863882,1.4676402471903e-06,8.86246321330943e-06,FALSE," 6.182325","32.529299","BraA05003057","AT3G19910","AT3G19910","RING/U-box superfamily protein","-","-"
"BraA05002014",1.96576480041731,4.08743117480966,41.0226278587799,1.48084013607722e-06,8.93043055243502e-06,FALSE," 9.443275","36.950184","BraA05002014","AT1G49600","RBP47A","RNA-binding protein 47A","-","-"
"BraA04001054",1.02670396925997,5.80130575196726,41.0171365055103,1.4823426909961e-06,8.93606815636868e-06,FALSE,"43.81245","89.27152","BraA04001054","AT5G36290","AT5G36290","Uncharacterized protein family (UPF0016)","-","-"
"BraA06004255",1.01524081478103,6.16704036901745,40.9768725760288,1.49341054099584e-06,8.98558177189395e-06,FALSE," 54.90659","110.98504","BraA06004255","AT3G27260","GTE8","global transcription factor group E8","-","-"
"BraA07000486",3.32578015281161,5.83084627327053,40.959774426888,1.49813766643662e-06,9.00713784175417e-06,FALSE," 16.85191","169.05573","BraA07000486","AT2G15960","AT2G15960","stress-induced protein","-","-"
"BraA09004322",1.18204890469892,4.77176099604532,40.9381088651891,1.50415092021928e-06,9.0329399024233e-06,FALSE,"22.13078","50.22142","BraA09004322","AT1G22660","AT1G22660","Polynucleotide adenylyltransferase family protein","-","-"
"BraA06000717",2.93476882006493,6.20961663098818,40.9219569817166,1.50865092756291e-06,9.05650861931356e-06,FALSE," 19.72109","150.87561","BraA06000717","AT1G54095","AT1G54095","DUF1677 family protein, putative (DUF1677)","-","-"
"BraA01004491",1.40288935238176,4.64657163075022,40.8278877543627,1.53515167747946e-06,9.201556513148e-06,FALSE,"17.97101","47.55131","BraA01004491","AT3G06620","AT3G06620","PAS domain-containing protein tyrosine kinase family protein","-","-"
"BraA06002605",8.03252710093465,5.74832000974697,40.8242922440971,1.53617457721305e-06,9.20418265905346e-06,FALSE,"  0.99667570","253.34149352","BraA06002605","AT3G47340","ASN1","glutamine-dependent asparagine synthase 1","-","YES"
