"","logFC","logCPM","F","PValue","FDR","woundCtrl","WT.D_Avg_CPM","WT.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA08002349",-1.65282544420213,5.96051970380708,53.2983484801687,1.86974428443157e-07,1.1992321747913e-06,FALSE,"130.54056"," 41.55162","BraA08002349","AT4G36760","APP1","aminopeptidase P1","-","-"
"BraA05001226",-6.05890864328421,7.73054102712722,53.2934746786181,1.87115109023972e-07,1.1992321747913e-06,FALSE,"634.098613","  9.517348","BraA05001226","AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"BraA09005177",-1.29443054627736,5.05338299548381,53.2932053752777,1.87122885723471e-07,1.1992321747913e-06,FALSE,"59.01410","24.07017","BraA09005177","AT3G58500","PP2A-4","protein phosphatase 2A-4","-","-"
"BraA05003392",-1.08877664806879,5.53034022993199,53.2797486141793,1.87511925553565e-07,1.2007476436994e-06,FALSE,"68.86983","32.36038","BraA05003392","AT3G17740","AT3G17740","hypothetical protein","-","-"
"BraA06004011",-1.19342890476322,4.20096461730306,53.1942959400112,1.90002997912525e-07,1.21523510907154e-06,FALSE,"29.19876","12.75765","BraA06004011","AT3G07440","AT3G07440","hypothetical protein","-","-"
"BraA01000571",-1.38631046176335,6.07084806454075,53.1752624534505,1.9056273516155e-07,1.21830115818148e-06,FALSE,"125.21057"," 47.88713","BraA01000571","AT4G32760","AT4G32760","ENTH/VHS/GAT family protein","-","-"
"BraA04002593",-1.41116881058028,5.36255706295633,53.1597654529666,1.91019794743067e-07,1.22023196804215e-06,FALSE,"72.75391","27.36319","BraA04002593","AT2G35810","AT2G35810","ureidoglycolate hydrolase","-","-"
"BraA03004183",-2.39460544777232,5.01249752620048,53.1466280600041,1.91408194442589e-07,1.22221703063949e-06,FALSE,"68.22461","12.96263","BraA03004183","AT3G20050","TCP-1","T-complex protein 1 alpha subunit","-","-"
"BraA06004778",-1.38473981157358,3.87738064464447,53.126109508956,1.92016531846988e-07,1.22560430302984e-06,FALSE,"27.119985","10.400403","BraA06004778","AT5G45130","RHA1","Ras small GTP-binding family protein","-","-"
"BraA02003621",-1.62713703954742,3.64033569208413,53.1195567505881,1.92211251472028e-07,1.22585295711901e-06,FALSE,"29.852860"," 9.675386","BraA02003621","AT3G26170","CYP71B19","cytochrome P450, family 71, subfamily B, polypeptide 19","-","-"
"BraA02002177",-2.23414755548838,2.93740602026862,53.0667110258166,1.93789463259849e-07,1.23491747032794e-06,FALSE,"16.144281"," 3.420831","BraA02002177","AT1G70660","MMZ2","MMS ZWEI homologue 2","-","-"
"BraA04000011",-1.89435663855323,4.08785642988826,53.0625173104525,1.93915308233267e-07,1.23521932480438e-06,FALSE,"34.815297"," 9.370340","BraA04000011","AT3G63270","AT3G63270","nuclease","-","-"
"BraA01000003",-1.25690351504955,6.38615413668306,53.0328974581359,1.94806673087516e-07,1.23939249571443e-06,FALSE,"141.72708"," 59.28726","BraA01000003","AT4G38220","AQI","Peptidase M20/M25/M40 family protein","-","-"
"BraA01000613",-1.09469308051295,5.73403368726101,52.9463563012765,1.97436605031521e-07,1.25350171718872e-06,FALSE,"85.78085","40.16395","BraA01000613","AT4G32390","AT4G32390","Nucleotide-sugar transporter family protein","-","-"
"BraA09004189",-1.76773716662982,3.2272803915171,52.8774602952865,1.99557897541118e-07,1.26400052607533e-06,FALSE,"19.831803"," 5.815475","BraA09004189","AT1G23860","RSZ21","RS-containing zinc finger protein 21","-","-"
"BraA07001292",-2.54371073969133,5.1105283705541,52.7925825589193,2.02205378772878e-07,1.27956573806853e-06,FALSE,"83.72025","14.36249","BraA07001292","AT1G26810","GALT1","galactosyltransferase1","-","-"
"BraA01003619",-4.62005111115235,3.01680144759504,52.6811323015385,2.05739823052654e-07,1.30001799070605e-06,FALSE,"33.0328512"," 1.3253425","BraA01003619","AT3G19390","AT3G19390","Granulin repeat cysteine protease family protein","-","-"
"BraA01001129",-1.49634657427686,4.76515601463812,52.6530369962247,2.06641372055787e-07,1.30519068866697e-06,FALSE,"52.98494","18.79004","BraA01001129","AT4G19040","EDR2","ENHANCED DISEASE RESISTANCE 2","-","-"
"BraA03003739",-1.40117502208823,3.74256719402708,52.6044023768266,2.08212170293452e-07,1.31458466121898e-06,FALSE,"25.872020"," 9.797129","BraA03003739","AT3G11530","AT3G11530","Vacuolar protein sorting 55 (VPS55) family protein","-","-"
"BraA07003936",-1.14513368999164,8.03647395918959,52.6011181018784,2.08318712324579e-07,1.31472996471086e-06,FALSE,"448.1985","202.6402","BraA07003936","AT1G77180","SKIP","chromatin protein family","-","-"
"BraA02003141",-1.15008172977572,4.42131329732205,52.5960147343596,2.08484383367829e-07,1.31524817403192e-06,FALSE,"34.39312","15.51224","BraA02003141","AT5G38220","AT5G38220","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03000072",-2.46918784073773,3.88626101497567,52.5662415576257,2.09453771054784e-07,1.32030530893163e-06,FALSE,"37.271115"," 6.727639","BraA03000072","AT5G02290","NAK","Protein kinase superfamily protein","-","-"
"BraA10001626",-1.38884830501731,5.0258946438889,52.5497129399279,2.09994041312414e-07,1.3231810289261e-06,FALSE,"58.17311","22.22317","BraA10001626","AT5G37340","AT5G37340","ZPR1 zinc-finger domain protein","-","-"
"BraA05000551",-1.24765617512642,3.52165574819547,52.5294682205179,2.10657843870038e-07,1.32683251801296e-06,FALSE,"20.551777"," 8.664755","BraA05000551","AT2G44140","AT2G44140","Peptidase family C54 protein","-","-"
"BraA10000545",-1.91264456374581,3.46128194488238,52.4622799588722,2.12877266891969e-07,1.33920390922446e-06,FALSE,"24.350925"," 6.471433","BraA10000545","AT1G06840","AT1G06840","Leucine-rich repeat protein kinase family protein","-","-"
"BraA03004873",-2.81815510140309,2.18806772560106,52.4525730363112,2.13200009871316e-07,1.34069842404096e-06,FALSE,"11.959784"," 1.693889","BraA03004873","AT3G51860","CAX3","cation exchanger 3","-","-"
"BraA02000553",-1.47190261363219,3.8720677654858,52.3500905811562,2.16640051699016e-07,1.36015732498704e-06,FALSE,"25.53587"," 9.18263","BraA02000553","AT5G13780","AT5G13780","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA02000960",-1.64673921434199,3.43031444226779,52.3037969312768,2.18213732859686e-07,1.36894545843422e-06,FALSE,"20.946649"," 6.692965","BraA02000960","AT5G20350","TIP1","Ankyrin repeat family protein with DHHC zinc finger domain-containing protein","-","-"
"BraA08002382",-1.46448232608283,5.34740887792208,52.2631527907217,2.19605610997367e-07,1.37603197336726e-06,FALSE,"84.53632","30.62945","BraA08002382","AT4G37480","AT4G37480","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA09001046",-1.57477618506571,5.67584259546834,52.2484802955338,2.20110445165539e-07,1.37809801388448e-06,FALSE," 98.30280"," 33.01213","BraA09001046","AT5G66050","AT5G66050","Wound-responsive family protein","-","-"
"BraA09003418",-1.75285326855797,8.41710528664335,52.1649034059787,2.23010218758288e-07,1.39403528326269e-06,FALSE,"730.8126","216.8565","BraA09003418","AT1G33110","AT1G33110","MATE efflux family protein","-","-"
"BraA03002321",-1.91727295420387,6.69552423130996,52.0995464895691,2.25306759120927e-07,1.40727317006484e-06,FALSE,"189.55646"," 50.19894","BraA03002321","AT2G41700","ABCA1","ATP-binding cassette A1","-","-"
"BraA09005502",-1.824663426177,4.28444598800587,52.0714304676771,2.26302607061047e-07,1.41293258038115e-06,FALSE,"41.986855","11.859205","BraA09005502","AT3G62650","AT3G62650","hypothetical protein","-","-"
"BraA08001849",-2.30323498057461,2.57903150509777,51.9848723159829,2.29398579018133e-07,1.43056007676126e-06,FALSE,"14.402583"," 2.906584","BraA08001849","AT4G31720","TAFII15","TBP-associated factor II 15","-","-"
"BraA10002727",-1.14885259001935,5.07363060022419,51.9622321279014,2.30215935499013e-07,1.43452051652987e-06,FALSE,"53.96857","24.30822","BraA10002727","AT5G06830","AT5G06830","hypothetical protein","-","-"
"BraA05001520",-1.09933832235456,4.25749883417128,51.952708249655,2.30560711879448e-07,1.43610035812525e-06,FALSE,"32.80269","15.32638","BraA05001520","AT2G30580","DRIP2","DREB2A-interacting protein 2","-","-"
"BraA10001385",-4.34777900842749,3.93823864609506,51.8501146572402,2.3431051515279e-07,1.45657484538109e-06,FALSE,"45.315222"," 2.220830","BraA10001385","AT5G58540","AT5G58540","Protein kinase superfamily protein","-","-"
"BraA01000213",-3.09413391786635,7.31827980582696,51.7657314356297,2.37444412561553e-07,1.47430968588515e-06,FALSE,"330.60007"," 38.71803","BraA01000213","AT4G36860","AT4G36860","LIM domain-containing protein","-","YES"
"BraA03002227",-2.39150223259808,6.79559290026787,51.7027258384604,2.39814065464746e-07,1.4860918859902e-06,FALSE,"250.67402"," 47.75146","BraA03002227","AT2G40020","AT2G40020","Nucleolar histone methyltransferase-related protein","-","-"
"BraA01004095",-2.27222203499455,6.04633243635569,51.6416553080051,2.42135484800041e-07,1.49752948163169e-06,FALSE,"166.38162"," 34.42582","BraA01004095","AT3G13810","IDD11","indeterminate(ID)-domain 11","YES","-"
"BraA03001884",-3.19911510261922,9.49185950420306,51.4940529435495,2.47847619670382e-07,1.52805387137165e-06,FALSE,"2011.2608"," 218.9930","BraA03001884","AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"BraA08002690",-1.26758390070283,5.81622381922777,51.4829398437879,2.48283580326914e-07,1.53014234704214e-06,FALSE," 89.26659"," 37.11056","BraA08002690","AT4G14160","AT4G14160","Sec23/Sec24 protein transport family protein","-","-"
"BraA06001356",-3.72121490440116,6.07658693646634,51.4738053071574,2.48642547057006e-07,1.53175486914962e-06,FALSE,"228.02505"," 17.28219","BraA06001356","AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA01000189",-1.15774673052267,6.18021078647048,51.4644829710959,2.49009475444242e-07,1.53341515786087e-06,FALSE,"129.21997"," 57.91272","BraA01000189","AT4G36980","AT4G36980","CLK4-associating serine/arginine-rich protein","-","-"
"BraA07003979",-2.69760300011409,2.62783999579391,51.3864614789237,2.52103583333785e-07,1.54996774030699e-06,FALSE,"17.515970"," 2.690656","BraA07003979","AT1G77890","AT1G77890","DNA-directed RNA polymerase II protein","-","-"
"BraA08000398",-1.042867119387,6.60935512873476,51.2799100349883,2.56396786894732e-07,1.5733666377088e-06,FALSE,"133.49173"," 64.81315","BraA08000398","AT1G48900","AT1G48900","Signal recognition particle, SRP54 subunit protein","-","-"
"BraA09005195",-1.18922388038582,4.94179784648418,51.2700505365127,2.56798046525258e-07,1.57521482942617e-06,FALSE,"44.86422","19.66205","BraA09005195","AT3G58730","AT3G58730","vacuolar ATP synthase subunit D (VATD) / V-ATPase D subunit / vacuolar proton pump D subunit (VATPD)","-","-"
"BraA01002123",-1.46287630732984,3.66587838457435,51.2128042612436,2.59141367573102e-07,1.58835090560772e-06,FALSE,"23.871833"," 8.653447","BraA01002123","AT4G17070","AT4G17070","peptidyl-prolyl cis-trans isomerase","-","-"
"BraA04003116",-1.43702409403571,4.99516455617193,51.0959546706716,2.63996939570169e-07,1.61445034450068e-06,FALSE,"64.44616","23.81546","BraA04003116","AT2G43330","INT1","inositol transporter 1","-","-"
"BraA04000626",-2.31052671841633,3.24218290796524,51.0955257993112,2.640149419787e-07,1.61445034450068e-06,FALSE,"23.391309"," 4.695038","BraA04000626","AT3G53630","AT3G53630","hypothetical protein","-","-"
"BraA10002230",-1.59215444830824,3.77260222891777,51.0296100138053,2.66797762831896e-07,1.62767317324575e-06,FALSE,"27.671140"," 9.145241","BraA10002230","AT5G14390","AT5G14390","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03002358",-2.43680604613614,5.29581689684868,50.9794564496678,2.68936488224683e-07,1.64008536406684e-06,FALSE,"130.20825"," 24.06388","BraA03002358","AT2G42680","MBF1A","multiprotein bridging factor 1A","-","-"
"BraA09005650",-2.87731678252518,6.39708248454644,50.9568398918816,2.69907027027876e-07,1.64472961882259e-06,FALSE,"132.921159"," 18.095225","BraA09005650","AT3G63520","CCD1","carotenoid cleavage dioxygenase 1","-","-"
"BraA08000121",-4.3494869967871,7.84783734507677,50.9395739326216,2.70650518783515e-07,1.64798420334721e-06,FALSE,"862.587655"," 42.283395","BraA08000121","AT1G54100","ALDH7B4","aldehyde dehydrogenase 7B4","-","-"
"BraA07003514",-1.83471633746528,4.23490766514918,50.9119203937682,2.71845952338704e-07,1.65462308190688e-06,FALSE,"36.871290","10.331762","BraA07003514","AT1G72010","AT1G72010","TCP family transcription factor","YES","YES"
"BraA05004099",-2.01626910697526,3.88291354137854,50.8953861501484,2.7256345047308e-07,1.65834894103065e-06,FALSE,"34.071126"," 8.422188","BraA05004099","AT3G09830","AT3G09830","Protein kinase superfamily protein","-","-"
"BraA10001880",-5.51713156899118,5.59637494866517,50.8809674601832,2.73190824772951e-07,1.66152379518016e-06,FALSE,"201.6344132","  4.3617269","BraA10001880","AT5G18840","AT5G18840","Major facilitator superfamily protein","-","-"
"BraA09005095",-1.92098338215424,6.20427095906923,50.8747042611489,2.73463832707994e-07,1.66254180255845e-06,FALSE,"172.21644"," 45.50358","BraA09005095","AT3G57410","VLN3","villin 3","-","-"
"BraA03005197",-1.46126724892562,3.99951400232925,50.7734530514703,2.77918678944269e-07,1.68701889956914e-06,FALSE,"27.895292","10.113773","BraA03005197","AT4G19130","AT4G19130","Replication factor-A protein 1-like protein","-","-"
"BraA09001569",-1.49991324370565,6.28021949847318,50.7638263735052,2.78346320782647e-07,1.68896341137967e-06,FALSE,"132.06084"," 46.68138","BraA09001569","AT1G63980","AT1G63980","D111/G-patch domain-containing protein","-","-"
"BraA08003889",-1.27595469900945,3.25490245461735,50.73560141799,2.79604273111629e-07,1.69538598227569e-06,FALSE,"18.209027"," 7.511623","BraA08003889","AT1G05520","AT1G05520","Sec23/Sec24 protein transport family protein","-","-"
"BraA07001074",-4.50700921554339,1.48088543971009,50.7261918302159,2.80025019159614e-07,1.69718667754036e-06,FALSE,"10.09781884"," 0.43861061","BraA07001074","AT1G29270","AT1G29270","transcription factor bHLH35-like protein","-","-"
"BraA09001003",-1.04910806404691,7.45104346363457,50.7139347511018,2.80574121818382e-07,1.6992620021034e-06,FALSE,"283.3917","136.9441","BraA09001003","AT5G66750","CHR1","chromatin remodeling 1","-","-"
"BraA02003164",-3.32061267284818,4.05782372620807,50.7137289617623,2.80583350919107e-07,1.6992620021034e-06,FALSE,"50.058765"," 4.998997","BraA02003164","AT5G46780","AT5G46780","VQ motif-containing protein","-","-"
"BraA05001519",-2.01525500583259,3.05389807627062,50.7055098679968,2.80952225101089e-07,1.70084154734275e-06,FALSE,"20.261108"," 5.010461","BraA05001519","AT2G30590","WRKY21","WRKY DNA-binding protein 21","YES","-"
"BraA09006953",-1.25536261672519,4.04925656360731,50.6501451916082,2.83450773281225e-07,1.71464841331532e-06,FALSE,"29.30086","12.28871","BraA09006953","AT1G02740","AT1G02740","MRG family protein","-","-"
"BraA06004285",-2.88098914276148,6.83919318755641,50.6451242157571,2.83678555853644e-07,1.7153670645933e-06,FALSE,"405.45979"," 55.01107","BraA06004285","AT3G26840","PES2","Esterase/lipase/thioesterase family protein","-","-"
"BraA05004392",-2.15934078427984,6.44621946367213,50.5539900488281,2.87847727086072e-07,1.73790687546405e-06,FALSE,"223.94398"," 50.14190","BraA05004392","AT3G05970","LACS6","long-chain acyl-CoA synthetase 6","-","YES"
"BraA09005763",-1.28244624999718,7.14307642886078,50.50272499295,2.90222207949615e-07,1.75022894755821e-06,FALSE,"264.50981","108.74576","BraA09005763","AT2G23090","AT2G23090","Uncharacterized protein family SERF","-","-"
"BraA02003951",-3.92116268624033,8.01028599488199,50.4721752382127,2.91647318742245e-07,1.75814967330637e-06,FALSE," 659.01213","  43.51371","BraA02003951","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA09005777",-2.37710425132064,2.82685504802141,50.4692564467012,2.91783874460625e-07,1.7582994578906e-06,FALSE,"15.027793"," 2.883899","BraA09005777","AT1G25375","AT1G25375","Metallo-hydrolase/oxidoreductase superfamily protein","-","-"
"BraA03004558",-2.25700502309409,4.76038033073492,50.4493627614059,2.92716453592576e-07,1.76256961727129e-06,FALSE,"64.04508","13.40598","BraA03004558","AT2G15970","COR413-PM1","cold regulated 413 plasma membrane 1","-","-"
"BraA06002654",-3.67853814593649,3.63722722209629,50.4309896854001,2.93580627022769e-07,1.7670971584468e-06,FALSE,"45.2987623"," 3.5215987","BraA06002654","AT3G46640","PCL1","Homeodomain-like superfamily protein","YES","YES"
"BraA09002046",-1.133244505183,6.23304380663088,50.2791195725095,3.00830898667094e-07,1.80398183815926e-06,FALSE,"123.15137"," 56.11415","BraA09002046","AT5G42820","U2AF35B","Zinc finger C-x8-C-x5-C-x3-H type family protein","-","-"
"BraA01001575",-1.42677507469222,4.07580735921967,50.1831138584997,3.05514445858163e-07,1.82983157450817e-06,FALSE,"29.85406","11.10717","BraA01001575","AT4G24160","AT4G24160","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA06002126",-5.20072950118749,6.95050550339742,50.1151928734327,3.08875744984346e-07,1.84855673994434e-06,FALSE,"356.322633","  9.681621","BraA06002126","AT1G19540","AT1G19540","NmrA-like negative transcriptional regulator family protein","-","-"
"BraA02000002",-1.0079440686394,5.14747286182711,50.0961933894579,3.09823176303161e-07,1.853522156979e-06,FALSE,"53.59024","26.66216","BraA02000002","AT5G01010","AT5G01010","retinal-binding protein","-","-"
"BraA03004291",-1.49713472826471,5.25303381909381,50.0819043068688,3.10537798608385e-07,1.85709154638905e-06,FALSE,"71.07370","25.17965","BraA03004291","AT3G22320","NRPB5","Eukaryotic rpb5 RNA polymerase subunit family protein","-","-"
"BraA06004391",-1.70679214193865,7.99037151411912,50.0602336416746,3.11625007403842e-07,1.86147158122826e-06,FALSE,"446.1803","136.6897","BraA06004391","AT2G03890","PI4K GAMMA 7","phosphoinositide 4-kinase gamma 7","-","-"
"BraA01000067",-1.37703755661019,6.8316349914812,50.0360530047496,3.12843025514423e-07,1.86662214617021e-06,FALSE,"198.19134"," 76.33212","BraA01000067","AT4G39660","AGT2","alanine:glyoxylate aminotransferase 2","-","-"
"BraA03002700",-2.3069306988018,4.59691554188862,49.9561026527199,3.16907229298523e-07,1.88895278398706e-06,FALSE,"56.118871","11.373994","BraA03002700","AT2G25737","AT2G25737","Sulfite exporter TauE/SafE family protein","-","-"
"BraA08003969",-5.58525195402062,2.44250633996295,49.896053216516,3.19997514031416e-07,1.90569839986927e-06,FALSE,"30.9387198"," 0.6379303","BraA08003969","AT1G03790","SOM","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
