"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA08003319",-1.475358024075,3.76414718043866,67.9069205311202,2.38457405040476e-08,2.10742254651157e-07,"BraA08003319",-1.44823102016268,3.76414718043866,49.5003242422778,3.41200095784291e-07,2.72475368221448e-06,"24.904917","25.758255"," 8.945979"," 9.442237","AT3G24610","AT3G24610","Galactose oxidase/kelch repeat superfamily protein","-","-","Both_sig"
"BraA07001183",-1.3671065455781,6.2624516893867,67.8645321882627,2.39766503837433e-08,2.11780290145971e-07,"BraA07001183",-1.11093240488745,6.2624516893867,34.0829435171303,5.76327332880563e-06,2.79119760601233e-05,"161.58507","164.12655"," 62.65933"," 75.99297","AT1G27320","HK3","histidine kinase 3","-","YES","Both_sig"
"BraA07002989",-1.45034072508639,3.82733392506675,67.8030537988781,2.41679063735318e-08,2.1323029502208e-07,"BraA07002989",-1.73746753959553,3.82733392506675,71.9725585439809,1.42702329140169e-08,2.27111694708418e-07,"25.274677","26.768996"," 9.258219"," 8.028789","AT1G67320","EMB2813","DNA primase, large subunit family","-","-","Both_sig"
"BraA05000759",-1.49894105570776,6.67220053787901,67.7785988347842,2.42444447015103e-08,2.13785747676063e-07,"BraA05000759",-1.41907054491532,6.67220053787901,45.7897397276754,6.34009414320948e-07,4.47302025164129e-06,"194.44797","183.85839"," 68.76773"," 68.76251","AT2G40020","AT2G40020","Nucleolar histone methyltransferase-related protein","-","-","Both_sig"
"BraA03005014",-3.50933007562477,4.55495228855936,67.6522561977099,2.46440852472157e-08,2.17043454523493e-07,"BraA03005014",-3.63983148791991,4.55495228855936,54.6322780764466,1.52465888140437e-07,1.42846016626814e-06,"68.962639","84.915874"," 6.068167"," 6.795006","AT4G16520","ATG8F","Ubiquitin-like superfamily protein","-","-","Both_sig"
"BraA04000325",-2.21575026193827,4.80081078869402,67.6487573685211,2.46552539191872e-08,2.17043454523493e-07,"BraA04000325",-1.66942450615966,4.80081078869402,29.9887103511649,1.39571818176047e-05,5.86454133958985e-05,"55.14478","46.78547","11.86675","14.72556","AT3G57800","AT3G57800","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-","Both_sig"
"BraA03005224",-3.0683688026872,4.17868086412104,67.6156029726272,2.47613599925108e-08,2.17855677072175e-07,"BraA03005224",-3.85238312062122,4.17868086412104,73.3679108877563,1.2026177838374e-08,1.99045256757105e-07,"58.175228","53.982640"," 6.930784"," 3.692126","AT4G19860","AT4G19860","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA09002668",-1.00235019576256,5.59149321705249,67.2513930094106,2.5960191044724e-08,2.27513032875254e-07,"BraA09002668",-1.11153209418631,5.59149321705249,61.9352334027321,5.29648404361567e-08,6.2540629292206e-07,"79.89266","86.39724","39.88147","39.97593","AT4G11740","SAY1","Ubiquitin-like superfamily protein","-","-","Both_sig"
"BraA05004003",-1.44284462776023,5.16201606444482,67.2041625434428,2.61202178928561e-08,2.28660861865159e-07,"BraA05004003",-1.32706392968809,5.16201606444482,42.9599951083657,1.04110472154954e-06,6.70224471050704e-06,"70.00989","64.03564","25.74352","25.52152","AT3G10920","MSD1","manganese superoxide dismutase 1","-","YES","Both_sig"
"BraA09003558",-1.40175577993119,6.07425482429916,67.1595798263041,2.62722572841546e-08,2.29736294251441e-07,"BraA09003558",-1.61250072596841,6.07425482429916,66.0839704478381,3.02479594044658e-08,3.98412452741667e-07,"120.44702","144.80020"," 45.56565"," 47.39396","AT1G31930","XLG3","extra-large GTP-binding protein 3","-","-","Both_sig"
"BraA09006753",-5.14875744084068,9.25712772471091,67.0858347665857,2.65258630927091e-08,2.31696495604462e-07,"BraA09006753",-4.93586594964137,9.25712772471091,47.1986990880995,4.99124845693752e-07,3.67973071251506e-06,"2410.86393","2074.15695","  67.93687","  67.73839","AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase","-","-","Both_sig"
"BraA09002469",-1.71335647319345,4.75922959143964,67.0495724488387,2.66515419104904e-08,2.32665152341164e-07,"BraA09002469",-1.81792621587979,4.75922959143964,56.3302654657512,1.18194834114117e-07,1.17374554508278e-06,"57.05677","55.71253","17.38155","15.78327","AT1G62200","PTR6","Major facilitator superfamily protein","-","-","Both_sig"
"BraA01000211",-1.71980956027726,3.7577982878966,67.0041886586637,2.68097464444225e-08,2.33786930213413e-07,"BraA01000211",-1.68918896986001,3.7577982878966,49.4239177553887,3.45467089362051e-07,2.74906571615707e-06,"25.193965","29.689373"," 7.644665"," 9.174400","AT4G35910","AT4G35910","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-","Both_sig"
"BraA06000717",-3.29245437913613,6.20961663098818,66.9101737423805,2.71407312162747e-08,2.36112672082358e-07,"BraA06000717",-2.35177346585297,6.20961663098818,27.6365502894499,2.39740650140086e-05,9.25108564159098e-05,"256.02005","150.87561"," 26.11863"," 29.57353","AT1G54095","AT1G54095","DUF1677 family protein, putative (DUF1677)","-","-","Both_sig"
"BraA05003893",-1.77607925222185,4.07707830698871,66.8979348148383,2.71841446118867e-08,2.36266392154112e-07,"BraA05003893",-1.82889747283157,4.07707830698871,53.5473058681337,1.79939003512723e-07,1.63335635253187e-06,"35.145490","39.747993","10.240717","11.182512","AT3G12130","AT3G12130","KH domain-containing protein / zinc finger (CCCH type) family protein","YES","-","Both_sig"
"BraA09004834",-2.2694536859343,3.27381247719456,66.7206073359934,2.78216915735525e-08,2.41009039828132e-07,"BraA09004834",-2.30623269923168,3.27381247719456,51.6847743186201,2.40493920661588e-07,2.05169339361159e-06,"25.146338","24.747075"," 5.218361"," 4.992300","AT3G54680","AT3G54680","proteophosphoglycan-like protein","-","-","Both_sig"
"BraA10002578",-2.14816937601112,4.82563255142162,66.7135853307659,2.78472699826679e-08,2.4109792603256e-07,"BraA10002578",-2.52687647094197,4.82563255142162,67.672683448353,2.45789887002902e-08,3.40257943836911e-07,"60.15020","75.11336","13.56825","13.04520","AT5G05130","AT5G05130","DNA/RNA helicase protein","-","-","Both_sig"
"BraA09003513",-1.51087619425364,8.39789073756903,66.6875682505104,2.79422629218151e-08,2.41787365799544e-07,"BraA09003513",-1.34110365072959,8.39789073756903,39.777041541141,1.86818685129963e-06,1.08506498300576e-05,"633.6947","664.1761","222.3639","262.1690","AT1G32130","IWS1","Transcription elongation factor (TFIIS) family protein","-","-","Both_sig"
"BraA09001506",-1.51702840987521,6.02406273874001,66.6709730767829,2.80030386852738e-08,2.42180125772643e-07,"BraA09001506",-1.99066775382564,6.02406273874001,83.7590481192987,3.62108886343456e-09,8.21267128392795e-08,"129.33270","159.09209"," 45.20590"," 40.05117","AT1G58030","CAT2","cationic amino acid transporter 2","-","-","Both_sig"
"BraA03000922",-1.6889083448827,5.45809596256193,66.6595901359434,2.80448089542689e-08,2.42287603390696e-07,"BraA03000922",-1.44797686667814,5.45809596256193,37.3732050732574,2.96575658059513e-06,1.59647772156523e-05,"99.65320","99.62000","30.92667","36.53835","AT5G18650","AT5G18650","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-","Both_sig"
"BraA10003004",-1.58605621439317,4.16860638430703,66.6482550623207,2.80864708461961e-08,2.42501947953443e-07,"BraA10003004",-1.75000606738462,4.16860638430703,60.3927781113796,6.56952318503372e-08,7.38602106660219e-07,"32.570890","32.020915","10.846208"," 9.493744","AT5G04170","AT5G04170","Calcium-binding EF-hand family protein","-","-","Both_sig"
"BraA01001837",-1.45447417854316,9.15099147252821,66.5767858937927,2.83507082298691e-08,2.44649203694156e-07,"BraA01001837",-1.07302854832934,9.15099147252821,27.6704500317826,2.37834632834713e-05,9.20103570593527e-05,"1088.1232"," 872.4413"," 397.0209"," 414.7013","AT4G26630","AT4G26630","DEK domain-containing chromatin associated protein","-","-","Both_sig"
"BraA06000197",-2.35279538103145,5.07654958782037,66.5480993388588,2.8457527343373e-08,2.45302015544738e-07,"BraA06000197",-2.59944403229243,5.07654958782037,59.6136094857712,7.3360052239948e-08,8.04099736947619e-07,"93.62347","87.11750","18.32145","14.35526","AT5G45900","APG7","ThiF family protein","-","YES","Both_sig"
"BraA06004787",-1.92701006263848,7.06386017147937,66.5277069638195,2.85337275848842e-08,2.45689755025207e-07,"BraA06004787",-2.08469534284377,7.06386017147937,57.7996675282214,9.52442201490584e-08,9.8433619510583e-07,"291.28937","306.18176"," 76.60877"," 72.17726","AT5G44790","RAN1","copper-exporting ATPase / responsive-to-antagonist 1 / copper-transporting ATPase (RAN1)","-","-","Both_sig"
"BraA08002277",-1.11499342810881,8.39213708028563,66.3979976986239,2.90236323595771e-08,2.49634958109149e-07,"BraA08002277",-0.816458023345493,8.39213708028563,27.0084042438624,2.78240380761124e-05,0.000105417507218843,"540.1007","505.4001","249.3593","286.9804","AT4G35800","NRPB1","RNA polymerase II large subunit","-","YES","Both_sig"
"BraA03002337",-2.01568829170428,6.1082056355243,66.2851305046999,2.94573657553687e-08,2.52675170021528e-07,"BraA03002337",-1.81724594239154,6.1082056355243,41.0559585509792,1.47175557121419e-06,8.88333155767254e-06,"142.52673","148.19319"," 35.24896"," 42.08839","AT2G42040","AT2G42040","WRC protein","-","-","Both_sig"
"BraA06003211",-1.53269181332642,4.51865642326145,66.2421955956368,2.9624203471789e-08,2.53611113196682e-07,"BraA06003211",-2.02049314225516,4.51865642326145,83.8679472010911,3.57809867733622e-09,8.13862329209134e-08,"42.47943","47.71974","14.67870","11.77669","AT5G64360","EIP9","Chaperone DnaJ-domain superfamily protein","-","-","Both_sig"
"BraA02000741",-2.91972518872612,3.75367963925321,66.2096584063999,2.9751321179449e-08,2.54503149654634e-07,"BraA02000741",-4.04738089565712,3.75367963925321,83.9307754573095,3.55354836589985e-09,8.12539544871396e-08,"39.807557","38.368562"," 5.251690"," 2.296264","AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES","Both_sig"
"BraA02003851",-1.97266665624732,4.49516127727551,66.0771151770042,3.02753048534529e-08,2.58629544024826e-07,"BraA02003851",-2.24270325248301,4.49516127727551,62.755376058222,4.73095460999796e-08,5.72483153566961e-07,"56.954685","55.591687","14.510732","11.742761","AT3G30380","AT3G30380","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA08002396",-7.71485171655794,1.87053844204154,66.0751899935181,3.02829891764774e-08,2.58629544024826e-07,"BraA08002396",-5.74990659737792,1.87053844204154,32.4187452260762,8.18917066753767e-06,3.72643961569942e-05,"18.24923257"," 6.93777648"," 0.07379835"," 0.11194155","AT4G37770","ACS8","1-amino-cyclopropane-1-carboxylate synthase 8","-","-","Both_sig"
"BraA09002060",-1.53477584043429,3.77146504440305,66.0538077153873,3.03684786300461e-08,2.59078511456328e-07,"BraA09002060",-1.27241756586257,3.77146504440305,34.8358374924097,4.93349016358428e-06,2.4457680370021e-05,"26.826316","26.333856"," 9.249856","10.876502","AT5G42990","UBC18","ubiquitin-conjugating enzyme 18","-","-","Both_sig"
"BraA01000008",-2.76486245329765,6.3895209030264,66.0105709462657,3.05421477599037e-08,2.60226538733265e-07,"BraA01000008",-2.60740598711569,6.3895209030264,44.6995856318173,7.65566044478862e-07,5.1850299225892e-06,"220.78273","230.54407"," 32.48621"," 37.84166","AT4G38470","STY46","ACT-like protein tyrosine kinase family protein","-","-","Both_sig"
"BraA02000084",-1.41025862284669,8.14519124880958,66.0093275663934,3.05471579783377e-08,2.60226538733265e-07,"BraA02000084",-1.17926440051242,8.14519124880958,35.0163344473808,4.75448698189582e-06,2.36971580414947e-05,"514.6070","471.7613","193.5811","208.3214","AT5G03040","iqd2","IQ-domain 2","-","-","Both_sig"
"BraA01003515",-1.57458247670653,4.66341790027905,66.0026626655046,3.05740295257322e-08,2.60267833820998e-07,"BraA01003515",-1.64042159131136,4.66341790027905,54.0667152236516,1.66169201373603e-07,1.5340194895135e-06,"46.86132","57.58180","15.74032","18.44582","AT3G20770","EIN3","Ethylene insensitive 3 family protein","YES","YES","Both_sig"
"BraA09004313",-2.21892289566885,3.23975589655409,65.9451880339693,3.08068242634041e-08,2.61824737530227e-07,"BraA09004313",-2.42248369855041,3.23975589655409,58.3225703970638,8.82859076945959e-08,9.24785256519566e-07,"22.245345","23.481980"," 4.754574"," 4.408170","AT1G22790","AT1G22790","Low affinity potassium transport system protein","-","-","Both_sig"
"BraSca000975",-2.03105356365722,4.55084886701738,65.9175861136839,3.0919306725737e-08,2.62497242644607e-07,"BraSca000975",-2.45387333184671,4.55084886701738,70.3088872437712,1.75583015475409e-08,2.63458213878258e-07,"51.04608","60.63944","12.49416","11.04332","AT3G47730","ABCA2","ATP-binding cassette A2","-","-","Both_sig"
"BraA03006410",-1.55537746356619,3.8341766569178,65.8860623169456,3.10483175842419e-08,2.63308469168086e-07,"BraA03006410",-1.43394253099828,3.8341766569178,42.2059152767843,1.19260336510189e-06,7.52066384883966e-06,"31.790913","26.543280","10.807959"," 9.820511","AT4G36020","CSDP1","cold shock domain protein 1","-","-","Both_sig"
"BraA09002015",-1.27175587750606,4.63652425009315,65.8245795579684,3.13016210970511e-08,2.65170891317322e-07,"BraA09002015",-1.54875026048051,4.63652425009315,72.3906274928827,1.35535527809703e-08,2.18355087791681e-07,"44.17263","47.50154","18.31307","16.23199","AT5G42400","SDG25","SET domain protein 25","-","-","Both_sig"
"BraA09001750",-2.24501596894049,3.63571062788392,65.7447213591828,3.16339873700325e-08,2.67623036587834e-07,"BraA09001750",-1.62087099165376,3.63571062788392,26.9171217485966,2.8437420714145e-05,0.000107365076047168,"33.508388","26.747000"," 7.053375"," 8.663956","AT1G60960","IRT3","iron regulated transporter 3","-","-","Both_sig"
"BraA10001313",-2.26480937437439,7.16702806847653,65.742786312503,3.16420883792858e-08,2.67623036587834e-07,"BraA10001313",-2.31190380204849,7.16702806847653,51.1765279891671,2.60638323352356e-07,2.18589667441746e-06,"374.44541","336.77128"," 77.93109"," 67.83270","AT5G57655","AT5G57655","xylose isomerase family protein","-","-","Both_sig"
"BraA05004651",-1.2594938686409,7.65723794042343,65.7225775214717,3.17268266324116e-08,2.68059524922197e-07,"BraA05004651",-1.38351868046759,7.65723794042343,59.1712202359533,7.81403872737994e-08,8.41840996365231e-07,"342.4321","397.9024","143.0411","152.5018","AT3G02260","BIG","auxin transport protein (BIG)","-","-","Both_sig"
"BraA08001767",-1.62336823226757,4.20582551854003,65.7223559722442,3.17277569841203e-08,2.68059524922197e-07,"BraA08001767",-1.51070018015851,4.20582551854003,43.2866965114494,9.82080206883223e-07,6.37440926034718e-06,"33.49656","33.38900","10.84825","11.69319","AT4G33400","AT4G33400","Vacuolar import/degradation, Vid27-related protein","-","-","Both_sig"
"BraA05004212",-1.62431013224722,3.68804116166832,65.6902355868376,3.18629543005704e-08,2.69057350156104e-07,"BraA05004212",-1.69624561040546,3.68804116166832,53.9518081490654,1.69113732514592e-07,1.55428995543125e-06,"23.703976","25.184875"," 7.690423"," 7.739666","AT3G07950","AT3G07950","rhomboid protein-like protein","-","-","Both_sig"
"BraA02001196",-1.9797328490789,3.54541489011783,65.6615205092444,3.19843483884395e-08,2.69929277781198e-07,"BraA02001196",-1.87293456374679,3.54541489011783,44.8424314439982,7.46751601365639e-07,5.08385389511036e-06,"25.083627","25.434067"," 6.349078"," 6.907576","AT5G59460","AT5G59460","scarecrow-like transcription factor 11 (SCL11)","-","-","Both_sig"
"BraA06000719",-1.72359910088603,6.12804318422048,65.5478004628682,3.24700631216595e-08,2.73158093818771e-07,"BraA06000719",-1.63152009689876,6.12804318422048,44.3527096135645,8.13433344188915e-07,5.45505854637904e-06,"150.60898","145.44762"," 45.58278"," 46.93788","AT1G54060","ASIL1","6B-interacting protein 1-like 1","YES","-","Both_sig"
"BraA04001870",-1.48906392612012,4.76507570187453,65.461881844019,3.28423477575371e-08,2.75700561975271e-07,"BraA04001870",-1.25177393828991,4.76507570187453,35.0841638361912,4.68905499344311e-06,2.34378296591917e-05,"55.70553","45.44828","19.85465","19.06439","AT4G32030","AT4G32030","hypothetical protein","-","-","Both_sig"
"BraA07000533",-1.51720565066024,5.02251025804032,65.4308454815868,3.2977966080615e-08,2.76691463810704e-07,"BraA07000533",-1.21983975099482,5.02251025804032,32.4114041772541,8.20206911696637e-06,3.73123028615753e-05,"59.10047","59.22558","20.64927","25.40660","AT2G15430","NRPB3","DNA-directed RNA polymerase family protein","-","-","Both_sig"
"BraA08001394",-0.98451650702824,5.87459848670833,65.2874810440921,3.36123654464283e-08,2.81264557217853e-07,"BraA08001394",-1.01327846424598,5.87459848670833,52.0218687995279,2.28069710014748e-07,1.96918114955136e-06,"83.52125","93.15280","42.18465","46.14731","AT4G18710","BIN2","Protein kinase superfamily protein","-","YES","Both_sig"
"BraA09004066",-3.29296449012483,5.2500457462965,65.2219501323444,3.39067499555939e-08,2.83451248656116e-07,"BraA09004066",-3.66029194946666,5.2500457462965,57.5550916976651,9.87014474843387e-08,1.01372942642401e-06,"102.221312"," 74.042529"," 10.432694","  5.831556","AT1G25560","TEM1","AP2/B3 transcription factor family protein","YES","YES","Both_sig"
"BraA09003633",-1.08051014985687,4.68194673235555,65.2098853257135,3.39612534032918e-08,2.83580970062501e-07,"BraA09003633",-1.23109052799784,4.68194673235555,63.4077517820725,4.32793097172572e-08,5.36390814920968e-07,"41.52711","45.54051","19.62708","19.39632","AT1G30970","SUF4","zinc finger (C2H2 type) family protein","YES","-","Both_sig"
"BraA03006411",-4.34346471051076,6.96438599271283,65.1592414120416,3.41910807763413e-08,2.85046404353608e-07,"BraA03006411",-4.58753071553707,6.96438599271283,53.3754584258999,1.84763903091099e-07,1.67041001416077e-06,"372.18402","452.82941"," 18.33990"," 18.86842","AT4G36040","J11","Chaperone DnaJ-domain superfamily protein","-","-","Both_sig"
"BraA03000976",-1.45817668762886,5.47859995494173,65.0138073643533,3.48605217306636e-08,2.89927293986434e-07,"BraA03000976",-1.78041060743852,5.47859995494173,71.62995369862,1.48882680687001e-08,2.33175462090885e-07,"79.21030","95.23326","28.82909","27.71006","AT5G19660","S1P","SITE-1 protease","-","-","Both_sig"
"BraA04002963",-1.1799697489019,4.90491573696812,65.0120627242023,3.48686383428411e-08,2.89927293986434e-07,"BraA04002963",-1.30035786479014,4.90491573696812,59.1646183504635,7.82142401184569e-08,8.4206028691143e-07,"53.99777","59.14890","23.83845","24.00538","AT2G40930","UBP5","ubiquitin-specific protease 5","-","-","Both_sig"
