"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA05004003",1.68844636713909,5.16201606444482,89.8124192759924,1.89816593235113e-09,2.8252992154982e-08,"BraA05004003",1.09362856387173,5.16201606444482,29.5584830362991,1.53796129755287e-05,6.22134657112272e-05,"21.71804","30.00233","70.00989","64.03564","AT3G10920","MSD1","manganese superoxide dismutase 1","-","YES","Both_sig"
"BraA09006863",1.31195634142179,6.46236676471183,89.8077331046608,1.89908930749498e-09,2.8252992154982e-08,"BraA09006863",1.70353662283132,6.46236676471183,111.631286663384,2.39920054176004e-10,1.34389382659441e-08," 65.17641"," 58.30273","161.87157","189.89496","AT1G04300","AT1G04300","TRAF-like superfamily protein","-","YES","Both_sig"
"BraA05004263",2.00306516367523,5.50654356035982,89.767690473507,1.90699933717327e-09,2.8343880611055e-08,"BraA05004263",2.21772580351468,5.50654356035982,81.8730850674945,4.46196850142519e-09,1.00187423983499e-07," 25.54007"," 23.04261","102.69085","107.25117","AT3G07370","CHIP","carboxyl terminus of HSC70-interacting protein","-","-","Both_sig"
"BraA09003788",2.00956780304248,4.07386808707058,89.7539414750373,1.90972356541826e-09,2.8357593320456e-08,"BraA09003788",1.95858091391897,4.07386808707058,65.3315904453277,3.34157769883589e-08,4.47248579759157e-07," 9.428591"," 9.877836","38.094730","38.420893","AT5G32440","AT5G32440","Ubiquitin system component Cue protein","-","-","Both_sig"
"BraA08002812",1.50620440410533,5.79435064340126,89.7032175131789,1.91981064502302e-09,2.84805085321982e-08,"BraA08002812",1.10555701984013,5.79435064340126,37.1860559433656,3.07685060785797e-06,1.624610149872e-05," 39.28994"," 43.48038","111.53660"," 93.60470","AT1G28440","HSL1","HAESA-like 1","-","-","Both_sig"
"BraA06002952",1.1978826471037,7.04383909567651,89.4471979621834,1.97161437503805e-09,2.91558346429673e-08,"BraA06002952",1.0462813432252,7.04383909567651,51.6911641778263,2.40251685843728e-07,2.10789383231899e-06," 94.50425","106.12301","216.74252","219.17956","AT5G62000","ARF2","auxin response factor 2","YES","YES","Both_sig"
"BraA07001930",2.41891202378239,8.48302499505581,89.4405293708454,1.97298384904702e-09,2.91558346429673e-08,"BraA07001930",2.67468200320482,8.48302499505581,80.3933056228635,5.27041584917967e-09,1.14422545470466e-07,"181.6593","135.4923","972.0428","865.1655","AT2G28910","CXIP4","CAX interacting protein 4","-","-","Both_sig"
"BraA06003262",1.75588901046991,4.6300913282231,89.4326921003593,1.97459464608661e-09,2.91558346429673e-08,"BraA06003262",2.10748400912393,4.6300913282231,96.0349141190877,1.01254898732502e-09,3.53381841696136e-08,"15.44927","13.57597","51.84457","58.56483","AT5G64930","CPR5","CPR5 protein","-","YES","Both_sig"
"BraA06001653",1.29849245073616,7.78540311720198,89.3938416679833,1.98260071096395e-09,2.92466121748571e-08,"BraA06001653",1.3576599565331,7.78540311720198,73.1725768430019,1.23158222899146e-08,2.15239460725831e-07,"168.1979","156.8024","413.7857","401.8603","AT1G14650","AT1G14650","SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / ubiquitin family protein","-","-","Both_sig"
"BraA05001342",1.55522481205329,4.01775857421634,89.0779813568227,2.04901544194877e-09,3.01293675381639e-08,"BraA05001342",1.37278300522094,4.01775857421634,53.8794242220739,1.7099767121511e-07,1.60495130884068e-06," 9.706657","11.451594","28.569213","29.689153","AT3G45040","AT3G45040","phosphatidate cytidylyltransferase family protein","-","-","Both_sig"
"BraA03004811",6.40769727834739,4.05741595760157,89.0430422833463,2.05650911994862e-09,3.01672446859191e-08,"BraA03004811",5.95007493875375,4.05741595760157,64.390722818155,3.78942191574051e-08,4.91794948554309e-07," 0.6656003"," 0.9935780","62.5239691","61.7822275","AT3G50770","CML41","calmodulin-like 41","-","-","Both_sig"
"BraA01002998",1.61246987468467,4.79435308188395,88.8032082938706,2.10875894752884e-09,3.07616921539424e-08,"BraA01002998",1.70027497416507,4.79435308188395,74.9208168557259,9.97023430433005e-09,1.83545599941702e-07,"17.73471","18.62838","53.99835","60.57215","AT1G59890","SNL5","SIN3-like 5","-","-","Both_sig"
"BraA07002561",1.95294610658144,4.92197314390548,88.764808106282,2.11725786380782e-09,3.08570729410511e-08,"BraA07002561",2.06225525961223,4.92197314390548,74.529391236216,1.04497212110338e-08,1.89491488319899e-07,"17.40847","16.66683","67.60882","69.62455","AT1G76920","AT1G76920","F-box family protein","-","-","Both_sig"
"BraA01003665",1.59505472536779,5.1130195313039,88.7083960055674,2.12981081986167e-09,3.09826453832003e-08,"BraA01003665",1.58026122190113,5.1130195313039,65.8891919993405,3.1035483275186e-08,4.22211328220767e-07,"23.14832","21.98412","70.12462","65.77948","AT3G48780","SPT1","serine palmitoyltransferase 1","-","-","Both_sig"
"BraA10002045",3.07773188410748,5.11094887798109,88.6954545323318,2.1327019741192e-09,3.09960563920926e-08,"BraA10002045",2.81188366982445,5.11094887798109,57.8150878553379,9.50306979104919e-08,1.01546719966812e-06," 11.94981"," 13.69350","100.12990"," 96.18775","AT3G03050","CSLD3","cellulose synthase-like D3","-","-","Both_sig"
"BraA09000222",2.10160386716924,4.24304005415674,88.5261215579159,2.17092676394353e-09,3.13777660830773e-08,"BraA09000222",1.68216574493024,4.24304005415674,44.5958543070242,7.79551398090434e-07,5.34879642804858e-06," 9.786544","12.387398","42.436775","39.790536","AT4G02715","AT4G02715","flocculation FLO11-like protein","-","-","Both_sig"
"BraA09001152",1.70780289207797,3.32790362319869,88.3979340710606,2.20035834948425e-09,3.16345584301393e-08,"BraA09001152",2.58461008857806,3.32790362319869,145.840380844574,1.70456900633608e-11,2.60484622909999e-09," 6.379108"," 4.361094","20.735971","26.212995","AT2G17420","NTRA","NADPH-dependent thioredoxin reductase A","-","-","Both_sig"
"BraA04002996",2.34187249381001,8.45776794572992,88.080269825102,2.27517827827798e-09,3.25557328182685e-08,"BraA04002996",3.49788528646266,8.45776794572992,133.378190735872,4.17207041763057e-11,4.5717282261863e-09," 240.80169","  62.95631","1220.74728"," 711.26495","AT2G41560","ACA4","autoinhibited Ca(2 )-ATPase, isoform 4","-","-","Both_sig"
"BraA10000695",1.32158585397707,4.59042152436518,88.0329066614124,2.28656859092147e-09,3.26297276709917e-08,"BraA10000695",1.36318640856944,4.59042152436518,71.3682687810148,1.53799128469869e-08,2.53752440473348e-07,"16.21348","17.90199","40.56599","46.06068","AT1G45976","SBP1","S-ribonuclease binding protein 1","-","-","Both_sig"
"BraA07003137",1.81255365563514,5.62977185999954,87.8937735509335,2.32038832672196e-09,3.30418329390769e-08,"BraA07003137",2.44152931826816,5.62977185999954,115.67566220741,1.69758425829002e-10,1.06454088547749e-08," 28.63452"," 25.22583","100.40383","137.08796","AT1G67580","AT1G67580","Protein kinase superfamily protein","-","-","Both_sig"
"BraA10001053",3.4598653282219,5.08102974036027,87.8882380478553,2.32174505912446e-09,3.30418329390769e-08,"BraA10001053",1.99099912017555,5.08102974036027,24.5987710238361,5.02015543980891e-05,0.000169455815188918," 11.489443"," 12.551375","126.639471"," 49.995678","AT5G54960","PDC2","pyruvate decarboxylase-2","-","-","Both_sig"
"BraA05000962",1.67832617369756,5.53432578462453,87.8608410766202,2.32847265990388e-09,3.31076419755078e-08,"BraA05000962",1.85727644689757,5.53432578462453,80.531880044182,5.18833858950322e-09,1.12796200827045e-07," 29.31418"," 28.29954"," 93.85124","102.57637","AT2G37480","AT2G37480","hypothetical protein","-","-","Both_sig"
"BraA10001754",2.25291089711056,4.60349258010909,87.815732156938,2.33959579022992e-09,3.31836595691399e-08,"BraA10001754",2.09183896220863,4.60349258010909,58.2874309424388,8.87357650266801e-08,9.65317247294941e-07,"13.14977","12.25218","62.37367","52.28108","AT5G20520","WAV2","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA05000821",3.11053190410788,3.88749194544035,87.8135161059438,2.34014371802702e-09,3.31836595691399e-08,"BraA05000821",2.99309759107824,3.88749194544035,62.4698784987897,4.92000204416993e-08,6.04534209018226e-07," 4.552232"," 4.022504","39.669872","32.164450","AT2G39300","AT2G39300","CAP-gly domain linker","-","-","Both_sig"
"BraA02003270",3.95642249042037,4.76461021971832,87.7757409847474,2.34950524593974e-09,3.32330166861842e-08,"BraA02003270",3.15755023924226,4.76461021971832,46.3964289402468,5.71607821104063e-07,4.17886999729585e-06," 5.141135"," 7.866805","80.865349","70.271584","AT5G47650","NUDT2","nudix hydrolase homolog 2","-","-","Both_sig"
"BraA01001269",1.65351216250204,5.05586286233324,87.6511826002895,2.38066299476985e-09,3.36068480158542e-08,"BraA01001269",1.83357121198792,5.05586286233324,81.117585964275,4.85644666538849e-09,1.06760433677674e-07,"21.18384","21.20524","66.41035","75.63139","AT4G21110","AT4G21110","G10 family protein","-","-","Both_sig"
"BraA02000481",1.52661353280594,3.98934958853442,87.5731973491964,2.40039897966654e-09,3.38550895519278e-08,"BraA02000481",1.52106341395162,3.98934958853442,66.735483925382,2.77675862781308e-08,3.90582491526166e-07," 9.905814","10.840809","28.635957","31.130374","AT5G12350","AT5G12350","Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain-containing protein","-","-","Both_sig"
"BraA06001645",1.46662460887728,5.26473052669224,87.4847440109979,2.42299952698962e-09,3.41432520633989e-08,"BraA06001645",1.55683521505075,5.26473052669224,74.5672453507443,1.04022742428638e-08,1.89066739702859e-07,"26.07483","27.97471","71.83180","82.32253","AT1G14570","AT1G14570","UBX domain-containing protein","-","-","Both_sig"
"BraA10001863",2.54682486805171,3.63037583240549,87.381346013519,2.44971201478593e-09,3.44887899040524e-08,"BraA10001863",2.46341340384966,3.63037583240549,63.4193371776682,4.32111977562015e-08,5.48061444546826e-07," 5.250602"," 5.890013","30.988572","32.566614","AT5G19050","AT5G19050","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA09003745",2.31872292869478,5.9708320261985,87.1218342124971,2.51817552971904e-09,3.53262770390176e-08,"BraA09003745",2.72888915105736,5.9708320261985,88.2659099400961,2.23112451887856e-09,6.31281824991151e-08," 29.20594"," 27.01908","146.12150","179.23827","AT1G30090","AT1G30090","Galactose oxidase/kelch repeat superfamily protein","-","-","Both_sig"
"BraA10000542",4.31284661745334,3.44156425832958,87.0579230846186,2.53535348522139e-09,3.55355866940201e-08,"BraA10000542",3.46076266532455,3.44156425832958,47.7681911705188,4.53757007769093e-07,3.50642443121635e-06," 1.805984"," 2.703011","36.372414","29.737686","AT1G06800","PLA-I{gamma}1","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA02001664",2.88277417881157,7.64294487737565,86.9871454649027,2.55452568142712e-09,3.57406526450337e-08,"BraA02001664",2.53192113814711,7.64294487737565,51.8945057562871,2.32679945540376e-07,2.05175481389665e-06," 78.00074"," 85.23378","575.62742","493.07928","AT5G52550","AT5G52550","stress response NST1-like protein","-","-","Both_sig"
"BraA01000415",1.50228608798586,5.00502686549856,86.7046914460419,2.63261997511389e-09,3.66225813697034e-08,"BraA01000415",1.79771832916832,5.00502686549856,92.4382135034903,1.44996482055731e-09,4.60714575060109e-08,"22.22997","19.05799","62.94572","66.29145","AT4G34370","ARI1","RING/U-box superfamily protein","-","-","Both_sig"
"BraA07002974",1.63779553142205,3.40164454253261,86.676552014214,2.64054102456359e-09,3.66225813697034e-08,"BraA07002974",1.53633723647535,3.40164454253261,59.2481806897624,7.72850267331714e-08,8.68284311763111e-07," 6.434343"," 7.199846","20.094885","20.900710","AT1G67500","REV3","recovery protein 3","-","-","Both_sig"
"BraA03004611",3.00222236872665,2.85249258333294,86.6755349049627,2.6408278179551e-09,3.66225813697034e-08,"BraA03004611",1.40220018953937,2.85249258333294,16.1253690409522,0.000532792879116986,0.00130361571852967," 2.707333"," 3.999450","21.938654","10.599903","AT2G16990","AT2G16990","Major facilitator superfamily protein","-","-","Both_sig"
"BraA08000914",1.49286501189949,7.62046391788109,86.5630506803027,2.67275466941104e-09,3.70001393988828e-08,"BraA08000914",1.44189943060532,7.62046391788109,60.8858787921094,6.12969000648946e-08,7.30365788812598e-07,"121.7007","139.4881","342.5107","378.9724","AT5G34850","PAP26","purple acid phosphatase 26","-","-","Both_sig"
"BraA03004139",1.86770044946346,4.73179545762847,86.3592540354346,2.73167234086124e-09,3.7650194960732e-08,"BraA03004139",2.05139405407021,4.73179545762847,78.4083329206432,6.61477047941974e-09,1.34517425511714e-07,"15.44100","15.81386","56.61267","65.56446","AT3G63220","AT3G63220","Galactose oxidase/kelch repeat superfamily protein","-","-","Both_sig"
"BraA09000876",2.82187562346709,2.99027426387915,86.3377963700017,2.73795738139801e-09,3.76708471881159e-08,"BraA09000876",2.0671634084241,2.99027426387915,38.6537249800739,2.31318493884253e-06,1.29525190100965e-05," 2.468028"," 4.372890","18.071394","18.373540","AT5G64350","FKBP12","FK506-binding protein 12","-","-","Both_sig"
"BraA08000159",1.74004943188717,5.68295892927132,86.224217451812,2.77148782436917e-09,3.80324484355455e-08,"BraA08000159",1.82611300812367,5.68295892927132,71.4035456945035,1.53126191120717e-08,2.53172925235303e-07," 30.03574"," 30.95514","100.74557","109.75422","AT1G53320","TLP7","tubby like protein 7","-","-","Both_sig"
"BraA04002028",5.00846211643323,4.65831118136448,86.1909404156085,2.78139607213162e-09,3.81351691422924e-08,"BraA04002028",4.98755209550125,4.65831118136448,65.8730843433274,3.11015996704091e-08,4.22444471091906e-07," 2.681841"," 2.496696","87.323723","79.892144","AT2G28110","FRA8","Exostosin family protein","-","-","Both_sig"
"BraA04000997",1.82004966082188,4.69046168293668,86.170052065575,2.78763523869773e-09,3.81874487877304e-08,"BraA04000997",1.75137990458019,4.69046168293668,60.9192837008435,6.10107306002613e-08,7.28610697760328e-07,"14.85599","15.16826","52.50790","51.12392","AT5G35560","AT5G35560","DENN (AEX-3) domain-containing protein","-","-","Both_sig"
"BraA04003296",4.26479307638871,8.83341049227151,86.0343441448948,2.8285421123739e-09,3.86469208756642e-08,"BraA04003296",4.33398931731368,8.83341049227151,66.298490019411,2.94056614161661e-08,4.07075734996002e-07,"  76.99711","  81.35620","1481.72317","1641.02013","AT2G46600","AT2G46600","Calcium-binding EF-hand family protein","-","-","Both_sig"
"BraA09003835",4.42254535090976,7.22599644567419,85.9481807483851,2.85485279264227e-09,3.89302802499196e-08,"BraA09003835",4.18936466866155,7.22599644567419,59.3528656465906,7.61378183490008e-08,8.57844853839136e-07," 24.58090"," 22.77776","527.31703","416.07512","AT2G26670","TED4","Plant heme oxygenase (decyclizing) family protein","-","-","Both_sig"
"BraA08003643",0.996711962161908,6.0495213245278,85.9421606239874,2.85670099673807e-09,3.89302802499196e-08,"BraA08003643",1.1175061253922,6.0495213245278,81.2147275666348,4.80366610136686e-09,1.05895944587555e-07," 50.45705"," 53.28075","100.69535","115.61554","AT1G10390","AT1G10390","Nucleoporin autopeptidase","-","-","Both_sig"
"BraA01003932",1.56980341470785,4.80448071988553,85.7421558769801,2.91884832672286e-09,3.97084465536886e-08,"BraA01003932",1.80538749159006,4.80448071988553,85.2906168081088,3.06462392685241e-09,7.75517373129532e-08,"18.00577","17.50753","53.24313","61.22486","AT3G15920","AT3G15920","Phox (PX) domain-containing protein","-","-","Both_sig"
"BraA10001067",1.54396212812884,4.11023896723511,85.6801624277736,2.93840849968104e-09,3.9871163607741e-08,"BraA10001067",1.64795802715247,4.11023896723511,74.7969348054439,1.01193493962226e-08,1.85639346732569e-07,"10.34730","11.76427","30.14633","36.89661","AT5G55130","CNX5","co-factor for nitrate, reductase and xanthine dehydrogenase 5","-","-","Both_sig"
"BraA06003767",2.27110636589907,4.90363045445795,85.6066011368417,2.96180348237516e-09,4.01194378765792e-08,"BraA06003767",2.81762268246963,4.90363045445795,95.5284154827864,1.06435405380019e-09,3.68196325424504e-08,"15.818452","11.852366","76.607782","83.594980","AT5G26230","MAKR1","membrane-associated kinase regulator","-","-","Both_sig"
"BraA02003959",2.39342956327442,4.25544864302763,85.5726653594423,2.97266434663665e-09,4.02319319140678e-08,"BraA02003959",2.84809145040554,4.25544864302763,88.6679079496449,2.1388701482802e-09,6.09887973440767e-08," 9.302424"," 7.193645","49.195709","51.869316","AT5G49410","AT5G49410","thiamine-phosphate synthase","-","-","Both_sig"
"BraA09001072",3.29535579997169,6.83087339378239,85.5042658693633,2.99468674971103e-09,4.04257027791181e-08,"BraA09001072",3.3990724448145,6.83087339378239,67.8565451173557,2.40014045355876e-08,3.51425216176882e-07," 36.50232"," 32.65617","358.03228","344.66444","AT2G14170","ALDH6B2","aldehyde dehydrogenase 6B2","-","-","Both_sig"
"BraA02003271",1.55046473324889,5.51128045067537,85.4657026929746,3.00718091329925e-09,4.0559578042271e-08,"BraA02003271",1.59888485549731,5.51128045067537,68.2456363636078,2.2827138430554e-08,3.38968398638001e-07,"29.81432","24.82778","87.45205","75.23301","AT5G47660","AT5G47660","Homeodomain-like superfamily protein","YES","-","Both_sig"
"BraA05003135",1.52435988165615,7.03825351520419,85.3263236301993,3.0528130072431e-09,4.10806543966256e-08,"BraA05003135",1.76670739124735,7.03825351520419,84.9502656916644,3.17972839837377e-09,7.96292640588529e-08," 90.33328"," 78.38225","259.70786","266.76394","AT3G19190","ATG2","autophagy 2","-","YES","Both_sig"
"BraA02003725",1.4883406016844,5.72893208024024,85.2683416597103,3.07201712260317e-09,4.12572948035613e-08,"BraA02003725",1.33732222608449,5.72893208024024,52.3996071786362,2.14970450135061e-07,1.94127073156962e-06," 37.68810"," 39.62779","105.87249","100.17234","AT3G27430","PBB1","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein","-","-","Both_sig"
