"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA08000895",3.29917308219373,3.03203831712714,78.621388336633,4.80488948632451e-08,6.62662059218252e-07,"BraA08000895","AT2G06520","PSBX","photosystem II subunit X","-","-"
"BraA02000548",3.43143085531196,4.21537825629979,78.5710243583021,4.82805060676988e-08,6.6469120164594e-07,"BraA02000548","AT5G13730","SIG4","sigma factor 4","-","-"
"BraA04002068",-5.83932768767623,3.43899273881013,78.4218531696712,4.89738065327238e-08,6.71125439420703e-07,"BraA04002068","AT2G28570","AT2G28570","hypothetical protein","-","-"
"BraA04002408",4.8909096050357,2.82261968387256,78.4187067525907,4.89885485495779e-08,6.71125439420703e-07,"BraA04002408","AT2G32960","PFA-DSP2","Phosphotyrosine protein phosphatases superfamily protein","-","-"
"BraA05003496",6.37461859351589,5.78782778927682,78.3437564466195,4.93411755264591e-08,6.7398675180934e-07,"BraA05003496","AT3G16250","PnsB3","NDH-dependent cyclic electron flow 1","-","-"
"BraA03005913",3.89839862376819,5.1654661177124,77.9439349382547,5.127049066203e-08,6.93120653829643e-07,"BraA03005913","AT4G29905","AT4G29905","hypothetical protein","-","-"
"BraA04000032",5.85968911444456,9.06304469186587,77.8541611730951,5.17151048347278e-08,6.98531235776203e-07,"BraA04000032","AT3G63140","CSP41A","chloroplast stem-loop binding protein of 41 kDa","-","YES"
"BraA02000741",-4.05312552988238,3.74489880976143,77.750105941388,5.22358106299277e-08,7.03737169347213e-07,"BraA02000741","AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES"
"BraA07001594",4.22632429533283,11.1117048680597,77.6416453582868,5.27847611318388e-08,7.09292016772232e-07,"BraA07001594","AT1G20020","FNR2","ferredoxin-NADP[ ]-oxidoreductase 2","-","-"
"BraA09005650",-4.79934130237015,6.39797213393582,77.4872791173522,5.35771242942985e-08,7.16912948890376e-07,"BraA09005650","AT3G63520","CCD1","carotenoid cleavage dioxygenase 1","-","-"
"BraA04000537",3.25897541489106,3.82344471310718,77.2638496180025,5.47474671160046e-08,7.30089951302923e-07,"BraA04000537","AT3G54750","AT3G54750","downstream neighbor of Son","-","-"
"BraA07002302",3.20289589300933,4.73735644425797,77.0918881635327,5.56675398875721e-08,7.41731081855068e-07,"BraA07002302","AT3G61770","AT3G61770","Acid phosphatase/vanadium-dependent haloperoxidase-related protein","-","-"
"BraA09001425",3.19370566991352,6.03486976213192,76.8481014291803,5.70014512185588e-08,7.56399542710986e-07,"BraA09001425","AT1G64680","AT1G64680","beta-carotene isomerase D27","-","-"
"BraA06004703",-3.71497722040925,5.77657237271142,76.5596895565368,5.86255341609529e-08,7.73287012201806e-07,"BraA06004703","AT5G46250","LARP6a","RNA-binding protein","-","-"
"BraA07004172",3.49892393002386,6.77188978103046,76.0356363002885,6.17096091520323e-08,8.03929661925278e-07,"BraA07004172","AT1G80380","AT1G80380","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA03004466",3.06703218077136,6.27335333002885,75.768633685434,6.33498345877754e-08,8.22502472832701e-07,"BraA03004466","AT2G05620","PGR5","proton gradient regulation 5","-","YES"
"BraA03003240",4.51742364632008,4.01132023557163,75.236668616963,6.67639298080271e-08,8.59346280545128e-07,"BraA03003240","AT3G01550","PPT2","phosphoenolpyruvate (pep)/phosphate translocator 2","-","-"
"BraA02000250",-3.92528255593651,5.56706703460968,75.1833668115916,6.71171162176924e-08,8.61464062644052e-07,"BraA02000250","AT5G07440","GDH2","glutamate dehydrogenase 2","-","YES"
"BraA04003296",-4.04019715459496,8.81826487564138,75.1521436195165,6.73249687285627e-08,8.62882601745791e-07,"BraA04003296","AT2G46600","AT2G46600","Calcium-binding EF-hand family protein","-","-"
"BraA06000683",7.50849320327985,2.71376843394559,75.0897854205895,6.77422277318288e-08,8.65252999665631e-07,"BraA06000683","AT3G13520","AGP12","arabinogalactan protein 12","-","-"
"BraA06002664",4.95807678357826,4.04640610111496,75.0122260897557,6.8265211496464e-08,8.68408543337396e-07,"BraA06002664","AT3G46520","ACT12","actin-12","-","-"
"BraA01001570",3.90170569266939,5.29281318940044,74.9791211901876,6.84898012349187e-08,8.70018928946367e-07,"BraA01001570","AT4G24130","AT4G24130","DUF538 family protein (Protein of unknown function, DUF538)","-","-"
"BraA08000804",4.17644919729414,6.88239715637873,74.4178952711286,7.24247777741779e-08,9.0955810299638e-07,"BraA08000804","AT1G34060","AT1G34060","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","-"
"BraA07004153",-3.03669415820529,4.00894996031328,74.220548350964,7.38675520100503e-08,9.23990300818881e-07,"BraA07004153","AT1G80630","AT1G80630","RNI-like superfamily protein","-","-"
"BraA06002313",-4.5943899635538,7.13369137783698,74.1200624346547,7.46144212820812e-08,9.30374432087821e-07,"BraA06002313","AT1G21400","AT1G21400","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein","-","-"
"BraA08001744",7.83915187562655,3.021225256895,74.1029211601291,7.47426597741915e-08,9.30828999184679e-07,"BraA08001744","AT4G33790","CER4","Jojoba acyl CoA reductase-related male sterility protein","-","-"
"BraA02000080",8.73186718286456,3.4749537700132,74.0993800225642,7.47691824459478e-08,9.30828999184679e-07,"BraA02000080","AT5G02890","AT5G02890","HXXXD-type acyl-transferase family protein","-","-"
"BraA03004408",8.4964961104132,6.02713491775768,74.0665768102445,7.50153713955638e-08,9.32876273795057e-07,"BraA03004408","AT3G25180","CYP82G1","cytochrome P450, family 82, subfamily G, polypeptide 1","-","-"
"BraA08000597",4.9224010748087,7.83440557016888,74.0616803685319,7.50521964047116e-08,9.32876273795057e-07,"BraA08000597","AT4G13930","SHM4","serine hydroxymethyltransferase 4","-","-"
"BraA08000121",-5.85284060199875,7.83368658743764,73.9243509733672,7.60932342523082e-08,9.40615187898132e-07,"BraA08000121","AT1G54100","ALDH7B4","aldehyde dehydrogenase 7B4","-","-"
"BraA03002992",8.40367870807201,6.6426050745046,73.9002841584117,7.62773197718948e-08,9.41411689357284e-07,"BraA03002992","AT4G04830","MSRB5","methionine sulfoxide reductase B5","-","-"
"BraA06004710",-3.18376023833063,6.65771185873659,73.8721826825635,7.64928917669723e-08,9.43086284062271e-07,"BraA06004710","AT5G46180","DELTA-OAT","ornithine-delta-aminotransferase","-","-"
"BraA05001005",9.99251196624812,6.385452007846,73.3393853506493,8.07107193576342e-08,9.81502225511384e-07,"BraA05001005","AT2G36885","AT2G36885","translation initiation factor","-","-"
"BraA06003050",9.94521844707315,3.47292991928407,83.5347397482151,8.11468425258237e-08,9.84523295286324e-07,"BraA06003050","AT5G62730","AT5G62730","Major facilitator superfamily protein","-","-"
"BraA04000752",4.76209626235338,9.12052782458627,73.0721711395912,8.29227687735626e-08,1.00143721367673e-06,"BraA04000752","AT3G52150","PSRP2","RNA-binding (RRM/RBD/RNP motifs) family protein","-","YES"
"BraA07000643",6.72829907996955,5.47874467009543,72.7043055233071,8.60788727852221e-08,1.03363470569529e-06,"BraA07000643","AT2G05790","AT2G05790","O-Glycosyl hydrolases family 17 protein","-","-"
"BraA01004689",3.66660193348405,4.55413661069593,72.7002581830282,8.61143301453056e-08,1.03363470569529e-06,"BraA01004689","AT3G03090","VGT1","vacuolar glucose transporter 1","-","-"
"BraA07002912",3.67788253508475,3.10430267132828,72.6608134096836,8.6460742168574e-08,1.03599901433714e-06,"BraA07002912","AT1G68660","AT1G68660","Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein","-","-"
"BraA07001988",6.42972171568979,3.53438225411233,72.6442736385573,8.6606457678422e-08,1.03599901433714e-06,"BraA07001988","AT3G55110","ABCG18","ABC-2 type transporter family protein","-","-"
"BraA03002236",5.35163266112687,3.64702673714022,72.5729003615618,8.72383895093464e-08,1.03998734645384e-06,"BraA03002236","AT2G40130","AT2G40130","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA02003699",3.35167408075837,7.34039291932772,72.5134953770824,8.77682577584121e-08,1.04403641014392e-06,"BraA02003699","AT3G27160","GHS1","Ribosomal protein S21 family protein","-","-"
"BraA05003665",4.60472417991828,3.1690820615446,72.5125093799507,8.77770825254453e-08,1.04403641014392e-06,"BraA05003665","AT3G14450","CID9","CTC-interacting domain 9","-","-"
"BraA07002527",7.37945603958649,8.14404300608066,72.4944648883593,8.7938756424491e-08,1.04414597627891e-06,"BraA07002527","AT1G77760","NIA1","nitrate reductase 1","-","-"
"BraA03000197",4.78813391864475,6.95722109364943,72.4373366833179,8.84527930686168e-08,1.04653620430658e-06,"BraA03000197","AT5G04950","NAS1","nicotianamine synthase 1","-","-"
"BraA09002744",3.53294670800376,5.41961005513913,72.4252623398919,8.85618636634284e-08,1.04703943396522e-06,"BraA09002744","AT4G11010","NDPK3","nucleoside diphosphate kinase 3","-","-"
"BraA08000995",3.86897163972409,6.1023604401843,72.3007830539002,8.9695058222591e-08,1.05805205111746e-06,"BraA08000995","AT5G40850","UPM1","urophorphyrin methylase 1","-","-"
"BraA05001630",3.81922824823434,6.2540928359679,72.2422564699742,9.02334068249699e-08,1.0628090492498e-06,"BraA05001630","AT2G29300","AT2G29300","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA10002972",-3.56646464537484,4.59774879538689,72.1151549976116,9.14149229549784e-08,1.07511601466333e-06,"BraA10002972","AT5G04470","SIM","cyclin-dependent protein kinase inhibitor","-","YES"
"BraA04001735",-4.96484392741264,7.04289251770206,72.0890197157338,9.16599945028083e-08,1.07719318408976e-06,"BraA04001735","AT2G23790","AT2G23790","calcium uniporter (DUF607)","-","-"
"BraA03004213",-3.1173161124381,6.90534219485205,72.0250926938929,9.22625187861399e-08,1.08185022028219e-06,"BraA03004213","AT3G20770","EIN3","Ethylene insensitive 3 family protein","YES","YES"
"BraA02004104",-3.49950722068587,7.55048424126778,71.962987294118,9.28520853232546e-08,1.08633488077824e-06,"BraA02004104","AT5G25560","AT5G25560","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-"
"BraA03003597",6.34347904226583,6.05163137948632,71.9377802948828,9.30925670030408e-08,1.08833925286764e-06,"BraA03003597","AT3G10050","OMR1","L-O-methylthreonine resistant 1","-","-"
"BraA05001136",5.49226790424948,3.81394186557529,71.9070808821985,9.33863816643951e-08,1.09092824564191e-06,"BraA05001136","AT2G34860","EDA3","DnaJ/Hsp40 cysteine-rich domain superfamily protein","-","-"
"BraA03000090",4.01087669364866,5.13887140958747,71.9001691225467,9.34526738132494e-08,1.09092824564191e-06,"BraA03000090","AT5G03300","ADK2","adenosine kinase 2","-","-"
"BraA08003195",3.32293752552387,10.1817877676649,71.704362253882,9.53525657004894e-08,1.10817427907157e-06,"BraA08003195","AT1G20340","DRT112","Cupredoxin superfamily protein","-","YES"
"BraA04002850",3.07115500556579,13.3631439492547,71.690806617889,9.54856721365956e-08,1.10877713798714e-06,"BraA04002850","AT2G39730","RCA","rubisco activase","-","YES"
"BraA09001751",3.66618396637807,9.7464935551004,71.2985213374316,9.94283884287672e-08,1.14455385538777e-06,"BraA09001751","AT1G60950","FED A","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA02001305",3.05218017869313,4.76106782264709,71.1190917270412,1.01291707215973e-07,1.16175386643626e-06,"BraA02001305","AT5G57800","CER3","Fatty acid hydroxylase superfamily","-","-"
"BraA07000744",5.43856977623889,5.2298386725429,70.8446991494726,1.04216575351791e-07,1.18751052117001e-06,"BraA07000744","AT4G22100","BGLU3","beta glucosidase 2","-","-"
"BraA10001898",-3.03728670981039,4.83291935511088,70.8208532112577,1.04475152414476e-07,1.18959551258625e-06,"BraA10001898","AT5G18630","AT5G18630","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05004000",4.26406507351986,3.8253200984928,70.5712633176549,1.0722476132835e-07,1.21622185000685e-06,"BraA05004000","AT3G10940","LSF2","dual specificity protein phosphatase (DsPTP1) family protein","-","-"
"BraA08000217",3.23465086027781,3.5191151325621,70.4579475350872,1.08499531077422e-07,1.22478380275059e-06,"BraA08000217","AT1G52280","RABG3d","RAB GTPase homolog G3D","-","-"
"BraA04003331",4.19905981471105,4.71388476665628,70.3678838393764,1.09524719849069e-07,1.23547024483509e-06,"BraA04003331","AT2G47910","CRR6","chlororespiratory reduction 6","-","-"
"BraA04000072",-3.09143024107358,8.7533584563138,70.3244122386549,1.10023396505793e-07,1.23931865956704e-06,"BraA04000072","AT3G62550","AT3G62550","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA10001688",-3.95600110203561,5.06382954007965,70.2798630076727,1.10537050268651e-07,1.24421389343884e-06,"BraA10001688","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA05001283",-4.09912768366642,9.01351680938931,70.1944086858412,1.11529804950451e-07,1.25270022177037e-06,"BraA05001283","AT2G33150","PKT3","peroxisomal 3-ketoacyl-CoA thiolase 3","-","YES"
"BraA07003782",-3.18529014210751,3.25686461362107,70.1340392826815,1.12237101651977e-07,1.25974538630207e-06,"BraA07003782","AT1G75540","BBX21","salt tolerance homolog2","YES","-"
"BraA01002566",-3.92870363455487,6.28698549564319,70.0718579007569,1.12970835264647e-07,1.26424868748963e-06,"BraA01002566","AT3G48530","KING1","SNF1-related protein kinase regulatory subunit gamma 1","-","-"
"BraA02000531",3.37420690465903,9.84947957963499,70.0493515463972,1.13237718394277e-07,1.26466198484907e-06,"BraA02000531","AT5G13510","EMB3136","Ribosomal protein L10 family protein","-","YES"
"BraA06003456",-4.0043397472391,5.91207612222389,70.0409888570403,1.13337062404497e-07,1.26487376879232e-06,"BraA06003456","AT2G17710","AT2G17710","Big1","-","-"
"BraA09000246",9.20470152149016,7.25692031695019,69.9956477037058,1.13877376025536e-07,1.2691036750268e-06,"BraA09000246","AT4G03070","AOP1","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA04000740",6.59317321389046,3.9591066784936,69.751322740743,1.1683854963896e-07,1.29842614203296e-06,"BraA04000740","AT3G52370","FLA15","FASCICLIN-like arabinogalactan protein 15 precursor","-","-"
"BraA10002498",-7.80747424403202,4.00840819803014,69.6573440159851,1.18000224843796e-07,1.30856345182662e-06,"BraA10002498","AT5G10660","AT5G10660","calmodulin-binding protein-like protein","-","-"
"BraA10002414",3.97767609074141,5.74134611576277,69.498189486953,1.19996885331761e-07,1.32696485423794e-06,"BraA10002414","AT5G11740","AGP15","arabinogalactan protein 15","-","-"
"BraA03002090",5.49564107516935,3.5362440534091,69.3894493119705,1.21382626420182e-07,1.33903052724926e-06,"BraA03002090","AT2G37970","SOUL-1","SOUL heme-binding family protein","-","-"
"BraA03004259",3.11213780022575,4.32701789969623,69.3651546358419,1.21694649054143e-07,1.3393945487667e-06,"BraA03004259","AT3G21700","SGP2","Ras-related small GTP-binding family protein","-","-"
"BraA09005075",6.03780844664906,4.49216885533247,85.0709265993359,1.21716713569928e-07,1.3393945487667e-06,"BraA09005075","AT3G55870","AT3G55870","ADC synthase superfamily protein","-","-"
"BraA03004928",4.90481914665775,4.53504509692701,69.304185439474,1.22481618386191e-07,1.34405212477343e-06,"BraA03004928","AT4G15480","UGT84A1","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA08002249",-3.80924927508118,3.18889617942726,68.8213986941779,1.28916484391591e-07,1.40389605424642e-06,"BraA08002249","AT4G24690","NBR1","ubiquitin-associated (UBA)/TS-N domain-containing protein / octicosapeptide/Phox/Bemp1 (PB1) domain-containing protein","-","-"
"BraA09002136",3.21406726132122,4.31450417583514,68.6355258099767,1.31493199519382e-07,1.42820317883843e-06,"BraA09002136","AT4G13440","AT4G13440","Calcium-binding EF-hand family protein","-","-"
"BraA01003250",7.14787737629783,7.85348004133195,68.6342136512463,1.3151159164571e-07,1.42820317883843e-06,"BraA01003250","AT3G23810","SAHH2","S-adenosyl-l-homocysteine (SAH) hydrolase 2","-","YES"
"BraA08000867",3.91346698807412,9.1762747223733,68.5583064612107,1.32580434193047e-07,1.43520817298116e-06,"BraA08000867","AT1G32060","PRK","phosphoribulokinase","-","-"
"BraA08000720",4.83051280464948,10.3992782867063,68.5115199154664,1.33244031273304e-07,1.4390721181309e-06,"BraA08000720","AT1G42970","GAPB","glyceraldehyde-3-phosphate dehydrogenase B subunit","-","-"
"BraA01001583",-3.36477489717201,6.90834507488037,68.4904918192112,1.33543483122752e-07,1.44131704418356e-06,"BraA01001583","AT4G24220","VEP1","NAD(P)-binding Rossmann-fold superfamily protein","-","YES"
"BraA03005224",-3.83026096497068,4.17045860825257,68.3916056822693,1.34961726271378e-07,1.45363293949789e-06,"BraA03005224","AT4G19860","AT4G19860","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA09006753",-5.02974477236574,9.24291788011929,68.3218932944032,1.35971597300157e-07,1.46117536829271e-06,"BraA09006753","AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase","-","-"
"BraA08001605",3.32911480793125,3.91390962386888,68.3112663780383,1.36126276685124e-07,1.46117536829271e-06,"BraA08001605","AT4G22920","NYE1","non-yellowing 1","-","YES"
"BraA05002427",5.969535241474,7.05692531562392,68.1178136871413,1.38976471027969e-07,1.48771003271845e-06,"BraA05002427","AT1G32080","LrgB","membrane protein","-","-"
"BraA09004066",-3.62281538520137,5.24399158389625,68.0755129241254,1.39608485168141e-07,1.49244505611811e-06,"BraA09004066","AT1G25560","TEM1","AP2/B3 transcription factor family protein","YES","YES"
"BraA07000248",3.09338949979574,3.32686443746705,67.9090379910717,1.42126938790761e-07,1.51217681461218e-06,"BraA07000248","AT2G18230","PPa2","pyrophosphorylase 2","-","-"
"BraA07004166",-8.60368892694644,6.20662909945837,67.502747082432,1.48487682608594e-07,1.57473658251947e-06,"BraA07004166","AT1G15690","AVP1","Inorganic H pyrophosphatase family protein","-","YES"
