"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA05002427",6.81260324652904,7.05692531562392,104.801978557477,5.27641007635459e-09,7.06634799672475e-08,"BraA05002427","AT1G32080","LrgB","membrane protein","-","-"
"BraA01001964",-3.37101657458761,5.7206577030584,104.697091415366,5.31806954744346e-09,7.10753204475436e-08,"BraA01001964","AT4G27740","AT4G27740","Yippee family putative zinc-binding protein","-","-"
"BraA07000236",4.95924224142878,5.52202525979047,104.691126579119,5.32044962636252e-09,7.10753204475436e-08,"BraA07000236","AT2G18328","RL4","RAD-like 4","YES","-"
"BraA04002762",-5.12885265807986,7.90235771459654,104.482237767641,5.4045501181819e-09,7.21340124340207e-08,"BraA04002762","AT2G38170","CAX1","cation exchanger 1","-","-"
"BraA02002649",8.28515049798307,4.44157150792751,104.457292549776,5.4146914804389e-09,7.22081229967683e-08,"BraA02002649","AT1G77760","NIA1","nitrate reductase 1","-","-"
"BraA01000282",3.56908217023522,3.50814231333423,104.445479057796,5.41950156589794e-09,7.22110725156392e-08,"BraA01000282","AT4G35920","MCA1","PLAC8 family protein","-","-"
"BraA09003522",5.12299286228094,9.59081029644648,104.34569657032,5.4603195376554e-09,7.26933910698353e-08,"BraA09003522","AT1G32060","PRK","phosphoribulokinase","-","-"
"BraA01003488",3.96189470395662,5.71995063335349,104.276314189721,5.48890276597761e-09,7.30121504018797e-08,"BraA01003488","AT3G21055","PSBTN","photosystem II subunit T","-","-"
"BraA04001468",3.33116727961099,4.02187976165999,104.248487369361,5.50041309533452e-09,7.31034632332635e-08,"BraA04001468","AT5G39210","CRR7","chlororespiratory reduction 7","-","-"
"BraA07001318",5.53930906561381,2.90345764341969,103.784033899926,5.696538308982e-09,7.54551572644282e-08,"BraA07001318","AT1G27120","AT1G27120","Galactosyltransferase family protein","-","-"
"BraA08001605",3.6328484227388,3.91390962386888,103.71276675307,5.72731328258743e-09,7.5676377126001e-08,"BraA08001605","AT4G22920","NYE1","non-yellowing 1","-","YES"
"BraA09001671",6.23710325573608,6.31396158212525,103.456561283809,5.83948247729741e-09,7.68954780441439e-08,"BraA09001671","AT1G62540","FMO GS-OX2","flavin-monooxygenase glucosinolate S-oxygenase 2","-","-"
"BraA03001904",4.53342873896388,11.1146703717752,103.293042096885,5.91234598596352e-09,7.75952263845888e-08,"BraA03001904","AT2G34430","LHB1B1","light-harvesting chlorophyll-protein complex II subunit B1","-","YES"
"BraA08000890",4.15341471897208,5.50706879559041,103.250912660558,5.93128172475431e-09,7.7649458586301e-08,"BraA08000890","AT2G06520","PSBX","photosystem II subunit X","-","-"
"BraA08001197",4.79619127656538,6.93709128636909,103.198191897773,5.95507274935925e-09,7.78961137023418e-08,"BraA08001197","AT4G15510","PPD1","Photosystem II reaction center PsbP family protein","-","-"
"BraA05003365",4.5938908886244,5.44702312887657,102.734276863436,6.16904663681479e-09,8.02945557294603e-08,"BraA05003365","AT3G18000","XPL1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA06001935",4.44841456803153,5.88964298198484,102.68754540546,6.19106943976378e-09,8.05146022348123e-08,"BraA06001935","AT1G17650","GLYR2","glyoxylate reductase 2","-","-"
"BraA03000615",3.52781886004481,10.2211246403406,102.545339826989,6.25862402063139e-09,8.10581955462186e-08,"BraA03000615","AT5G13630","GUN5","magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)","-","-"
"BraA05001136",5.52638995760877,3.81394186557529,102.016125940524,6.51730732931238e-09,8.38563762338999e-08,"BraA05001136","AT2G34860","EDA3","DnaJ/Hsp40 cysteine-rich domain superfamily protein","-","-"
"BraA01002939",-3.83270676218189,6.16453273822098,101.855369311157,6.5982186383261e-09,8.47588314226118e-08,"BraA01002939","AT1G58180","BCA6","beta carbonic anhydrase 6","-","-"
"BraA08003076",3.25027145388285,7.68840266247555,101.604294610737,6.72682733142813e-09,8.61998003968673e-08,"BraA08003076","AT1G22740","RABG3B","RAB GTPase homolog G3B","-","-"
"BraA06004855",4.68031470941894,3.37389982664026,101.534241632847,6.7632052423381e-09,8.65250387751482e-08,"BraA06004855","AT5G44030","CESA4","cellulose synthase A4","-","YES"
"BraA10003124",3.29739888985348,3.6171607759056,101.397451198485,6.83487023410417e-09,8.72999334446942e-08,"BraA10003124","AT5G02400","PLL2","pol-like 2","-","-"
"BraA09000476",-6.20648580871264,5.13131867696401,101.285385628365,6.89420986352569e-09,8.79151429598382e-08,"BraA09000476","AT5G49450","bZIP1","basic leucine-zipper 1","YES","-"
"BraA03004311",4.90841099228523,3.49597404165016,101.146391369331,6.96860396869288e-09,8.86257404442873e-08,"BraA03004311","AT3G22840","ELIP1","Chlorophyll A-B binding family protein","-","YES"
"BraA01001750",5.83672735924912,5.63024195366687,100.934397350788,7.08379094833768e-09,8.97508328204845e-08,"BraA01001750","AT4G25830","AT4G25830","Uncharacterized protein family (UPF0497)","-","-"
"BraA04000186",5.22276950552262,3.57078282225334,100.628529592507,7.25372462965217e-09,9.13887996574913e-08,"BraA04000186","AT3G60440","AT3G60440","Phosphoglycerate mutase family protein","-","-"
"BraA08002408",4.36255243917157,9.25451653486888,100.405029232514,7.38075658766262e-09,9.26924067545563e-08,"BraA08002408","AT4G37930","SHM1","serine transhydroxymethyltransferase 1","-","YES"
"BraA03005093",-3.00422091463476,5.03579278654403,100.365625252827,7.40340774554499e-09,9.29027306889123e-08,"BraA03005093","AT4G17730","SYP23","syntaxin of plants 23","-","YES"
"BraA03001333",4.50874432321125,5.10821364872068,100.228862074209,7.48262572136504e-09,9.35982498818762e-08,"BraA03001333","AT5G56850","AT5G56850","hypothetical protein","-","-"
"BraA09000417",-3.49182189892982,4.15294200732959,100.188351141054,7.50627126015537e-09,9.36964324699611e-08,"BraA09000417","AT3G30390","AT3G30390","Transmembrane amino acid transporter family protein","-","-"
"BraA06000753",-4.22514523751713,5.79839370965239,100.04551551242,7.59030579244961e-09,9.46442566957109e-08,"BraA06000753","AT1G53580","GLY3","glyoxalase II 3","-","-"
"BraA08001086",3.66865174839447,8.03509197807424,99.8242166599739,7.72257160163997e-09,9.59134859695395e-08,"BraA08001086","AT1G31330","PSAF","photosystem I subunit F","-","YES"
"BraA07003770",3.86361093293809,7.96822428516019,99.7962620915718,7.73946061282364e-09,9.60474386462088e-08,"BraA07003770","AT1G75350","emb2184","Ribosomal protein L31","-","-"
"BraA06003050",8.73377968466859,3.47292991928407,116.543525505138,7.7508041204094e-09,9.61124142149427e-08,"BraA06003050","AT5G62730","AT5G62730","Major facilitator superfamily protein","-","-"
"BraA02000250",-3.96784431509807,5.56706703460968,99.1553220912209,8.13815649743485e-09,9.99703595969046e-08,"BraA02000250","AT5G07440","GDH2","glutamate dehydrogenase 2","-","YES"
"BraA10003140",3.03467776499092,7.66722518139307,98.9887490990663,8.24546757284725e-09,1.00973290059396e-07,"BraA10003140","AT5G02160","AT5G02160","transmembrane protein","-","YES"
"BraA04002479",3.03562374904256,9.20815418962482,98.7327114514123,8.41348870138814e-09,1.02870752296071e-07,"BraA04002479","AT2G33800","EMB3113","Ribosomal protein S5 family protein","-","-"
"BraA01003986",-3.15264105003061,4.10031828935907,98.7108368743838,8.42801878509594e-09,1.02968403417911e-07,"BraA01003986","AT3G15358","AT3G15358","transmembrane protein","-","-"
"BraA03000503",-3.73118330076155,7.60854054565938,98.4776413425713,8.58466031624643e-09,1.04603955075005e-07,"BraA03000503","AT5G11520","ASP3","aspartate aminotransferase 3","-","YES"
"BraA05000201",7.50132803451631,3.97799692499362,98.312185509276,8.69775847331413e-09,1.05661319043121e-07,"BraA05000201","AT2G46650","CB5-C","cytochrome B5 isoform C","-","-"
"BraA06001282",5.395161926602,4.47408808474516,98.2647278860823,8.73050272807679e-09,1.05765005604448e-07,"BraA06001282","AT1G09340","CRB","chloroplast RNA binding protein","-","YES"
"BraA09001072",-3.30993219625684,6.82227277793371,98.1554046485111,8.80645395097861e-09,1.06195814183735e-07,"BraA09001072","AT2G14170","ALDH6B2","aldehyde dehydrogenase 6B2","-","-"
"BraA02003538",3.42018319517544,3.9833305377817,98.048945363144,8.88112058945012e-09,1.06845040975219e-07,"BraA02003538","AT2G03350","AT2G03350","DUF538 family protein (Protein of unknown function, DUF538)","-","-"
"BraA10003068",-3.46999965690977,5.24135723707968,97.9903252295936,8.9225342688098e-09,1.07261267573714e-07,"BraA10003068","AT5G03230","AT5G03230","senescence regulator (Protein of unknown function, DUF584)","-","-"
"BraA02003402",4.50587721562054,3.46135014804397,97.6837198456458,9.14266436746904e-09,1.09406058164633e-07,"BraA02003402","AT2G02130","LCR68","low-molecular-weight cysteine-rich 68","-","-"
"BraA07001531",3.34509129996491,5.26299375983298,97.2480831946277,9.46586800468502e-09,1.12759196761335e-07,"BraA07001531","AT4G10480","AT4G10480","Nascent polypeptide-associated complex (NAC), alpha subunit family protein","-","-"
"BraA05003073",8.54443120925525,6.25620934029638,96.9663847847609,9.6816039223314e-09,1.15026894824404e-07,"BraA05003073","AT3G19710","BCAT4","branched-chain aminotransferase4","-","-"
"BraA09003712",4.13344294856241,8.6276240664264,96.961393815246,9.68547506623891e-09,1.15026894824404e-07,"BraA09003712","AT1G30380","PSAK","photosystem I subunit K","-","YES"
"BraA09001123",10.0428042054526,2.59476698478491,123.687834442726,9.88207881187001e-09,1.16657458502315e-07,"BraA09001123","AT4G34950","AT4G34950","Major facilitator superfamily protein","-","-"
"BraA09006753",-5.28789676488862,9.24291788011929,96.6670795898338,9.91681934458365e-09,1.16979811998777e-07,"BraA09006753","AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase","-","-"
"BraA04001173",4.56055874368483,11.9094838426104,96.5632099395283,9.99992389867785e-09,1.17695439393863e-07,"BraA04001173","AT5G38430","RBCS1B","Ribulose bisphosphate carboxylase (small chain) family protein","-","YES"
"BraA07003782",-3.26372606114853,3.25686461362107,96.541073250534,1.00177348398169e-08,1.17816947264095e-07,"BraA07003782","AT1G75540","BBX21","salt tolerance homolog2","YES","-"
"BraA03000990",3.3264084413086,7.59754966888574,96.3151443781097,1.02015413297872e-08,1.19621053923645e-07,"BraA03000990","AT5G19940","AT5G19940","Plastid-lipid associated protein PAP / fibrillin family protein","-","-"
"BraA02000880",3.8414198603899,6.78950387390285,96.2586044784318,1.02481231545737e-08,1.199884419348e-07,"BraA02000880","AT5G19190","AT5G19190","hypothetical protein","-","-"
"BraA03004219",5.19238518601533,8.51843217949035,96.200846419691,1.02959523873319e-08,1.20306509939134e-07,"BraA03004219","AT3G21055","PSBTN","photosystem II subunit T","-","-"
"BraA08000973",6.8038443916822,3.14801400927491,96.1889068939035,1.03058703226965e-08,1.20306509939134e-07,"BraA08000973","AT5G41050","AT5G41050","Pollen Ole e 1 allergen and extensin family protein","-","-"
"BraA02003699",3.35775983171037,7.34039291932772,96.0590589697182,1.04144197114872e-08,1.21275528638164e-07,"BraA02003699","AT3G27160","GHS1","Ribosomal protein S21 family protein","-","-"
"BraA08001298",3.02434021128081,8.4422009053277,96.0242468448782,1.04437369187427e-08,1.21299361206599e-07,"BraA08001298","AT4G16980","AT4G16980","arabinogalactan-protein family","-","-"
"BraA09006613",3.63669356355159,3.22014758864988,96.0144849776676,1.04519743542137e-08,1.21299361206599e-07,"BraA09006613","AT1G08980","AMI1","amidase 1","-","YES"
"BraA02000405",-3.650257921676,5.5925707411947,96.0137574317898,1.04525885737258e-08,1.21299361206599e-07,"BraA02000405","AT5G11090","AT5G11090","serine-rich protein-like protein","-","-"
"BraA03004240",-7.02163269371205,2.25324857951386,95.9594318026995,1.04985654936903e-08,1.21653480566061e-07,"BraA03004240","AT3G21330","AT3G21330","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA09006751",3.78364418474004,9.57080011407129,95.9019986240312,1.05474165332344e-08,1.21989087229027e-07,"BraA09006751","AT1G06680","PSBP-1","photosystem II subunit P-1","-","-"
"BraA05004539",-3.53396710156192,6.47255937137853,95.8945118907101,1.05538030961937e-08,1.21989087229027e-07,"BraA05004539","AT3G03870","AT3G03870","transmembrane protein","-","-"
"BraA06002572",3.10575617738439,4.05996024774692,95.6737830743423,1.07440376205593e-08,1.23407427735124e-07,"BraA06002572","AT3G47590","AT3G47590","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05004568",6.64718060255611,2.74719220046513,95.6395308688191,1.07738973481526e-08,1.23660137615266e-07,"BraA05004568","AT3G03480","CHAT","acetyl CoA:(Z)-3-hexen-1-ol acetyltransferase","-","-"
"BraA06004211",4.62011945121109,9.92805380237056,95.4721431779567,1.09211499824714e-08,1.25167673797648e-07,"BraA06004211","AT3G27690","LHCB2.3","photosystem II light harvesting complex protein 2.3","-","-"
"BraA07000643",6.51886350090284,5.47874467009543,95.3485305328155,1.1031326675308e-08,1.26063149282968e-07,"BraA07000643","AT2G05790","AT2G05790","O-Glycosyl hydrolases family 17 protein","-","-"
"BraA03004408",9.31859365733748,6.02713491775768,95.3224545120683,1.10547255629349e-08,1.26235439283954e-07,"BraA03004408","AT3G25180","CYP82G1","cytochrome P450, family 82, subfamily G, polypeptide 1","-","-"
"BraA04000874",3.67360735796775,7.59405566399957,95.3138627409772,1.10624473037985e-08,1.26235439283954e-07,"BraA04000874","AT4G13930","SHM4","serine hydroxymethyltransferase 4","-","-"
"BraA01001161",3.09243956393754,3.436094540335,95.2740922946906,1.10982685135382e-08,1.26513702400484e-07,"BraA01001161","AT4G19450","AT4G19450","Major facilitator superfamily protein","-","-"
"BraA09000349",5.09506423902822,5.23762013408627,95.2600448801441,1.11109517486952e-08,1.26513702400484e-07,"BraA09000349","AT3G27850","RPL12-C","ribosomal protein L12-C","-","YES"
"BraA08002719",4.76210688351339,7.37683036744462,95.2038727093251,1.11618298674699e-08,1.26817729093507e-07,"BraA08002719","AT1G30380","PSAK","photosystem I subunit K","-","YES"
"BraA10000984",3.43883740773738,3.56426753327284,95.1395826635395,1.12203782333249e-08,1.27390960952093e-07,"BraA10000984","AT5G54180","PTAC15","plastid transcriptionally active 15","-","-"
"BraA06004117",3.3326542329753,4.66697857378549,94.9784244053814,1.13686468808539e-08,1.28517979394481e-07,"BraA06004117","AT3G29185","AT3G29185","glutamate NMDA receptor subunit epsilon-1, putative (DUF3598)","-","-"
"BraA09003235",-4.03061997019408,4.93192972141769,94.936527117542,1.14075483035034e-08,1.28792515087364e-07,"BraA09003235","AT1G34630","AT1G34630","transmembrane protein","-","-"
"BraA08000233",5.64072792911878,4.67259135796187,94.7800143603287,1.15541814151533e-08,1.29868999106324e-07,"BraA08000233","AT1G52030","MBP2","myrosinase-binding protein 2","-","-"
"BraA02003931",3.79286527835176,5.75405087246498,94.7444739308878,1.1587768985925e-08,1.3006072236984e-07,"BraA02003931","AT5G49030","OVA2","tRNA synthetase class I (I, L, M and V) family protein","-","-"
"BraA03003763",3.2277980420007,5.39184087583989,94.6649982512476,1.16632703415749e-08,1.30535719839988e-07,"BraA03003763","AT3G11945","HST","homogentisate prenyltransferase","-","-"
"BraA05002595",3.3658382836926,6.79333100604799,94.6357572273575,1.16911863305599e-08,1.3075515856268e-07,"BraA05002595","AT3G21760","HYR1","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA07000879",5.84609293831697,3.26055210580406,94.5960199689534,1.17292418201818e-08,1.31087606024418e-07,"BraA07000879","AT3G23760","AT3G23760","transferring glycosyl group transferase","-","-"
"BraA03002236",5.49215857179695,3.64702673714022,94.5320063533652,1.17908355972301e-08,1.31589070182988e-07,"BraA03002236","AT2G40130","AT2G40130","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA09005305",-6.30883967967604,4.53943907100983,109.544238290611,1.20888949319458e-08,1.34343821079873e-07,"BraA09005305","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA02001476",9.20986424805112,6.51642155514976,94.0935773059053,1.22224640157756e-08,1.35732317397491e-07,"BraA02001476","AT3G02020","AK3","aspartate kinase 3","-","-"
"BraA02002869",3.13993179500969,7.94949251400438,94.0522574522351,1.22640384608099e-08,1.36002050189785e-07,"BraA02002869","AT1G64860","SIGA","sigma factor A","-","YES"
"BraA08002858",5.3130204360495,2.56401599742577,93.948949193311,1.23686714521709e-08,1.36776819375518e-07,"BraA08002858","AT1G27950","LTPG1","glycosylphosphatidylinositol-anchored lipid protein transfer 1","-","-"
"BraA09003434",3.2422953213196,7.92486985689742,93.8245812470539,1.24959501957034e-08,1.37990366511992e-07,"BraA09003434","AT1G32990","PRPL11","plastid ribosomal protein l11","-","-"
"BraA02001011",3.87013390577246,3.18802675941668,93.6846393792228,1.26409077188977e-08,1.39297845843539e-07,"BraA02001011","AT5G21100","AT5G21100","Plant L-ascorbate oxidase","-","-"
"BraA10001898",-3.05802873764582,4.83291935511088,93.6722246852893,1.26538571920879e-08,1.39342964852831e-07,"BraA10001898","AT5G18630","AT5G18630","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05004393",-8.64796014281996,3.38922583057524,207.715992168302,1.26829206658702e-08,1.39565342376317e-07,"BraA05004393","AT3G05960","STP6","sugar transporter 6","-","-"
"BraA06004798",3.23239499503569,8.28290286881212,93.4665252694756,1.28705737756144e-08,1.41531340973493e-07,"BraA06004798","AT5G44720","AT5G44720","Molybdenum cofactor sulfurase family protein","-","-"
