"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA08003974",-3.67252085588308,6.43396132287457,93.6363718579176,1.26913371282164e-08,1.47668220813538e-07,"BraA08003974","AT1G03630","POR C","protochlorophyllide oxidoreductase C","-","YES"
"BraA03003819",-3.83711776921518,5.33697001041547,93.6133606902054,1.2715457498878e-08,1.47668220813538e-07,"BraA03003819","AT3G13000","AT3G13000","ubiquinone biosynthesis protein (Protein of unknown function, DUF547)","-","-"
"BraA03004313",-6.64535539231724,8.05309975761479,93.4325772108971,1.2906734418159e-08,1.49558448309389e-07,"BraA03004313","AT3G22890","APS1","ATP sulfurylase 1","-","-"
"BraA04002167",-7.96319997768855,7.05207784751618,93.2707129414871,1.30807054259778e-08,1.51351456311167e-07,"BraA04002167","AT2G29670","AT2G29670","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA05004393",9.89901170052651,3.38922583057524,205.951692226336,1.32782671216371e-08,1.5281238540789e-07,"BraA05004393","AT3G05960","STP6","sugar transporter 6","-","-"
"BraA07001988",-6.34484851015029,3.53438225411233,92.8366991476186,1.35601602571792e-08,1.55413460893644e-07,"BraA07001988","AT3G55110","ABCG18","ABC-2 type transporter family protein","-","-"
"BraA07003979",3.2118822489407,2.62353376666795,92.75524126279,1.36523025700131e-08,1.56128367181487e-07,"BraA07003979","AT1G77890","AT1G77890","DNA-directed RNA polymerase II protein","-","-"
"BraA04000124",-3.23917729391594,10.110906087336,92.5800036796526,1.38528890873965e-08,1.58192353177991e-07,"BraA04000124","AT3G61470","LHCA2","photosystem I light harvesting complex protein","-","-"
"BraA08002408",-4.14500842469222,9.25451653486888,92.1590706556436,1.43482064613901e-08,1.62434084083766e-07,"BraA08002408","AT4G37930","SHM1","serine transhydroxymethyltransferase 1","-","YES"
"BraA04001271",11.1405170480743,3.71807179245589,116.863626517434,1.45645972573548e-08,1.64558173685459e-07,"BraA04001271","AT5G39520","AT5G39520","hypothetical protein (DUF1997)","-","-"
"BraA04002234",-3.88772599639043,3.21588532353898,91.9764872746361,1.4569138739112e-08,1.64558173685459e-07,"BraA04002234","AT2G30695","AT2G30695","bacterial trigger factor","-","-"
"BraA04002720",-3.28033023120745,6.70130260854427,91.7796264039145,1.48115850843763e-08,1.66720388331721e-07,"BraA04002720","AT2G37660","AT2G37660","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA07003770",-3.66954864633415,7.96822428516019,91.6607889942729,1.49601055491393e-08,1.68031563826735e-07,"BraA07003770","AT1G75350","emb2184","Ribosomal protein L31","-","-"
"BraA09000117",-4.53188817859791,8.57979123518449,91.5580076099734,1.50898927972008e-08,1.69249396754327e-07,"BraA09000117","AT4G00780","AT4G00780","TRAF-like family protein","-","-"
"BraA08002898",5.03748822467289,2.25917581137877,91.5149334273219,1.51446558153978e-08,1.69499504915434e-07,"BraA08002898","AT5G13090","AT5G13090","hypothetical protein","-","-"
"BraA09006646",-3.89526319957987,10.0894176230242,91.4392499961942,1.52414119904059e-08,1.70461164947425e-07,"BraA09006646","AT1G08380","PSAO","photosystem I subunit O","-","YES"
"BraA05000484",-4.9925445990779,5.27926956942802,91.3572198396061,1.53470572547779e-08,1.71313151377826e-07,"BraA05000484","AT4G04020","FIB","fibrillin","-","YES"
"BraA10002045",3.01839056597324,5.1022170782104,91.206977462891,1.5542665174421e-08,1.73026635052099e-07,"BraA10002045","AT3G03050","CSLD3","cellulose synthase-like D3","-","-"
"BraA02000250",3.73213023457335,5.56706703460968,90.9196126785309,1.5924551810587e-08,1.76719849993933e-07,"BraA02000250","AT5G07440","GDH2","glutamate dehydrogenase 2","-","YES"
"BraA04002321",-3.31746407907027,5.79461700744028,90.7779095314563,1.61166882975999e-08,1.78223617042187e-07,"BraA04002321","AT2G31360","ADS2","16:0delta9 desaturase 2","-","-"
"BraA07001673",-3.14649269865228,3.81963513437451,90.7112602422907,1.62079468657471e-08,1.78730379733284e-07,"BraA07001673","AT5G67100","ICU2","DNA-directed DNA polymerase","-","YES"
"BraA09005529",-3.86359450814733,6.37821038626801,90.5507252085083,1.64301197709045e-08,1.80593161309951e-07,"BraA09005529","AT3G62930","AT3G62930","Thioredoxin superfamily protein","-","-"
"BraA06002805",-3.69814614289975,3.88090862762716,90.4824766579771,1.65255944004289e-08,1.81343621677231e-07,"BraA06002805","AT3G47650","AT3G47650","DnaJ/Hsp40 cysteine-rich domain superfamily protein","-","-"
"BraA02000260",4.51094940322898,2.66594167105826,90.3661845814894,1.66896996259342e-08,1.82762083029715e-07,"BraA02000260","AT5G07680","NAC080","NAC domain containing protein 80","YES","YES"
"BraA04003331",-4.36496928077354,4.71388476665628,90.2332863740443,1.6879455993547e-08,1.84711487840373e-07,"BraA04003331","AT2G47910","CRR6","chlororespiratory reduction 6","-","-"
"BraA03004471",-5.29876328583069,3.98065703946326,90.0642498561521,1.71242790140714e-08,1.87130315670436e-07,"BraA03004471","AT2G07690","MCM5","Minichromosome maintenance (MCM2/3/5) family protein","-","YES"
"BraA06000717",3.00273113975555,6.20267278479552,89.7581712155631,1.7577675801673e-08,1.91552843777788e-07,"BraA06000717","AT1G54095","AT1G54095","DUF1677 family protein, putative (DUF1677)","-","-"
"BraA07000643",-6.32960356810227,5.47874467009543,89.6761179020514,1.77014747574e-08,1.92223289243124e-07,"BraA07000643","AT2G05790","AT2G05790","O-Glycosyl hydrolases family 17 protein","-","-"
"BraA08000149",4.28219700393927,3.29816605134734,89.6688467979091,1.771249170072e-08,1.92223289243124e-07,"BraA08000149","AT1G53580","GLY3","glyoxalase II 3","-","-"
"BraA09006919",-4.80133655736437,4.55840433459273,89.4634765569957,1.80268259725105e-08,1.94962291067646e-07,"BraA09006919","AT1G03055","D27","beta-carotene isomerase D27-like protein","-","-"
"BraA06002206",-5.36254379993657,8.85248616895446,89.3538492489432,1.81971487388731e-08,1.96264792703843e-07,"BraA06002206","AT1G20340","DRT112","Cupredoxin superfamily protein","-","YES"
"BraA05001347",-5.57323834726924,3.69158717187717,89.3370611478263,1.82233889169002e-08,1.96413183559138e-07,"BraA05001347","AT2G32290","BAM6","beta-amylase 6","-","-"
"BraA09003291",6.76959350583894,3.36085074086328,89.2154994139499,1.84146499796373e-08,1.98203099917628e-07,"BraA09003291","AT3G01970","WRKY45","WRKY DNA-binding protein 45","YES","-"
"BraA04000874",-3.52943122979096,7.59405566399957,89.1852552685809,1.84625803566341e-08,1.98583160965136e-07,"BraA04000874","AT4G13930","SHM4","serine hydroxymethyltransferase 4","-","-"
"BraA09001072",3.12666946895671,6.82227277793371,89.1111106217711,1.85806701300244e-08,1.99580494993901e-07,"BraA09001072","AT2G14170","ALDH6B2","aldehyde dehydrogenase 6B2","-","-"
"BraA06003872",3.98875925214898,8.41499750415605,88.8299024717404,1.9036226268028e-08,2.03363242738418e-07,"BraA06003872","AT5G28050","AT5G28050","Cytidine/deoxycytidylate deaminase family protein","-","-"
"BraA09004668",-5.54793045554046,6.69223199599381,88.671925655259,1.92975753736005e-08,2.04903269958825e-07,"BraA09004668","AT3G52720","ACA1","alpha carbonic anhydrase 1","-","-"
"BraA08000335",-3.21525065626294,8.45346613201754,88.5298755955353,1.95359784015165e-08,2.06876282722923e-07,"BraA08000335","AT3G19320","AT3G19320","Leucine-rich repeat (LRR) family protein","-","-"
"BraA08001744",-6.04960391044798,3.021225256895,88.5200202217975,1.95526395256844e-08,2.06913473823921e-07,"BraA08001744","AT4G33790","CER4","Jojoba acyl CoA reductase-related male sterility protein","-","-"
"BraA09004600",4.43672684639925,8.75508727612716,88.4586042986686,1.96568228917162e-08,2.07736578256578e-07,"BraA09004600","AT3G51840","ACX4","acyl-CoA oxidase 4","-","-"
"BraA10002294",-3.08855315486649,8.69146605328037,88.4188254087813,1.97246307065271e-08,2.08313281072423e-07,"BraA10002294","AT5G13500","AT5G13500","Hyp O-arabinosyltransferase-like protein","-","-"
"BraA08000233",-5.46030726815675,4.67259135796187,88.4026449545915,1.97522864183742e-08,2.08465445392043e-07,"BraA08000233","AT1G52030","MBP2","myrosinase-binding protein 2","-","-"
"BraA05004568",-6.41665221566255,2.74719220046513,88.2644115493502,1.99903172488704e-08,2.10132018856529e-07,"BraA05004568","AT3G03480","CHAT","acetyl CoA:(Z)-3-hexen-1-ol acetyltransferase","-","-"
"BraA02003018",-4.40810372085476,7.65471268487665,88.1634142486763,2.0166241510473e-08,2.11498722981902e-07,"BraA02003018","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES"
"BraA07000983",3.3496625059662,5.94821160975885,88.1052103572683,2.02684049515218e-08,2.12292725618481e-07,"BraA07000983","AT1G30820","AT1G30820","CTP synthase family protein","-","-"
"BraA09000144",-4.3414108666109,3.37349053952031,88.0038941503562,2.04476147103907e-08,2.13796455204457e-07,"BraA09000144","AT4G01883","AT4G01883","Polyketide cyclase / dehydrase and lipid transport protein","-","-"
"BraA07002482",-3.24065734703325,4.90634314425948,87.9779084992662,2.04938613503506e-08,2.1413771727033e-07,"BraA07002482","AT1G78995","AT1G78995","hypothetical protein","-","YES"
"BraA04002679",4.05509107203405,4.71158802474969,87.9323020622974,2.05753079183836e-08,2.14551134146547e-07,"BraA04002679","AT2G37110","AT2G37110","PLAC8 family protein","-","-"
"BraA05001456",-5.42970745856586,4.27240090668472,87.9293597056145,2.0580574865202e-08,2.14551134146547e-07,"BraA05001456","AT2G31380","STH","salt tolerance homologue","YES","-"
"BraA08002956",-3.08290808688515,4.19004759585244,87.8815389807921,2.06663861091547e-08,2.15225845012349e-07,"BraA08002956","AT1G26090","AT1G26090","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA09003434",-3.12449585437667,7.92486985689742,87.8646441426888,2.0696797657625e-08,2.15400005251578e-07,"BraA09003434","AT1G32990","PRPL11","plastid ribosomal protein l11","-","-"
"BraA03004246",-6.37948911588357,3.26552933817105,87.8313066775459,2.07569525129288e-08,2.15598286959371e-07,"BraA03004246","AT3G21460","AT3G21460","Glutaredoxin family protein","-","-"
"BraA09004772",-3.66491646442306,5.18501001547686,87.6588829610611,2.10711901790846e-08,2.18281737555902e-07,"BraA09004772","AT3G53900","UPP","uracil phosphoribosyltransferase","-","-"
"BraA06000897",-3.39138474786895,7.91864396315164,87.6356284052979,2.11139734534139e-08,2.18441476832953e-07,"BraA06000897","AT1G51610","AT1G51610","Cation efflux family protein","-","-"
"BraA07003294",-5.26006433846197,5.96950718223303,87.4623108221172,2.14358926709257e-08,2.20968287688899e-07,"BraA07003294","AT1G69530","EXPA1","expansin A1","-","YES"
"BraA02003270",3.94329933862086,4.75722085261433,87.2711501843443,2.17972835597394e-08,2.24086077126812e-07,"BraA02003270","AT5G47650","NUDT2","nudix hydrolase homolog 2","-","-"
"BraA10000067",-4.16227216116352,4.80831221749755,87.2519340496386,2.18339841516478e-08,2.24181676037289e-07,"BraA10000067","AT1G01300","AT1G01300","Eukaryotic aspartyl protease family protein","-","-"
"BraA06000163",-3.13349800794034,3.65819954948483,87.0941838131048,2.21378737668785e-08,2.26208819217922e-07,"BraA06000163","AT5G46290","KASI","3-ketoacyl-acyl carrier protein synthase I","-","-"
"BraA05003496",-5.92134625404669,5.78782778927682,86.9421414966637,2.243521465144e-08,2.28505202430459e-07,"BraA05003496","AT3G16250","PnsB3","NDH-dependent cyclic electron flow 1","-","-"
"BraA07003954",-3.16499465891759,6.69587265298722,86.896457017163,2.25254210020206e-08,2.29275565904137e-07,"BraA07003954","AT1G77490","TAPX","thylakoidal ascorbate peroxidase","-","YES"
"BraA02000894",-5.05524746846728,3.45413655043722,86.8729788016278,2.25719364352328e-08,2.2960051179368e-07,"BraA02000894","AT5G19370","AT5G19370","rhodanese-like domain-containing protein / PPIC-type PPIASE domain-containing protein","-","-"
"BraA03005580",-3.44265379760373,5.68368532633782,86.7066004421913,2.2904637980545e-08,2.3178609856068e-07,"BraA03005580","AT4G25290","AT4G25290","DNA photolyase","-","-"
"BraA06001363",-3.49586502969961,3.41460866520143,86.6886748125413,2.29408067726066e-08,2.31974427379848e-07,"BraA06001363","AT1G10155","PP2-A10","phloem protein 2-A10","-","-"
"BraA05002593",-3.82582195204505,2.82590011569908,86.6377797146054,2.30438443616037e-08,2.32604533911949e-07,"BraA05002593","AT3G21780","UGT71B6","UDP-glucosyl transferase 71B6","-","-"
"BraA05003527",-6.78690526561831,6.47627929180389,86.4296242950945,2.34706342581282e-08,2.36146995323469e-07,"BraA05003527","AT3G15840","PIFI","post-illumination chlorophyll fluorescence increase","-","-"
"BraA03002830",-5.91122989399609,8.83993638278179,86.3843370127028,2.35646458402544e-08,2.36941384627632e-07,"BraA03002830","AT4G09010","TL29","ascorbate peroxidase 4","-","-"
"BraA09000417",3.1884734659976,4.15294200732959,86.3744363271532,2.35852542181342e-08,2.36997164991418e-07,"BraA09000417","AT3G30390","AT3G30390","Transmembrane amino acid transporter family protein","-","-"
"BraA08002502",-4.06404661161953,10.2172237771954,86.0939725773452,2.41774309537828e-08,2.42192724358463e-07,"BraA08002502","AT4G38970","FBA2","fructose-bisphosphate aldolase 2","-","YES"
"BraA04000666",-8.95740268085276,3.18786088825957,135.136974285557,2.41792558443789e-08,2.42192724358463e-07,"BraA04000666","AT3G52740","AT3G52740","hypothetical protein","-","-"
"BraA04000752",-4.43745634325738,9.12052782458627,86.0092955873634,2.43594477640646e-08,2.43687393525315e-07,"BraA04000752","AT3G52150","PSRP2","RNA-binding (RRM/RBD/RNP motifs) family protein","-","YES"
"BraA07003034",-10.7523574412547,4.64179490384671,108.251359572187,2.44831507364815e-08,2.44733355463016e-07,"BraA07003034","AT1G65980","TPX1","thioredoxin-dependent peroxidase 1","-","-"
"BraA09002287",-5.03199681828869,4.45197604521174,85.9466392459576,2.44951089765029e-08,2.44733355463016e-07,"BraA09002287","AT5G46240","KAT1","1","-","-"
"BraA06004855",-4.29704869255543,3.37389982664026,85.8982594056051,2.46004328005659e-08,2.45318384378774e-07,"BraA06004855","AT5G44030","CESA4","cellulose synthase A4","-","YES"
"BraA02000554",4.52404181278531,4.34102599988189,85.8458403459742,2.47151175721276e-08,2.46305946874605e-07,"BraA02000554","AT5G13800","PPH","pheophytinase","-","-"
"BraA02000531",-3.20927852352934,9.84947957963499,85.8055436744344,2.48036837551596e-08,2.46568348226869e-07,"BraA02000531","AT5G13510","EMB3136","Ribosomal protein L10 family protein","-","YES"
"BraA06004202",3.12228430122206,4.21485675557263,85.5969928998646,2.52677114641679e-08,2.50228261548235e-07,"BraA06004202","AT3G27870","AT3G27870","ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein","-","-"
"BraA07001963",-5.30298142263304,8.27480744446008,85.5865341445383,2.52912346316611e-08,2.50303690669068e-07,"BraA07001963","AT3G54600","DJ1F","Class I glutamine amidotransferase-like superfamily protein","-","-"
"BraA05003403",-4.30510233205809,5.11068837506549,85.5379333396379,2.54008637320742e-08,2.51160581423531e-07,"BraA05003403","AT3G17640","AT3G17640","Leucine-rich repeat (LRR) family protein","-","-"
"BraA07003458",-3.08300921647315,4.30096419733608,85.5240630622837,2.54322476242156e-08,2.51225265922572e-07,"BraA07003458","AT5G26780","SHM2","serine hydroxymethyltransferase 2","-","-"
"BraA04002971",-5.86486081572432,3.36763371214401,85.4920740408395,2.55047924569266e-08,2.51625964954355e-07,"BraA04002971","AT2G41120","AT2G41120","DUF309 domain protein","-","-"
"BraA10003061",-3.1071026395696,5.30572932603905,85.4702049096199,2.55545194873106e-08,2.51958595646816e-07,"BraA10003061","AT5G03300","ADK2","adenosine kinase 2","-","-"
"BraA09003891",3.58594355782014,9.69649328739835,85.4129782641587,2.56851538536056e-08,2.52974433138237e-07,"BraA09003891","AT1G28330","DYL1","dormancy-associated protein-like 1","-","-"
"BraA08003166",11.1417654002902,2.49669791392537,153.898096348627,2.56897015858479e-08,2.52974433138237e-07,"BraA08003166","AT1G20900","ESC","Putative AT-hook DNA-binding family protein","-","YES"
"BraA04002068",5.20853246080916,3.43899273881013,85.1301554958643,2.63417440048322e-08,2.5826397735828e-07,"BraA04002068","AT2G28570","AT2G28570","hypothetical protein","-","-"
"BraA01002939",3.43711619735321,6.16453273822098,84.9458638863452,2.67796009945349e-08,2.61579020018622e-07,"BraA01002939","AT1G58180","BCA6","beta carbonic anhydrase 6","-","-"
"BraA10000542",4.31471559686817,3.43291625004186,84.8956018231774,2.69004154361361e-08,2.62138920273659e-07,"BraA10000542","AT1G06800","PLA-I{gamma}1","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05002434",4.70034930607036,2.34447767860275,84.8259342988333,2.70688758311761e-08,2.63467169181453e-07,"BraA05002434","AT1G72450","JAZ6","jasmonate-zim-domain protein 6","-","YES"
"BraA07001735",-3.2372558474259,4.11677618303269,84.637304367097,2.75308993810237e-08,2.67258625946816e-07,"BraA07001735","AT5G66530","AT5G66530","Galactose mutarotase-like superfamily protein","-","-"
"BraA05001640",-9.38769905592166,2.51903419883371,106.2179363603,2.78253273722747e-08,2.69451908633917e-07,"BraA05001640","AT5G37300","WSD1","O-acyltransferase (WSD1-like) family protein","-","-"
"BraA09001455",4.03576415073758,5.27270381418729,84.2166782676716,2.85930049318312e-08,2.74856154921989e-07,"BraA09001455","AT1G64230","UBC28","ubiquitin-conjugating enzyme 28","-","-"
"BraA05003937",-3.65701041579032,5.596882015774,83.8846555443767,2.94635179250503e-08,2.81333688148418e-07,"BraA05003937","AT3G11700","FLA18","FASCICLIN-like arabinogalactan protein 18 precursor","-","-"
"BraA07002263",4.00572801790605,5.60727338111801,83.6102566459777,3.02051695935269e-08,2.87195497718271e-07,"BraA07002263","AT3G61070","PEX11E","peroxin 11E","-","-"
