"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA01003332",-2.92150098321675,7.50655840717907,88.3864134901284,1.58575895021088e-08,2.30149064091338e-07,"AT3G23080","AT3G23080","Polyketide cyclase/dehydrase and lipid transport superfamily protein","-","-"
"BraA03006297",-1.5077769348379,4.61233570420136,88.3594390014988,1.58954505792424e-08,2.30550392055896e-07,"AT4G34460","AGB1","GTP binding protein beta 1","-","YES"
"BraA03000922",-1.71428086417014,5.43926628866962,88.3282453117295,1.59393584812684e-08,2.31038852748706e-07,"AT5G18650","AT5G18650","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-"
"BraA10001640",-1.80868460351497,3.67922820100684,88.1963622717935,1.61264850306814e-08,2.33152632168936e-07,"AT5G22350","ELM1","fission ELM1-like protein (DUF1022)","-","-"
"BraA07002342",-1.773139995925,5.93737701667445,88.1815658073396,1.61476307363482e-08,2.33308985872649e-07,"AT3G62660","GATL7","galacturonosyltransferase-like 7","-","-"
"BraA09005460",-1.16993985977725,7.15024353290583,88.1151876066263,1.62428705777652e-08,2.34385141378704e-07,"AT3G62120","AT3G62120","Class II aaRS and biotin synthetases superfamily protein","-","-"
"BraA07000358",-2.85091198864659,3.0011376182691,88.0543723442787,1.63306746884101e-08,2.35201292403294e-07,"AT1G15440","PWP2","periodic tryptophan protein 2","-","-"
"BraA08003319",-1.51892748851014,3.7417665069636,87.9547995895932,1.6475572743484e-08,2.36835047273138e-07,"AT3G24610","AT3G24610","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA02001373",-1.82433894176922,4.26302434949193,87.5781883442198,1.70366279680993e-08,2.43505170508599e-07,"AT5G56930","EMB1789","CCCH-type zinc finger family protein","-","-"
"BraA01001269",-1.70960487234615,5.03650789958429,87.4645490575059,1.7210050420209e-08,2.45517731294744e-07,"AT4G21110","AT4G21110","G10 family protein","-","-"
"BraA01000110",-4.11950183498316,6.72079459549097,87.3072696199314,1.74533033502021e-08,2.478917921746e-07,"AT4G38060","AT4G38060","hypothetical protein","-","-"
"BraA09000475",-6.88144398661747,3.68383133699197,86.8422139974385,1.81951194979611e-08,2.56101423735778e-07,"AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA02003437",-1.95719803950214,3.44040655786749,86.5343650814576,1.87053462115687e-08,2.61562126003626e-07,"AT1G22930","AT1G22930","T-complex protein 11","-","-"
"BraA08003405",-6.81303032303205,2.22306103434504,132.970421035213,1.8782447584894e-08,2.62315407427125e-07,"AT1G15380","GLYI4","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA07003806",-1.62109440862067,5.48001651451028,86.3399431503934,1.90357293181221e-08,2.6552432068632e-07,"AT1G75850","VPS35B","VPS35 homolog B","-","-"
"BraA10002216",-1.60959897689386,4.41421200254283,86.3241472370428,1.90628538487343e-08,2.65738536090103e-07,"AT5G14620","DRM2","domains rearranged methyltransferase 2","-","-"
"BraA02004549",-1.44579759206016,5.20258624577359,86.1998233911875,1.92778406596629e-08,2.68238740367941e-07,"AT5G66240","AT5G66240","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA01003665",-1.69963312505229,5.0918226939831,86.1683743749604,1.93326481776724e-08,2.68835710465748e-07,"AT3G48780","SPT1","serine palmitoyltransferase 1","-","-"
"BraA03004291",-1.52728089784781,5.2304297146463,86.1102398774901,1.94344162599421e-08,2.70084567629705e-07,"AT3G22320","NRPB5","Eukaryotic rpb5 RNA polymerase subunit family protein","-","-"
"BraA03004017",-1.27788429831788,7.31591515735886,86.0369453461178,1.95635689347235e-08,2.71712224632756e-07,"AT3G16640","TCTP","translationally controlled tumor protein","-","YES"
"BraA05001532",-2.41908851831145,6.53950620484596,85.9240972928501,1.97642804343794e-08,2.73826223956804e-07,"AT2G30360","SIP4","SOS3-interacting protein 4","-","-"
"BraA02001641",-1.81285524400203,4.98480688778381,85.9005121827579,1.98065162300765e-08,2.7407509560283e-07,"AT5G52920","PKP-BETA1","plastidic pyruvate kinase beta subunit 1","-","-"
"BraA05004722",-3.68518956119509,4.22100254734363,85.8383789503991,1.99182623613309e-08,2.75284038498124e-07,"AT3G01630","AT3G01630","Major facilitator superfamily protein","-","-"
"BraA06002517",-1.60617713186571,5.44210026760546,85.6328759155736,2.02928581173091e-08,2.797763216503e-07,"AT3G48120","AT3G48120","serine/arginine-rich splicing factor","-","-"
"BraA06001236",-1.72817084974086,4.56421388712845,85.5309464112412,2.04815453667099e-08,2.82052781235187e-07,"AT1G08710","AT1G08710","F-box family protein","-","-"
"BraA09004066",-3.47099339865786,5.23184467282586,85.4023706274729,2.07223342358506e-08,2.84791796582345e-07,"AT1G25560","TEM1","AP2/B3 transcription factor family protein","YES","YES"
"BraA03006410",-1.58492683825099,3.81253819439717,85.2899990361644,2.09353444214915e-08,2.87057002471489e-07,"AT4G36020","CSDP1","cold shock domain protein 1","-","-"
"BraA08003327",-1.76736000940691,3.84565884751998,85.2573611567543,2.09976657207652e-08,2.87736823405365e-07,"AT1G17780","AT1G17780","transmembrane protein","-","-"
"BraA02000859",-2.12995444917323,6.12871755839181,85.2437195137255,2.10237749598455e-08,2.87745399950419e-07,"AT5G18640","AT5G18640","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA06001645",-1.46720013815532,5.24484460449644,85.2253284838244,2.10590311195481e-08,2.87939627025788e-07,"AT1G14570","AT1G14570","UBX domain-containing protein","-","-"
"BraA03001374",-1.93640430818515,3.71151163456422,85.1358170307997,2.12315642713796e-08,2.89187223124587e-07,"AT5G55940","emb2731","Uncharacterized protein family (UPF0172)","-","-"
"BraA05000912",-2.00557294674506,4.88957722427983,85.0047272458248,2.14870699014059e-08,2.92053645272027e-07,"AT2G38000","AT2G38000","chaperone protein dnaJ-like protein","-","-"
"BraA05004063",-3.59043209334506,4.03129976078095,84.9435353441489,2.16075019625122e-08,2.93246524530897e-07,"AT3G10260","AT3G10260","Reticulon family protein","-","-"
"BraA08000064",-2.87936825633528,5.45640433550002,84.9330369216693,2.16282389469955e-08,2.93351663747747e-07,"AT1G55510","BCDH BETA1","branched-chain alpha-keto acid decarboxylase E1 beta subunit","-","-"
"BraA02002175",-1.48607668808921,6.34491668377329,84.8547235802466,2.17836240446057e-08,2.95281861824327e-07,"AT1G70620","AT1G70620","cyclin-like protein","-","-"
"BraA07002974",-1.67620400815066,3.37957638637577,84.8339571564216,2.18250346462821e-08,2.95665721305933e-07,NA,NA,NA,NA,NA
"BraA03001517",-1.21639946771395,6.88042614606556,84.7921329048606,2.19087016677983e-08,2.96621228875233e-07,"AT5G53440","AT5G53440","LOW protein: zinc finger CCCH domain protein","-","-"
"BraA07002362",-1.56585260944529,4.24615049251548,84.7601229934519,2.19729755032377e-08,2.97135153167436e-07,"AT3G63070","AT3G63070","Tudor/PWWP/MBT domain-containing protein","-","-"
"BraA09001941",-1.88315543799062,4.2067877896678,84.7196974022642,2.20544458978988e-08,2.97880114660436e-07,"AT1G56690","AT1G56690","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA02001604",-1.73402259041505,7.12351422626461,84.6678410179177,2.21594428997786e-08,2.98773072295814e-07,"AT5G53300","UBC10","ubiquitin-conjugating enzyme 10","-","-"
"BraA01000928",-2.58077563648918,3.73950196223727,84.6674441045278,2.21602486868657e-08,2.98773072295814e-07,"AT4G28880","ckl3","casein kinase I-like 3","-","-"
"BraA05004392",-2.15195719043175,6.42875182147046,84.5550768716155,2.23896788411011e-08,3.01326649146952e-07,"AT3G05970","LACS6","long-chain acyl-CoA synthetase 6","-","YES"
"BraA05001419",-1.58863976844739,5.57166651823683,84.424668889312,2.26592464939823e-08,3.04410329312078e-07,"AT2G31740","AT2G31740","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA03002365",-2.07081524991054,3.8239705875765,84.2573322902635,2.30104260163488e-08,3.06974883925735e-07,"AT2G42890","ML2","MEI2-like 2","-","-"
"BraA05000595",-1.10779526280285,4.73020729644815,84.2395749572257,2.30480444655225e-08,3.07076099212327e-07,"AT2G44610","RAB6A","Ras-related small GTP-binding family protein","-","-"
"BraA07003979",-2.71086807434175,2.60971175697075,84.1459528682456,2.32475093740413e-08,3.08829053353307e-07,"AT1G77890","AT1G77890","DNA-directed RNA polymerase II protein","-","-"
"BraA01002436",-2.11040765096555,4.02231326953036,84.145727680918,2.32479914404916e-08,3.08829053353307e-07,"AT3G51000","AT3G51000","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05003691",-2.09365909160624,5.8596079483576,84.1228726422766,2.3296975624649e-08,3.09297825121369e-07,"AT3G14230","RAP2.2","related to AP2 2","YES","-"
"BraA07000170",-1.81586001605159,6.24484269241977,83.9492724462639,2.36727964856456e-08,3.12999275781812e-07,"AT2G19110","HMA4","heavy metal atpase 4","-","-"
"BraA08001599",-1.14836059493516,5.61202059345153,83.877698652298,2.38296936164529e-08,3.1452131557005e-07,"AT1G20960","emb1507","U5 small nuclear ribonucleoprotein helicase","-","-"
"BraA09006465",-2.23828772626904,7.90976033939169,83.6957068905482,2.4233847655171e-08,3.18923648949141e-07,"AT1G11910","APA1","aspartic proteinase A1","-","-"
"BraA05002001",-2.06510933624305,3.08322283548887,83.6821412025958,2.42642758228785e-08,3.19127465098667e-07,"AT1G42440","AT1G42440","pre-rRNA-processing TSR1-like protein","-","-"
"BraA09002015",-1.28972191522059,4.61453814115925,83.5958849142306,2.44587429021429e-08,3.21065191486411e-07,"AT5G42400","SDG25","SET domain protein 25","-","-"
"BraA03004631",-1.27465322570809,4.65765216739007,83.5398231287151,2.45860604058867e-08,3.22431476275342e-07,"AT5G23150","HUA2","Tudor/PWWP/MBT domain-containing protein","-","-"
"BraA09001440",-1.48037210415303,5.91821174038591,83.1530198662766,2.54847518357021e-08,3.31904354501535e-07,"AT1G63980","AT1G63980","D111/G-patch domain-containing protein","-","-"
"BraA08003565",-2.11533006566723,5.32912168692407,82.968998728362,2.59250187105029e-08,3.36280699333306e-07,"AT4G26910","AT4G26910","Dihydrolipoamide succinyltransferase","-","-"
"BraA01000519",-4.13332753599774,8.26231898344799,82.9517473017044,2.59667220896768e-08,3.36628292164851e-07,"AT4G33150","AT4G33150","lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme","-","-"
"BraA05003743",-1.65735072004786,6.0564899995226,82.9370720011957,2.60022564281007e-08,3.36702383552636e-07,"AT3G13772","TMN7","transmembrane nine 7","-","-"
"BraA10002204",-2.12427265523153,8.80177055975078,82.9295984227451,2.6020373412028e-08,3.36743892701335e-07,"AT5G14780","FDH","formate dehydrogenase","-","-"
"BraA09002414",-1.47968548053536,5.76549975710771,82.8598830202459,2.61900478459793e-08,3.38358038046767e-07,"AT5G47680","TRM10","tRNA (guanine(9)-N1)-methyltransferase-like protein","-","-"
"BraA02001468",-1.44094451438149,6.21004944418316,82.7367075070137,2.64928358760868e-08,3.41683445225396e-07,"AT5G55100","AT5G55100","SWAP (Suppressor-of-White-APricot)/surp domain-containing protein","-","-"
"BraA06003214",-1.26064406690254,4.75813159161597,82.70785478245,2.65643199683009e-08,3.42409838952134e-07,"AT5G64390","HEN4","RNA-binding KH domain-containing protein","-","-"
"BraA10001135",-2.29256305113664,5.54425872662244,82.6680182377308,2.66633681562156e-08,3.43484166259562e-07,"AT5G55850","NOI","RPM1-interacting protein 4 (RIN4) family protein","-","-"
"BraA08003881",-4.22543989919413,5.08876934681363,82.5392338169267,2.69863806540004e-08,3.47057764413035e-07,"AT1G05680","UGT74E2","Uridine diphosphate glycosyltransferase 74E2","-","-"
"BraA09001859",-2.18944552915435,4.1751188141559,82.3284902241995,2.75243446948472e-08,3.53274931040503e-07,"AT1G59650","CW14","CW14 protein (DUF1336)","-","-"
"BraA02000084",-1.44349827415718,8.12100025585897,82.3139584071813,2.75618751296917e-08,3.53331349675231e-07,"AT5G03040","iqd2","IQ-domain 2","-","-"
"BraA07002989",-1.44705977500081,3.80608602169736,82.3115599131469,2.75680750178345e-08,3.53331349675231e-07,"AT1G67320","EMB2813","DNA primase, large subunit family","-","-"
"BraA07000533",-1.51902047498281,5.00018138622737,82.3045937960346,2.75860905488628e-08,3.53361703269977e-07,"AT2G15430","NRPB3","DNA-directed RNA polymerase family protein","-","-"
"BraA03003759",-1.82197937440271,6.91159325879902,82.171670643266,2.79323606160562e-08,3.57391784584928e-07,"AT3G11900","ANT1","aromatic and neutral transporter 1","-","YES"
"BraA09002046",-1.1472485545543,6.20800804029009,82.1190165937558,2.8070854550376e-08,3.58757276916323e-07,"AT5G42820","U2AF35B","Zinc finger C-x8-C-x5-C-x3-H type family protein","-","-"
"BraA03005666",-2.12569351370885,4.73358256859401,82.0890929834573,2.8149900080198e-08,3.59564023479135e-07,"AT4G26400","AT4G26400","RING/U-box superfamily protein","-","-"
"BraA08003515",-2.14817875538238,5.48512610386319,82.0487829153114,2.82567720034838e-08,3.60725088838143e-07,"AT1G12580","PEPKR1","phosphoenolpyruvate carboxylase-related kinase 1","-","-"
"BraA05004715",-2.17566256300663,5.22951340323892,82.0221706715624,2.83275737083974e-08,3.61117014853623e-07,"AT3G01490","AT3G01490","Protein kinase superfamily protein","-","-"
"BraA08002898",-4.18271757778399,2.24982821958571,82.0192167050336,2.83354448178107e-08,3.61117014853623e-07,"AT5G13090","AT5G13090","hypothetical protein","-","-"
"BraA06002993",-2.98368165580252,3.8745078927629,81.8917240147555,2.86774785433076e-08,3.65269880396794e-07,"AT5G62290","AT5G62290","nucleotide-sensitive chloride conductance regulator (ICln) family protein","-","-"
"BraA08000393",-1.22613778284024,4.80503571323245,81.7670226377267,2.90164499504909e-08,3.6896311330627e-07,"AT1G48950","AT1G48950","C3HC zinc finger-like protein","-","-"
"BraA01000619",-2.75909215060274,5.86148799090411,81.5730802541612,2.95524836477965e-08,3.74724165198309e-07,"AT4G32300","SD2-5","S-domain-2 5","-","-"
"BraA06002711",-1.35892620946912,6.22918584508824,81.3800088565268,3.00970181594618e-08,3.79922281215833e-07,"AT2G11000","MAK10","MAK10 homologue","-","-"
"BraA03004223",-2.07172547744,4.02986705229774,81.3468745637719,3.01915812939822e-08,3.80903061654748e-07,"AT1G51550","AT1G51550","Kelch repeat-containing F-box family protein","-","-"
"BraA06004787",-1.9421201724374,7.04532320115923,81.2476887018066,3.04766226633392e-08,3.83870173470051e-07,"AT5G44790","RAN1","copper-exporting ATPase / responsive-to-antagonist 1 / copper-transporting ATPase (RAN1)","-","-"
"BraA02004054",-1.55907166008482,5.666958431649,81.2385070613079,3.05031592219638e-08,3.83975944654186e-07,"AT5G26760","AT5G26760","RNA polymerase II subunit B1 CTD phosphatase RPAP2-like protein","-","-"
"BraA09003356",-1.45748679547565,5.65645249064956,81.2240345655847,3.05450392276585e-08,3.84179307878754e-07,"AT1G33680","AT1G33680","KH domain-containing protein","-","-"
"BraA07003246",-1.36579404754566,5.59620037127167,81.2161170279056,3.05679776541895e-08,3.84179307878754e-07,"AT1G68910","WIT2","WPP domain-interacting protein 2","-","-"
"BraA09002668",-1.0223908063326,5.56859421212052,81.2152985191418,3.0570350097778e-08,3.84179307878754e-07,"AT4G11740","SAY1","Ubiquitin-like superfamily protein","-","-"
"BraA07000550",-1.38050012454577,4.70070359206184,81.0731632440811,3.09854359591045e-08,3.88409902849404e-07,"AT5G51340","AT5G51340","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA10002178",-2.65139203555782,3.93160845295334,81.0569610313439,3.10331469674911e-08,3.88697480846839e-07,"AT5G15260","AT5G15260","ribosomal protein L34e superfamily protein","-","-"
"BraA03001631",-1.66954774507398,5.5620198986487,81.0358517154805,3.1095430060453e-08,3.88838782562424e-07,"AT5G51300","AT5G51300","splicing factor-like protein","-","-"
"BraA05004003",-1.44852551715453,5.13988025575122,81.0028344006939,3.11931253751487e-08,3.89836386467617e-07,"AT3G10920","MSD1","manganese superoxide dismutase 1","-","YES"
"BraA05000576",-1.66225202474174,5.06108692296169,80.9395636210549,3.13812887628166e-08,3.9197104210768e-07,"AT2G44430","AT2G44430","DNA-binding bromodomain-containing protein","YES","-"
"BraA08002926",-2.08802913776209,5.45160427137254,80.8949323248075,3.15147751138889e-08,3.93217909387129e-07,"AT1G68140","AT1G68140","zinc finger/BTB domain protein, putative (DUF1644)","-","-"
"BraA02002676",-1.97786881875866,6.55307471652296,80.8945446078302,3.15159374746802e-08,3.93217909387129e-07,"AT1G78240","TSD2","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA08003648",-1.30556910303742,6.2280835449538,80.8634918043215,3.16091868828974e-08,3.94163593250398e-07,"AT1G10320","AT1G10320","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
"BraA06001890",-1.79723863764553,4.37220412683534,80.8409849419903,3.16769643118194e-08,3.94790775416013e-07,"AT1G17160","AT1G17160","pfkB-like carbohydrate kinase family protein","-","-"
"BraA07001600",-2.08271579784589,4.44898576524214,80.7544227968568,3.19391417071588e-08,3.97619425122805e-07,"AT1G19910","AVA-P2","ATPase, F0/V0 complex, subunit C protein","-","-"
"BraA03005530",-1.57829270230984,6.21782162955851,80.6884657334375,3.21405233602925e-08,3.99127121616101e-07,"AT4G24520","ATR1","P450 reductase 1","-","YES"
"BraA02002289",-3.55398313685136,2.15232335930893,80.6881960534683,3.21413496331334e-08,3.99127121616101e-07,"AT1G72430","AT1G72430","SAUR-like auxin-responsive protein family","-","-"
"BraA03002555",-4.03046352612851,6.87236959626064,80.6610661457462,3.22245932806982e-08,3.99850543987916e-07,"AT2G46600","AT2G46600","Calcium-binding EF-hand family protein","-","-"
"BraA03002784",-1.37947592277651,5.34449392557137,80.5228568528498,3.26523871365215e-08,4.04713972944054e-07,"AT5G60160","AT5G60160","Zn-dependent exopeptidases superfamily protein","-","-"
"BraA01003932",-1.66137806925185,4.78483696696036,80.4979502657212,3.2730146024139e-08,4.05064241389527e-07,"AT3G15920","AT3G15920","Phox (PX) domain-containing protein","-","-"
