"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA01003409",-2.18304605538942,5.82292153798958,70.4163279664972,9.04198019744224e-08,1.45882509987367e-06,"AT3G22200","POP2","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","YES"
"BraA06004709",-1.7871211074756,4.83813182545755,70.2788921742307,9.17537200369111e-08,1.47277344338723e-06,"AT5G46190","AT5G46190","RNA-binding KH domain-containing protein","-","-"
"BraA09003028",-2.02474118598598,5.24239680542368,70.1348709991581,9.31749716942049e-08,1.49378220455351e-06,"AT4G12570","UPL5","ubiquitin protein ligase 5","-","YES"
"BraA09004513",-4.98200540245348,4.70216417249313,69.9705115232718,9.48267791726702e-08,1.51340858943916e-06,"AT3G51000","AT3G51000","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03000438",-1.50088669936905,4.97558336145143,69.9192497339749,9.53485700357542e-08,1.51927788212931e-06,"AT5G10110","AT5G10110","DNA-directed RNA polymerase subunit beta","-","-"
"BraA09006022",-2.27950714131521,2.89197522772335,69.9145701124622,9.53963617260489e-08,1.51927788212931e-06,"AT1G19025","AT1G19025","DNA repair metallo-beta-lactamase family protein","-","-"
"BraA03002557",-1.72782598881757,3.75870575351393,69.8616215936644,9.59389617700112e-08,1.52684254661886e-06,"AT2G46800","ZAT","zinc transporter","-","-"
"BraA02002175",-1.55537236576021,6.34491668377329,69.812569720927,9.64446799631034e-08,1.53057639325844e-06,"AT1G70620","AT1G70620","cyclin-like protein","-","-"
"BraA07002469",-1.35834936386365,6.77651448009605,69.7609034432633,9.69805454688969e-08,1.53692046198182e-06,"AT1G79280","NUA","nuclear pore anchor","-","-"
"BraA08002812",-1.57244767236903,5.77107932983954,69.7050746148397,9.75632912525616e-08,1.54182771613478e-06,"AT1G28440","HSL1","HAESA-like 1","-","-"
"BraA07002156",-1.64705655009571,3.92150169873789,69.6235449821537,9.84212798621062e-08,1.55277880450308e-06,"AT3G58580","AT3G58580","DNAse I-like superfamily protein","-","-"
"BraA03001517",-1.27137316926641,6.88042614606556,69.4613040941809,1.00153603682939e-07,1.57614552750649e-06,"AT5G53440","AT5G53440","LOW protein: zinc finger CCCH domain protein","-","-"
"BraA01000701",-1.40380661017123,4.01738210191722,69.4145236916216,1.00659349734095e-07,1.58189985737304e-06,"AT4G31430","AT4G31430","flocculation protein","-","-"
"BraA02001824",-1.97849370877247,4.39094774506051,69.2764848819527,1.0216824987918e-07,1.60449623575906e-06,"AT3G20440","EMB2729","Alpha amylase family protein","-","-"
"BraA04002260",-2.87909448904292,3.82636822999864,69.2417665265711,1.02551684781803e-07,1.60828103988018e-06,"AT2G30990","AT2G30990","arginine N-methyltransferase, putative (DUF688)","-","-"
"BraA05001416",-3.2377892076507,3.2161832006118,69.1288183583967,1.03810164874209e-07,1.62575932964927e-06,"AT2G31810","AT2G31810","ACT domain-containing small subunit of acetolactate synthase protein","-","-"
"BraA02001468",-1.52715053162976,6.21004944418316,69.0714015778304,1.04456455266734e-07,1.63474714434419e-06,"AT5G55100","AT5G55100","SWAP (Suppressor-of-White-APricot)/surp domain-containing protein","-","-"
"BraA06001653",-1.29487276367327,7.76348881157459,69.0337794477885,1.04882349508718e-07,1.64027569179735e-06,"AT1G14650","AT1G14650","SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / ubiquitin family protein","-","-"
"BraA01004510",-4.74276028204996,1.99751388210978,68.9905340796715,1.05374276816409e-07,1.64568969110993e-06,"AT3G06860","MFP2","multifunctional protein 2","-","-"
"BraA09006753",-5.11953229729565,9.24960592578098,68.8613122485249,1.06859492235013e-07,1.66773179899329e-06,"AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase","-","-"
"BraA09003502",-1.76516609211583,8.1830397075776,68.8093873469996,1.07462806974435e-07,1.67367763441632e-06,"AT1G32230","RCD1","WWE protein-protein interaction domain protein family","-","-"
"BraA02000859",-2.20931508000045,6.12871755839181,68.7840458052052,1.07758618385265e-07,1.67481960013381e-06,"AT5G18640","AT5G18640","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05003350",-1.28103645295397,6.83029139417741,68.7494890007371,1.08163453061843e-07,1.67837011267965e-06,"AT3G23780","NRPD2A","nuclear RNA polymerase D2A","-","-"
"BraA01000190",-2.11131904865708,8.62885494843874,68.7455232084043,1.08210020106344e-07,1.67837011267965e-06,"AT4G37000","ACD2","accelerated cell death 2 (ACD2)","-","YES"
"BraA05003367",-1.45765712418012,4.19256101486562,68.7339124872131,1.08346482924301e-07,1.67933330396671e-06,"AT3G17970","TOC64-III","translocon at the outer membrane of chloroplasts 64-III","-","-"
"BraA06004451",-1.69262173951847,5.32377404563526,68.6074563875226,1.09845143580136e-07,1.7002281545375e-06,"AT2G02820","MYB88","myb domain protein 88","YES","-"
"BraA09003125",-1.55732199385775,5.19490628265334,68.5703504725792,1.10289238220925e-07,1.70593278544051e-06,"AT4G04970","GSL1","glucan synthase-like 1","-","-"
"BraA04000936",-1.91883836799157,3.96208860661819,68.5489016434177,1.10546850432194e-07,1.70874710698852e-06,"AT4G13160","AT4G13160","zein-binding protein (Protein of unknown function, DUF593)","-","-"
"BraA06003188",-1.21211414860034,5.3567350760946,68.3972739189546,1.12387095101716e-07,1.73126723648162e-06,"AT5G64200","SC35","serine/arginine-rich splicing factor-like protein, putative","-","-"
"BraA05000604",-1.98742454698176,7.1176777850113,68.3439880869805,1.13041835656459e-07,1.74016617220847e-06,"AT2G44730","AT2G44730","Alcohol dehydrogenase transcription factor Myb/SANT-like family protein","YES","-"
"BraA07004166",-8.68800432557568,6.22917437873424,68.3208520877061,1.13327429007032e-07,1.74337420249715e-06,"AT1G15690","AVP1","Inorganic H pyrophosphatase family protein","-","YES"
"BraA04001410",-1.21480035445108,6.4221280005475,68.2692923277391,1.13966766184088e-07,1.75201598416287e-06,"AT5G41770","AT5G41770","crooked neck protein, putative / cell cycle protein","-","-"
"BraA04002127",-1.472811053979,6.61858405094338,67.8697396789491,1.19058735412636e-07,1.8168670980867e-06,"AT2G29200","PUM1","pumilio 1","-","-"
"BraA08000393",-1.28611832401301,4.80503571323245,67.8688582462052,1.19070243332078e-07,1.8168670980867e-06,"AT1G48950","AT1G48950","C3HC zinc finger-like protein","-","-"
"BraA09003633",-1.28293040275441,4.65836028801365,67.8251156937643,1.19642892555178e-07,1.82314132427367e-06,"AT1G30970","SUF4","zinc finger (C2H2 type) family protein","YES","-"
"BraA02001244",-1.97276780444634,5.91165324042221,67.8153975555017,1.19770529621627e-07,1.82385561054969e-06,"AT5G58720","AT5G58720","smr (Small MutS Related) domain-containing protein","-","-"
"BraA08001306",-1.83657607888888,7.96367686243345,67.7465616341293,1.20678940748404e-07,1.83167133191672e-06,"AT4G17140","AT4G17140","pleckstrin homology (PH) domain-containing protein","-","-"
"BraA09002467",-1.78879636552925,5.62666203964968,67.63361660745,1.22186018778142e-07,1.84817606300521e-06,"AT2G01980","SOS1","sodium proton exchanger, putative (NHX7) (SOS1)","-","YES"
"BraA03000350",-2.54282803972254,6.91534170801521,67.5741388181193,1.22988024350411e-07,1.85772057024731e-06,"AT5G08139","AT5G08139","RING/U-box superfamily protein","-","-"
"BraA09004600",-4.44105815931153,8.76273223832734,67.5685408263582,1.23063807868307e-07,1.85772057024731e-06,"AT3G51840","ACX4","acyl-CoA oxidase 4","-","-"
"BraA02000972",-1.30218326155041,5.02665486385462,67.5483506470879,1.23337564696073e-07,1.85936730542818e-06,"AT5G20610","AT5G20610","EEIG1/EHBP1 protein amino-terminal domain protein","-","-"
"BraA01002792",-2.12158488461712,6.11550048803754,67.5390587569779,1.23463779054152e-07,1.86002836716471e-06,"AT3G44880","ACD1","Pheophorbide a oxygenase family protein with Rieske 2Fe-2S domain-containing protein","-","YES"
"BraA05004120",-1.63869800759515,5.29495175080023,67.5242176543838,1.23665666583208e-07,1.86182783229905e-06,"AT3G09470","AT3G09470","Major facilitator superfamily protein","-","-"
"BraA02002992",-1.67132047967384,4.38971987292662,67.399066256262,1.25382743510165e-07,1.88391117544248e-06,"AT4G03080","BSL1","BRI1 suppressor 1 (BSU1)-like 1","-","-"
"BraA03003783",-2.55564621717833,5.7057385723796,67.3502389315926,1.26059797400057e-07,1.89282473715791e-06,"AT3G12400","ELC","Ubiquitin-conjugating enzyme/RWD-like protein","-","-"
"BraA05004263",-2.10399931437296,5.48874855385526,67.320677418182,1.26471672239367e-07,1.895228781806e-06,"AT3G07370","CHIP","carboxyl terminus of HSC70-interacting protein","-","-"
"BraA01002149",-2.71557201986353,6.23238226505389,67.2578939252316,1.27351373161205e-07,1.90625356302014e-06,"AT4G16780","HB-2","homeobox protein 2","YES","YES"
"BraA10002204",-2.21309795654595,8.80177055975078,67.2561293355408,1.27376195660337e-07,1.90625356302014e-06,"AT5G14780","FDH","formate dehydrogenase","-","-"
"BraA03004979",-1.33155597655841,7.12322450083285,67.2135049318766,1.27977423745426e-07,1.91145116431413e-06,"AT4G16143","IMPA-2","importin alpha isoform 2","-","-"
"BraA07003893",-1.47604479697339,5.92101442895903,67.1426161543644,1.2898429710638e-07,1.92521637908352e-06,"AT1G76580","AT1G76580","Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein","YES","-"
"BraA01004074",-1.26164205632621,5.71105984087748,67.0446914956436,1.30389629485199e-07,1.94362310406882e-06,"AT3G14010","CID4","CTC-interacting domain 4","-","-"
"BraA08003166",-6.91937223609993,2.49619499959628,108.872438678836,1.30661108185462e-07,1.94638509640652e-06,"AT1G20900","ESC","Putative AT-hook DNA-binding family protein","-","YES"
"BraA03000106",-1.91929862985022,4.05285658458696,66.9647643851794,1.31549243804697e-07,1.95703331544233e-06,"AT5G02850","AT5G02850","hydroxyproline-rich glycoprotein family protein","-","-"
"BraA05003743",-1.71604690902721,6.0564899995226,66.9313514059034,1.32037392542123e-07,1.96300226186883e-06,"AT3G13772","TMN7","transmembrane nine 7","-","-"
"BraA03001374",-1.99129416889631,3.71151163456422,66.9158955980996,1.32263873023351e-07,1.96507568716206e-06,"AT5G55940","emb2731","Uncharacterized protein family (UPF0172)","-","-"
"BraA09000475",-6.46811031117295,3.68383133699197,66.8930516704854,1.32599402663384e-07,1.96528536313624e-06,"AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA01000920",-3.38174643436754,3.03648211417943,66.8853245789777,1.32713110693121e-07,1.96528536313624e-06,"AT4G29000","AT4G29000","Tesmin/TSO1-like CXC domain-containing protein","YES","-"
"BraA10002001",-1.09295753593464,4.75349426535011,66.8616554139314,1.33062086584747e-07,1.96916192748581e-06,"AT5G17550","PEX19-2","peroxin 19-2","-","-"
"BraA05000212",-2.32150377752343,6.47064635634342,66.83903225489,1.33396589961e-07,1.97281937857843e-06,"AT2G46550","AT2G46550","transmembrane protein","-","-"
"BraA03000938",-2.23904956328845,3.16186515806611,66.8193395637781,1.33688521692254e-07,1.97584285692158e-06,"AT5G18780","AT5G18780","F-box/RNI-like superfamily protein","-","-"
"BraA05000496",-3.70603356007046,5.73611009083004,66.7730698244247,1.34377228378171e-07,1.98413200609031e-06,"AT2G43400","ETFQO","electron-transfer flavoprotein:ubiquinone oxidoreductase","-","-"
"BraA06000847",-2.19042146187605,5.87274538502553,66.7698635927381,1.34425097166814e-07,1.98413200609031e-06,"AT1G52320","AT1G52320","kinesin-like protein","-","-"
"BraA09000476",-5.36361901164116,5.14389331733491,66.753797835699,1.34665242107262e-07,1.98637829033853e-06,"AT5G49450","bZIP1","basic leucine-zipper 1","YES","-"
"BraA05001778",-1.29387847057615,6.20512705159925,66.7281737638961,1.35049244551685e-07,1.99074222565973e-06,"AT3G15010","AT3G15010","RNA-binding (RRM/RBD/RNP motifs) family protein","-","YES"
"BraA02001622",-1.73104458002427,4.92940856340304,66.6946802655576,1.3555300715368e-07,1.99686468398667e-06,"AT5G53060","RCF3","RNA-binding KH domain-containing protein","-","-"
"BraA05004364",-1.168704959313,5.82352290224692,66.6061905667977,1.36893982806933e-07,2.01185484067596e-06,"AT3G06190","BPM2","BTB-POZ and MATH domain 2","-","-"
"BraA03005630",-1.73450620444739,4.49832960162078,66.5249644324122,1.38137821970878e-07,2.0256924893301e-06,"AT4G25880","PUM6","pumilio 6","-","-"
"BraA07003514",-2.48006878585689,4.21847502755775,66.4654138194713,1.39057685992833e-07,2.03653678519853e-06,"AT1G72010","AT1G72010","TCP family transcription factor","YES","YES"
"BraA08002401",-2.14666760108402,5.44295162292442,66.4265252046852,1.39662048134855e-07,2.04141620260805e-06,"AT4G37820","AT4G37820","transmembrane protein","-","-"
"BraA03000975",-2.46999746970761,3.63622858981594,66.3012528613947,1.41628742831488e-07,2.06348509636355e-06,"AT5G19630","AT5G19630","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA10001182",-1.38241149679744,5.7500277539743,66.2587073888724,1.42303637661146e-07,2.07064629465312e-06,"AT5G56340","ATCRT1","RING/U-box superfamily protein","-","-"
"BraA09001941",-1.91239333394145,4.2067877896678,66.2354502859031,1.42674067309855e-07,2.07469958921987e-06,"AT1G56690","AT1G56690","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA07001656",-1.53741631511627,7.34960269207807,66.2153780932839,1.42994627289882e-07,2.07802295243719e-06,"AT5G67250","SKIP2","SKP1/ASK1-interacting protein 2","-","YES"
"BraA07000067",-1.54709060656694,4.73642032606022,66.136828784679,1.44256774544963e-07,2.09232545892671e-06,"AT2G20120","COV1","CONTINUOUS VASCULAR RING protein (DUF502)","-","-"
"BraA01003986",-2.93762243669461,4.09359813759165,66.1101923825931,1.44687570069587e-07,2.09722682598299e-06,"AT3G15358","AT3G15358","transmembrane protein","-","-"
"BraA01003863",-1.80813940420317,4.2428070748539,65.9585633922711,1.47167185321668e-07,2.12498500391255e-06,"AT3G16890","PPR40","pentatricopeptide (PPR) domain protein 40","-","-"
"BraA03005017",-1.45398088235001,4.61358880558867,65.894360808615,1.48231246845114e-07,2.13625159381188e-06,"AT4G16535","#N/A","#N/A","-","-"
"BraA09002415",-3.42331411056633,7.79263486524879,65.8380796308148,1.49171031073373e-07,2.14842435888392e-06,"AT5G47720","AACT1","Thiolase family protein","-","YES"
"BraA04000193",-1.17208875964379,4.9302540669376,65.7532651864994,1.50599748144225e-07,2.16761893711985e-06,"AT3G60350","ARABIDILLO-2","ARABIDILLO-2","-","-"
"BraA05003691",-2.14090921822876,5.8596079483576,65.7169049033324,1.51216878199077e-07,2.17392033707247e-06,"AT3G14230","RAP2.2","related to AP2 2","YES","-"
"BraA09004299",-1.17747933387414,4.74514640091756,65.6933220818928,1.51618637421921e-07,2.17811939497407e-06,"AT1G22920","CSN5A","COP9 signalosome 5A","-","-"
"BraA08000003",-1.14786328300935,5.44220976250722,65.6762145506712,1.51910822458444e-07,2.18092950005024e-06,"AT5G65950","AT5G65950","trafficking protein particle complex subunit-like protein","-","-"
"BraA05000690",-3.66519122285173,4.80764947019809,65.6229129518509,1.5282518149074e-07,2.18710460938237e-06,"AT2G45750","AT2G45750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA05000576",-1.71841650270847,5.06108692296169,65.518645149727,1.54631505347027e-07,2.20875603115238e-06,"AT2G44430","AT2G44430","DNA-binding bromodomain-containing protein","YES","-"
"BraA03000976",-1.85370144581958,5.45862780470166,65.5045597685183,1.54877325757681e-07,2.21086893020588e-06,"AT5G19660","S1P","SITE-1 protease","-","-"
"BraA08003319",-1.50235326404841,3.7417665069636,65.4316458180292,1.56156767718685e-07,2.22491374472622e-06,"AT3G24610","AT3G24610","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA08001627",-1.74956198225378,5.63804588675422,65.4216249386262,1.56333519649277e-07,2.22602766345499e-06,"AT4G35230","BSK1","BR-signaling kinase 1","-","YES"
"BraA09002414",-1.51708058058604,5.76549975710771,65.4064132636151,1.56602252142311e-07,2.22844906120342e-06,"AT5G47680","TRM10","tRNA (guanine(9)-N1)-methyltransferase-like protein","-","-"
"BraA10002932",-1.69491956062123,5.14327903694767,65.2958727068312,1.58570513596504e-07,2.24937054557152e-06,"AT5G04920","AT5G04920","EAP30/Vps36 family protein","-","-"
"BraA01001098",-1.44792398951697,6.01084729624301,65.2648818559309,1.59127233752377e-07,2.25585079713115e-06,"AT4G18710","BIN2","Protein kinase superfamily protein","-","YES"
"BraA06004382",-3.14014579282431,4.8739114394183,65.194572537639,1.6039831175341e-07,2.27101885537759e-06,"AT3G25590","AT3G25590","micronuclear linker histone polyprotein-like protein","-","-"
"BraA04002150",-4.78952508262419,2.54869615527979,65.1587422426677,1.61050385329338e-07,2.27739564927516e-06,"AT3G62460","AT3G62460","Putative endonuclease or glycosyl hydrolase","-","-"
"BraA06000223",-2.21763672880861,7.44640529692331,65.1383290815026,1.61423195147366e-07,2.27981239275357e-06,"AT5G45510","AT5G45510","Leucine-rich repeat (LRR) family protein","-","-"
"BraA07000550",-1.42501986984696,4.70070359206184,65.0928129987911,1.62257909620695e-07,2.28730984579535e-06,"AT5G51340","AT5G51340","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA04000376",-1.82835656919171,5.71152069646966,65.025685054119,1.6349769500371e-07,2.30047878272199e-06,"AT5G36000","AT5G36000","F-box protein RMF","-","-"
"BraA09001691",-1.6535389326212,4.38241913999566,64.9413005883534,1.65071091660011e-07,2.31692369957222e-06,"AT1G62310","AT1G62310","transcription factor jumonji (jmjC) domain-containing protein","-","-"
"BraA02004054",-1.60964953303803,5.666958431649,64.9409940344522,1.65076838002555e-07,2.31692369957222e-06,"AT5G26760","AT5G26760","RNA polymerase II subunit B1 CTD phosphatase RPAP2-like protein","-","-"
"BraA03002581",-1.27595110395438,4.85621874117966,64.9025076414345,1.65800026278669e-07,2.3241849742093e-06,"AT2G47420","DIM1A","Ribosomal RNA adenine dimethylase family protein","-","-"
"BraA05004212",-1.74303239509016,3.66595193363092,64.8659481496421,1.66490256094371e-07,2.3309668030869e-06,"AT3G07950","AT3G07950","rhomboid protein-like protein","-","-"
